col_1,col_2,division
,Sheriff - Republican,All
,Christopher Sawyer,All
Christopher Sawyer,445,All
Total,445,All
,Sheriff - Republican,1
,Christopher Sawyer,1
Christopher Sawyer,29,1
Total,29,1
,Sheriff - Republican,2
,Christopher Sawyer,2
Christopher Sawyer,17,2
Total,17,2
,Sheriff - Republican,3
,Christopher Sawyer,3
Christopher Sawyer,82,3
Total,82,3
,Sheriff - Republican,4
,Christopher Sawyer,4
Christopher Sawyer,32,4
Total,32,4
,Sheriff - Republican,5
,Christopher Sawyer,5
Christopher Sawyer,21,5
Total,21,5
,Sheriff - Republican,6
,Christopher Sawyer,6
Christopher Sawyer,19,6
Total,19,6
,Sheriff - Republican,7
,Christopher Sawyer,7
Christopher Sawyer,25,7
Total,25,7
,Sheriff - Republican,8
,Christopher Sawyer,8
Christopher Sawyer,4,8
Total,4,8
,Sheriff - Republican,9
,Christopher Sawyer,9
Christopher Sawyer,4,9
Total,4,9
,Sheriff - Republican,10
,Christopher Sawyer,10
Christopher Sawyer,3,10
Total,3,10
,Sheriff - Republican,11
,Christopher Sawyer,11
Christopher Sawyer,4,11
Total,4,11
,Sheriff - Republican,12
,Christopher Sawyer,12
Christopher Sawyer,1,12
Total,1,12
,Sheriff - Republican,13
,Christopher Sawyer,13
Christopher Sawyer,6,13
Total,6,13
,Sheriff - Republican,14
,Christopher Sawyer,14
Christopher Sawyer,4,14
Total,4,14
,Sheriff - Republican,15
,Christopher Sawyer,15
Christopher Sawyer,20,15
Total,20,15
,Sheriff - Republican,16
,Christopher Sawyer,16
Christopher Sawyer,5,16
Total,5,16
,Sheriff - Republican,17
,Christopher Sawyer,17
Christopher Sawyer,9,17
Total,9,17
,Sheriff - Republican,18
,Christopher Sawyer,18
Christopher Sawyer,1,18
Total,1,18
,Sheriff - Republican,19
,Christopher Sawyer,19
Christopher Sawyer,5,19
Total,5,19
,Sheriff - Republican,20
,Christopher Sawyer,20
Christopher Sawyer,31,20
Total,31,20
,Sheriff - Republican,21
,Christopher Sawyer,21
Christopher Sawyer,4,21
Total,4,21
,Sheriff - Republican,22
,Christopher Sawyer,22
Christopher Sawyer,20,22
Total,20,22
,Sheriff - Republican,23
,Christopher Sawyer,23
Christopher Sawyer,27,23
Total,27,23
,Sheriff - Republican,24
,Christopher Sawyer,24
Christopher Sawyer,39,24
Total,39,24
,Sheriff - Republican,25
,Christopher Sawyer,25
Christopher Sawyer,33,25
Total,33,25
