col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Justice Of The Supreme Court - Democrat,,,,,,Register Of Wills - Democrat,1
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Ronald R Donatucci,1
Kevin M Dougherty,31,33,22,12,3,2,42,1
Anne E Lazarus,,1,16,7,1,2,25,1
David Wecht,,,3,7,0,0,21,1
Christine Donohue,,,,2,1,0,12,1
Dwayne D Woodruff,,,,,1,0,1,1
John Henry Foradora,,,,,,0,2,1
Ronald R Donatucci,,,,,,,2,1
Total,86,35,35,20,4,3,54,1
,Justice Of The Supreme Court - Democrat,,,,,,Register Of Wills - Democrat,2
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Ronald R Donatucci,2
Kevin M Dougherty,11,31,21,13,2,2,48,2
Anne E Lazarus,,2,18,11,4,3,31,2
Christine Donohue,,,3,5,3,0,22,2
David Wecht,,,,1,0,0,16,2
John Henry Foradora,,,,,1,1,4,2
Dwayne D Woodruff,,,,,,0,3,2
Ronald R Donatucci,,,,,,,1,2
Total,65,39,30,19,6,3,58,2
,Justice Of The Supreme Court - Democrat,,,,,,Register Of Wills - Democrat,3
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Ronald R Donatucci,3
Kevin M Dougherty,12,22,12,6,4,1,29,3
Anne E Lazarus,,1,13,5,3,2,21,3
Christine Donohue,,,3,4,1,1,19,3
David Wecht,,,,2,1,0,10,3
John Henry Foradora,,,,,0,0,5,3
Dwayne D Woodruff,,,,,,0,2,3
Ronald R Donatucci,,,,,,,3,3
Total,44,26,24,13,5,2,42,3
,Justice Of The Supreme Court - Democrat,,,,,,Register Of Wills - Democrat,4
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Ronald R Donatucci,4
Kevin M Dougherty,13,26,13,9,1,3,36,4
Anne E Lazarus,,0,13,6,2,2,26,4
Christine Donohue,,,1,1,0,0,14,4
David Wecht,,,,2,0,1,6,4
