col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,All
,Mark F Squilla,Lisa M Deeley,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,All
Mark F Squilla,18,35,31,28,26,6,5,All
Lisa M Deeley,,2,10,6,10,0,2,All
Carol A Jenkins,,,1,5,10,2,1,All
Anthony Clark,,,,2,4,4,1,All
Tracey L Gordon,,,,,1,1,1,All
Will Mega,,,,,,1,0,All
Omar Sabir,,,,,,,0,All
Total,96,38,35,31,29,8,5,All
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,5
,Mark F Squilla,Lisa M Deeley,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,5
Mark F Squilla,18,35,31,28,26,6,5,5
Lisa M Deeley,,2,10,6,10,0,2,5
Carol A Jenkins,,,1,5,10,2,1,5
Anthony Clark,,,,2,4,4,1,5
Tracey L Gordon,,,,,1,1,1,5
Will Mega,,,,,,1,0,5
Omar Sabir,,,,,,,0,5
Total,96,38,35,31,29,8,5,5
