col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Allan Domb,Derek S Green,Frank Rizzo,William K Greenlee,Sherrie Cohen,Ed Neilson,Paul Steinke,Thomas Wyatt,Jenne Ayers,Helen Gym,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Carla M Cain,Wilson Alexander,Marnie Aument Loughrey,All
Kevin M Dougherty,135,683,413,303,111,54,580,406,397,364,347,336,294,282,244,238,226,166,183,147,128,132,All
Anne E Lazarus,,9,323,225,81,34,385,277,280,243,282,188,245,192,187,203,142,132,116,117,87,105,All
Christine Donohue,,,31,120,54,51,211,203,207,141,169,105,137,122,192,138,113,82,84,98,83,92,All
David Wecht,,,,20,29,17,195,175,117,135,109,131,121,119,90,82,91,67,74,44,69,45,All
John Henry Foradora,,,,,5,17,81,61,57,39,42,38,46,55,40,34,19,20,18,36,30,25,All
Dwayne D Woodruff,,,,,,3,22,37,35,29,26,17,30,24,26,22,22,20,21,13,12,15,All
Allan Domb,,,,,,,9,211,223,190,193,141,200,159,116,120,83,63,55,77,64,60,All
Derek S Green,,,,,,,,7,94,181,145,75,98,129,114,68,79,79,66,51,95,45,All
Frank Rizzo,,,,,,,,,6,116,116,105,133,99,96,81,67,59,64,48,40,59,All
William K Greenlee,,,,,,,,,,1,160,156,95,64,40,67,130,45,85,23,34,50,All
Sherrie Cohen,,,,,,,,,,,1,110,104,78,97,100,96,49,68,65,29,41,All
Ed Neilson,,,,,,,,,,,,4,82,70,38,67,108,53,72,22,16,38,All
Paul Steinke,,,,,,,,,,,,,2,131,68,98,37,58,29,35,39,32,All
Thomas Wyatt,,,,,,,,,,,,,,3,80,64,40,56,28,52,56,37,All
Jenne Ayers,,,,,,,,,,,,,,,0,72,48,27,26,93,70,63,All
Helen Gym,,,,,,,,,,,,,,,,4,49,52,42,55,22,56,All
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,0,59,91,30,23,28,All
Isaiah Thomas,,,,,,,,,,,,,,,,,,5,66,13,17,10,All
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,3,13,22,13,All
Carla M Cain,,,,,,,,,,,,,,,,,,,,1,21,49,All
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,0,18,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,509",830,640,468,171,97,692,538,490,425,407,405,375,346,341,307,285,225,217,196,178,164,All
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
