col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,1
,Alice Beck Dubow,Robert Colville,Anthony Clark,Lisa M Deeley,Omar Sabir,Tracey L Gordon,Will Mega,Carol A Jenkins,1
Alice Beck Dubow,5,0,22,5,5,5,4,3,1
Robert Colville,,0,1,0,0,0,1,0,1
Anthony Clark,,,2,2,3,0,5,1,1
Lisa M Deeley,,,,6,0,1,0,0,1
Omar Sabir,,,,,1,1,0,0,1
Tracey L Gordon,,,,,,0,0,3,1
Will Mega,,,,,,,0,0,1
Carol A Jenkins,,,,,,,,0,1
Total,36,2,27,11,7,6,6,4,1
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,2
,Alice Beck Dubow,Robert Colville,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Will Mega,2
Alice Beck Dubow,7,0,11,19,8,4,4,2,2
Robert Colville,,0,1,1,0,1,1,1,2
Lisa M Deeley,,,16,6,0,1,0,0,2
Anthony Clark,,,,0,4,2,1,1,2
Tracey L Gordon,,,,,1,1,2,1,2
Carol A Jenkins,,,,,,1,1,0,2
Omar Sabir,,,,,,,0,0,2
Will Mega,,,,,,,,0,2
Total,36,4,28,20,9,6,5,3,2
,City Commissioners - Democrat,,,,,,Judge Of The Superior Court - Democrat,,3
,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,Alice Beck Dubow,Robert Colville,3
Lisa M Deeley,14,3,2,1,1,0,5,3,3
Anthony Clark,,2,1,4,0,0,7,3,3
Carol A Jenkins,,,0,1,1,0,6,2,3
Tracey L Gordon,,,,0,1,0,6,0,3
Omar Sabir,,,,,0,0,3,0,3
Will Mega,,,,,,1,2,0,3
Alice Beck Dubow,,,,,,,4,0,3
Robert Colville,,,,,,,,1,3
Total,23,14,8,7,3,3,22,7,3
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,4
,Alice Beck Dubow,Robert Colville,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,4
Alice Beck Dubow,9,0,39,15,14,13,10,7,4
Robert Colville,,1,2,1,1,0,0,3,4
Anthony Clark,,,6,5,7,7,4,2,4
Lisa M Deeley,,,,8,5,1,2,1,4
Carol A Jenkins,,,,,0,2,1,0,4
Tracey L Gordon,,,,,,1,2,0,4
Omar Sabir,,,,,,,1,2,4
Will Mega,,,,,,,,0,4
Total,72,6,48,26,17,16,12,10,4
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,5
,Alice Beck Dubow,Robert Colville,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Carol A Jenkins,Will Mega,5
Alice Beck Dubow,5,0,19,12,5,3,3,3,5
Robert Colville,,0,0,2,0,0,0,0,5
