col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Judge Of The Commonwealth Court - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Todd Eagen,Michael Wojcik,Allan Domb,Derek S Green,Sherrie Cohen,Ed Neilson,Frank Rizzo,Blondell Reynolds Brown,Isaiah Thomas,William K Greenlee,Jenne Ayers,Helen Gym,Paul Steinke,Thomas Wyatt,W Wilson Goode Jr,Carla M Cain,Wilson Alexander,Marnie Aument Loughrey,All
Todd Eagen,10,0,154,177,164,107,89,95,100,95,95,91,86,79,73,53,61,29,All
Michael Wojcik,,18,116,125,124,76,88,91,71,64,80,61,72,74,62,50,58,33,All
Allan Domb,,,48,107,148,93,118,65,70,91,52,70,124,76,38,50,33,33,All
Derek S Green,,,,39,112,78,51,101,97,90,85,42,61,86,56,32,73,23,All
Sherrie Cohen,,,,,26,98,95,97,89,92,69,101,93,73,61,60,32,28,All
Ed Neilson,,,,,,35,55,55,69,90,22,62,54,34,45,20,10,16,All
Frank Rizzo,,,,,,,18,41,35,53,33,40,69,49,41,30,24,21,All
Blondell Reynolds Brown,,,,,,,,10,71,80,43,63,26,40,83,36,25,18,All
Isaiah Thomas,,,,,,,,,22,64,21,36,33,43,70,30,19,5,All
William K Greenlee,,,,,,,,,,6,23,40,42,32,60,13,11,17,All
Jenne Ayers,,,,,,,,,,,16,43,27,39,20,51,52,18,All
Helen Gym,,,,,,,,,,,,19,60,44,40,29,6,26,All
Paul Steinke,,,,,,,,,,,,,2,81,18,13,12,18,All
Thomas Wyatt,,,,,,,,,,,,,,2,18,30,36,15,All
W Wilson Goode Jr,,,,,,,,,,,,,,,6,14,17,5,All
Carla M Cain,,,,,,,,,,,,,,,,5,21,23,All
Wilson Alexander,,,,,,,,,,,,,,,,,2,11,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,1,All
Total,444,379,426,409,404,286,254,253,248,223,222,220,215,206,183,139,130,77,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Derek S Green,Sherrie Cohen,Isaiah Thomas,Blondell Reynolds Brown,Thomas Wyatt,Frank Rizzo,Allan Domb,Ed Neilson,Jenne Ayers,Paul Steinke,William K Greenlee,W Wilson Goode Jr,Carla M Cain,Marnie Aument Loughrey,Wilson Alexander,Helen Gym,Todd Eagen,Michael Wojcik,1
Derek S Green,3,10,9,6,7,3,7,5,4,5,9,3,2,2,3,1,13,8,1
Sherrie Cohen,,5,8,5,7,4,3,6,5,5,5,5,4,2,2,2,12,5,1
Isaiah Thomas,,,3,5,5,1,4,4,0,2,4,3,1,0,1,2,6,6,1
Blondell Reynolds Brown,,,,0,4,2,4,0,3,0,1,3,3,2,2,1,10,2,1
Thomas Wyatt,,,,,0,4,2,1,2,6,4,0,1,2,2,1,7,5,1
Frank Rizzo,,,,,,0,5,2,3,3,3,2,1,3,1,2,7,3,1
Allan Domb,,,,,,,0,4,1,3,5,2,0,2,0,2,6,3,1
Ed Neilson,,,,,,,,1,1,4,6,1,1,0,0,0,3,3,1
Jenne Ayers,,,,,,,,,0,1,1,2,5,3,3,1,8,1,1
Paul Steinke,,,,,,,,,,0,3,0,1,2,0,1,3,4,1
William K Greenlee,,,,,,,,,,,0,0,0,3,0,0,6,2,1
W Wilson Goode Jr,,,,,,,,,,,,1,3,0,0,1,4,4,1
Carla M Cain,,,,,,,,,,,,,0,1,0,1,4,1,1
Marnie Aument Loughrey,,,,,,,,,,,,,,0,0,0,4,1,1
Wilson Alexander,,,,,,,,,,,,,,,0,0,3,2,1
Helen Gym,,,,,,,,,,,,,,,,0,1,2,1
Todd Eagen,,,,,,,,,,,,,,,,,0,0,1
Michael Wojcik,,,,,,,,,,,,,,,,,,1,1
Total,28,27,16,13,13,12,11,11,11,11,11,10,6,6,5,4,24,16,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,Derek S Green,Sherrie Cohen,Blondell Reynolds Brown,Helen Gym,Isaiah Thomas,Allan Domb,Thomas Wyatt,William K Greenlee,Jenne Ayers,Frank Rizzo,Paul Steinke,Ed Neilson,Carla M Cain,W Wilson Goode Jr,Wilson Alexander,Marnie Aument Loughrey,Todd Eagen,Michael Wojcik,2
Derek S Green,0,12,11,13,7,5,8,8,2,4,4,5,4,2,2,5,18,11,2
Sherrie Cohen,,7,8,10,4,5,6,4,3,5,5,2,3,1,1,0,11,8,2
Blondell Reynolds Brown,,,0,9,4,1,3,3,4,2,1,3,3,5,2,1,5,12,2
Helen Gym,,,,1,2,2,6,4,4,2,5,2,3,2,0,3,10,6,2
Isaiah Thomas,,,,,1,4,3,4,2,4,2,2,1,5,1,0,7,7,2
Allan Domb,,,,,,4,3,4,1,8,3,3,1,2,0,0,5,4,2
Thomas Wyatt,,,,,,,0,1,1,4,6,0,3,2,2,2,4,6,2
William K Greenlee,,,,,,,,3,1,2,2,6,2,0,0,3,7,4,2
Jenne Ayers,,,,,,,,,3,0,3,0,4,0,2,0,7,3,2
Frank Rizzo,,,,,,,,,,0,3,1,0,3,1,0,3,5,2
Paul Steinke,,,,,,,,,,,0,0,1,1,1,1,7,1,2
Ed Neilson,,,,,,,,,,,,0,0,2,0,3,4,4,2
Carla M Cain,,,,,,,,,,,,,0,0,2,1,5,3,2
W Wilson Goode Jr,,,,,,,,,,,,,,0,1,0,1,4,2
Wilson Alexander,,,,,,,,,,,,,,,0,1,4,2,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2,2,2
