col_1,col_2,division
,Register Of Wills - Democrat,All
,Ronald R Donatucci,All
Ronald R Donatucci,670,All
Total,670,All
,Register Of Wills - Democrat,1
,Ronald R Donatucci,1
Ronald R Donatucci,46,1
Total,46,1
,Register Of Wills - Democrat,2
,Ronald R Donatucci,2
Ronald R Donatucci,42,2
Total,42,2
,Register Of Wills - Democrat,3
,Ronald R Donatucci,3
Ronald R Donatucci,106,3
Total,106,3
,Register Of Wills - Democrat,4
,Ronald R Donatucci,4
Ronald R Donatucci,69,4
Total,69,4
,Register Of Wills - Democrat,5
,Ronald R Donatucci,5
Ronald R Donatucci,30,5
Total,30,5
,Register Of Wills - Democrat,6
,Ronald R Donatucci,6
Ronald R Donatucci,155,6
Total,155,6
,Register Of Wills - Democrat,7
,Ronald R Donatucci,7
Ronald R Donatucci,83,7
Total,83,7
,Register Of Wills - Democrat,8
,Ronald R Donatucci,8
Ronald R Donatucci,28,8
Total,28,8
,Register Of Wills - Democrat,9
,Ronald R Donatucci,9
Ronald R Donatucci,24,9
Total,24,9
,Register Of Wills - Democrat,10
,Ronald R Donatucci,10
Ronald R Donatucci,80,10
Total,80,10
,Register Of Wills - Democrat,11
,Ronald R Donatucci,11
Ronald R Donatucci,7,11
Total,7,11
