col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,District Council 6th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Bobby Henon,Christine Hope,Christian Dicicco,Sharon Williams Losier,Matthew Perks,Gary S Silver,Joffie C Pittman,Franklin A Bennett Iii,Daniel R Sulman,1
Bobby Henon,13,45,23,16,12,7,4,3,3,1
Christine Hope,,4,19,14,7,6,5,2,2,1
Christian Dicicco,,,0,12,5,3,0,3,2,1
Sharon Williams Losier,,,,2,3,4,3,2,1,1
Matthew Perks,,,,,0,0,2,0,0,1
Gary S Silver,,,,,,0,1,1,0,1
Joffie C Pittman,,,,,,,0,0,1,1
Franklin A Bennett Iii,,,,,,,,0,1,1
Daniel R Sulman,,,,,,,,,0,1
Total,74,58,26,25,13,10,7,5,4,1
,District Council 6th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Bobby Henon,Christine Hope,Sharon Williams Losier,Christian Dicicco,Joffie C Pittman,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,2
Bobby Henon,17,51,37,26,18,14,14,11,7,2
Christine Hope,,8,23,18,13,8,5,5,1,2
Sharon Williams Losier,,,0,17,10,7,9,2,3,2
Christian Dicicco,,,,0,3,5,3,3,3,2
Joffie C Pittman,,,,,0,6,1,6,2,2
Matthew Perks,,,,,,0,3,3,1,2
Gary S Silver,,,,,,,0,2,3,2
Daniel R Sulman,,,,,,,,0,1,2
Franklin A Bennett Iii,,,,,,,,,0,2
Total,98,64,41,31,22,18,15,11,7,2
,District Council 6th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Bobby Henon,Christine Hope,Christian Dicicco,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Franklin A Bennett Iii,Gary S Silver,Daniel R Sulman,3
Bobby Henon,10,49,20,20,9,9,7,7,5,3
Christine Hope,,2,17,14,7,5,6,3,3,3
Christian Dicicco,,,2,9,6,3,3,4,1,3
Sharon Williams Losier,,,,2,3,3,3,1,0,3
Joffie C Pittman,,,,,1,3,0,0,2,3
Matthew Perks,,,,,,0,1,2,1,3
Franklin A Bennett Iii,,,,,,,0,2,1,3
Gary S Silver,,,,,,,,0,2,3
Daniel R Sulman,,,,,,,,,0,3
Total,73,55,25,25,12,10,8,7,5,3
,District Council 6th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Bobby Henon,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Sharon Williams Losier,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,4
Bobby Henon,23,31,21,17,17,13,9,9,5,4
Christine Hope,,2,8,6,6,9,5,4,2,4
Joffie C Pittman,,,0,11,3,6,3,4,1,4
Matthew Perks,,,,1,7,5,1,5,2,4
Christian Dicicco,,,,,1,3,4,2,3,4
Sharon Williams Losier,,,,,,1,2,3,0,4
Gary S Silver,,,,,,,1,1,0,4
Daniel R Sulman,,,,,,,,0,1,4
Franklin A Bennett Iii,,,,,,,,,0,4
Total,82,37,24,21,18,17,13,11,5,4
,District Council 6th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Bobby Henon,Christine Hope,Christian Dicicco,Sharon Williams Losier,Matthew Perks,Gary S Silver,Joffie C Pittman,Franklin A Bennett Iii,Daniel R Sulman,5
Bobby Henon,24,46,35,29,21,15,13,12,11,5
Christine Hope,,3,20,13,5,7,3,7,4,5
Christian Dicicco,,,0,9,6,6,3,6,1,5
Sharon Williams Losier,,,,1,6,4,7,3,5,5
Matthew Perks,,,,,1,6,8,2,4,5
Gary S Silver,,,,,,0,0,3,4,5
Joffie C Pittman,,,,,,,1,3,2,5
Franklin A Bennett Iii,,,,,,,,0,2,5
Daniel R Sulman,,,,,,,,,0,5
Total,112,52,36,32,24,17,15,13,12,5
,District Council 6th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Bobby Henon,Christine Hope,Christian Dicicco,Sharon Williams Losier,Gary S Silver,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,6
Bobby Henon,14,39,28,19,4,8,6,6,2,6
Christine Hope,,7,22,13,4,4,5,3,3,6
Christian Dicicco,,,3,12,4,3,3,4,1,6
Sharon Williams Losier,,,,0,0,3,1,0,0,6
Gary S Silver,,,,,2,0,2,1,0,6
Joffie C Pittman,,,,,,0,2,2,0,6
Matthew Perks,,,,,,,0,2,1,6
Daniel R Sulman,,,,,,,,0,0,6
Franklin A Bennett Iii,,,,,,,,,0,6
Total,67,50,32,19,8,8,8,6,3,6
,District Council 6th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,7
,Bobby Henon,Christine Hope,Matthew Perks,Christian Dicicco,Sharon Williams Losier,Joffie C Pittman,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,7
Bobby Henon,8,31,13,15,14,11,7,6,3,7
Christine Hope,,1,5,10,10,5,1,5,0,7
Matthew Perks,,,2,4,5,8,8,1,2,7
Christian Dicicco,,,,1,8,3,1,2,2,7
Sharon Williams Losier,,,,,1,2,1,1,1,7
Joffie C Pittman,,,,,,1,6,1,1,7
Daniel R Sulman,,,,,,,0,1,2,7
Franklin A Bennett Iii,,,,,,,,0,2,7
Gary S Silver,,,,,,,,,0,7
Total,55,35,20,19,18,14,10,7,5,7
,District Council 6th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,8
,Bobby Henon,Christine Hope,Christian Dicicco,Sharon Williams Losier,Matthew Perks,Joffie C Pittman,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,8
Bobby Henon,19,38,14,9,9,5,4,5,1,8
Christine Hope,,5,11,6,9,4,4,4,0,8
Christian Dicicco,,,0,3,3,0,2,0,1,8
Sharon Williams Losier,,,,2,1,0,0,1,1,8
Matthew Perks,,,,,0,5,2,1,0,8
Joffie C Pittman,,,,,,1,3,1,0,8
Daniel R Sulman,,,,,,,0,0,0,8
Gary S Silver,,,,,,,,0,0,8
Franklin A Bennett Iii,,,,,,,,,0,8
Total,65,45,14,12,11,8,7,5,1,8
,District Council 6th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Bobby Henon,Christine Hope,Christian Dicicco,Sharon Williams Losier,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,Joffie C Pittman,9
Bobby Henon,6,23,14,13,6,6,5,5,5,9
Christine Hope,,0,9,11,2,1,2,2,2,9
Christian Dicicco,,,0,8,2,3,2,1,0,9
Sharon Williams Losier,,,,0,2,0,0,2,3,9
Matthew Perks,,,,,0,3,1,2,2,9
Daniel R Sulman,,,,,,0,1,1,1,9
Franklin A Bennett Iii,,,,,,,0,2,0,9
Gary S Silver,,,,,,,,0,0,9
Joffie C Pittman,,,,,,,,,0,9
Total,42,25,15,14,7,6,5,5,5,9
,District Council 6th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,10
,Bobby Henon,Christine Hope,Sharon Williams Losier,Christian Dicicco,Gary S Silver,Matthew Perks,Joffie C Pittman,Franklin A Bennett Iii,Daniel R Sulman,10
Bobby Henon,13,39,15,15,10,12,7,4,4,10
Christine Hope,,2,16,13,10,9,7,2,3,10
Sharon Williams Losier,,,0,8,3,0,5,2,1,10
Christian Dicicco,,,,0,3,4,2,2,1,10
Gary S Silver,,,,,0,7,0,0,1,10
Matthew Perks,,,,,,0,1,0,1,10
Joffie C Pittman,,,,,,,0,1,0,10
Franklin A Bennett Iii,,,,,,,,1,1,10
Daniel R Sulman,,,,,,,,,0,10
Total,59,47,18,17,13,12,9,5,4,10
,District Council 6th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,11
