col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Mayor - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Jim Kenney,Nelson Diaz,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,T Milton Street Sr,Todd Eagen,Michael Wojcik,1
Jim Kenney,20,0,0,0,0,0,36,10,1
Nelson Diaz,,3,0,0,0,0,4,3,1
Anthony Hardy Williams,,,1,0,0,0,1,4,1
Doug Oliver,,,,1,0,0,1,4,1
Lynne M Abraham,,,,,1,0,1,2,1
T Milton Street Sr,,,,,,0,1,0,1
Todd Eagen,,,,,,,0,0,1
Michael Wojcik,,,,,,,,0,1
Total,66,10,6,6,4,1,44,23,1
,Mayor - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,Jim Kenney,Nelson Diaz,Anthony Hardy Williams,T Milton Street Sr,Doug Oliver,Lynne M Abraham,Michael Wojcik,Todd Eagen,2
Jim Kenney,7,0,0,0,0,0,5,8,2
Nelson Diaz,,0,0,0,0,0,5,0,2
Anthony Hardy Williams,,,1,0,0,0,0,0,2
T Milton Street Sr,,,,1,0,0,0,0,2
Doug Oliver,,,,,0,0,0,0,2
Lynne M Abraham,,,,,,0,0,0,2
Michael Wojcik,,,,,,,1,0,2
Todd Eagen,,,,,,,,1,2
Total,20,5,1,1,0,0,11,9,2
,Mayor - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,3
,Jim Kenney,Lynne M Abraham,Doug Oliver,Anthony Hardy Williams,Nelson Diaz,T Milton Street Sr,Todd Eagen,Michael Wojcik,3
Jim Kenney,29,0,0,0,0,0,19,10,3
Lynne M Abraham,,6,0,0,0,0,3,3,3
Doug Oliver,,,3,0,0,0,3,1,3
Anthony Hardy Williams,,,,2,0,0,0,0,3
Nelson Diaz,,,,,1,0,0,0,3
T Milton Street Sr,,,,,,0,0,0,3
Todd Eagen,,,,,,,0,0,3
Michael Wojcik,,,,,,,,0,3
Total,58,12,7,2,1,0,25,14,3
,Mayor - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,4
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,Todd Eagen,Michael Wojcik,4
Jim Kenney,42,0,0,0,0,0,42,19,4
