col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,1
,Paul Lalley,Correale Stevens,Rebecca Warren,Anne Covey,Judy Olson,Mike George,Cheryl Allen,1
Paul Lalley,3,8,5,3,4,4,3,1
Correale Stevens,,0,3,2,1,3,1,1
Rebecca Warren,,,0,1,1,1,1,1
Anne Covey,,,,1,1,1,0,1
Judy Olson,,,,,0,1,2,1
Mike George,,,,,,0,0,1
Cheryl Allen,,,,,,,0,1
Total,16,8,5,4,4,4,3,1
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,2
,Paul Lalley,Correale Stevens,Anne Covey,Mike George,Rebecca Warren,Judy Olson,Cheryl Allen,2
Paul Lalley,0,10,10,4,6,5,2,2
Correale Stevens,,3,4,1,4,3,2,2
Anne Covey,,,0,3,2,3,1,2
Mike George,,,,1,3,2,0,2
Rebecca Warren,,,,,0,1,0,2
Judy Olson,,,,,,0,1,2
Cheryl Allen,,,,,,,0,2
Total,18,13,11,7,7,6,2,2
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,3
,Paul Lalley,Anne Covey,Correale Stevens,Rebecca Warren,Judy Olson,Mike George,Cheryl Allen,3
Paul Lalley,1,12,9,9,7,7,1,3
Anne Covey,,2,6,3,3,3,0,3
Correale Stevens,,,3,3,3,2,1,3
Rebecca Warren,,,,0,4,2,1,3
Judy Olson,,,,,0,3,0,3
Mike George,,,,,,0,0,3
Cheryl Allen,,,,,,,0,3
Total,22,14,12,9,7,7,1,3
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,4
,Paul Lalley,Rebecca Warren,Anne Covey,Correale Stevens,Cheryl Allen,Mike George,Judy Olson,4
Paul Lalley,1,4,5,3,3,3,0,4
Rebecca Warren,,1,3,4,1,1,0,4
Anne Covey,,,0,2,2,3,0,4
Correale Stevens,,,,1,1,0,0,4
Cheryl Allen,,,,,0,2,0,4
Mike George,,,,,,0,0,4
Judy Olson,,,,,,,1,4
Total,7,6,5,5,3,3,1,4
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,5
,Paul Lalley,Anne Covey,Correale Stevens,Mike George,Rebecca Warren,Judy Olson,Cheryl Allen,5
Paul Lalley,0,10,7,3,2,2,1,5
Anne Covey,,1,6,2,1,1,0,5
Correale Stevens,,,0,1,1,0,1,5
Mike George,,,,0,0,1,1,5
Rebecca Warren,,,,,1,1,0,5
Judy Olson,,,,,,0,0,5
Cheryl Allen,,,,,,,0,5
Total,12,11,7,3,3,2,1,5
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,6
,Paul Lalley,Anne Covey,Mike George,Correale Stevens,Judy Olson,Cheryl Allen,Rebecca Warren,6
Paul Lalley,0,11,7,8,6,6,4,6
Anne Covey,,2,5,2,6,3,3,6
Mike George,,,1,3,5,2,0,6
Correale Stevens,,,,1,1,2,1,6
Judy Olson,,,,,0,1,2,6
Cheryl Allen,,,,,,0,4,6
Rebecca Warren,,,,,,,0,6
Total,19,14,11,10,9,6,5,6
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,7
,Paul Lalley,Anne Covey,Mike George,Correale Stevens,Cheryl Allen,Rebecca Warren,Judy Olson,7
Paul Lalley,2,6,4,4,3,3,0,7
Anne Covey,,0,5,2,2,3,1,7
Mike George,,,0,2,2,1,1,7
Correale Stevens,,,,0,2,2,0,7
Cheryl Allen,,,,,0,2,0,7
Rebecca Warren,,,,,,0,0,7
Judy Olson,,,,,,,0,7
Total,10,8,6,5,4,4,1,7
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,8
,Paul Lalley,Anne Covey,Correale Stevens,Rebecca Warren,Mike George,Judy Olson,Cheryl Allen,8
Paul Lalley,1,19,12,8,8,6,3,8
Anne Covey,,1,5,5,6,6,1,8
Correale Stevens,,,1,6,3,3,3,8
Rebecca Warren,,,,1,1,1,4,8
Mike George,,,,,1,6,0,8
Judy Olson,,,,,,0,0,8
Cheryl Allen,,,,,,,0,8
Total,29,22,15,11,9,8,4,8
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,9
,Paul Lalley,Anne Covey,Correale Stevens,Mike George,Judy Olson,Cheryl Allen,Rebecca Warren,9
Paul Lalley,0,9,7,5,4,3,2,9
Anne Covey,,2,4,3,2,1,2,9
Correale Stevens,,,0,2,2,2,2,9
Mike George,,,,1,2,1,0,9
Judy Olson,,,,,0,1,1,9
Cheryl Allen,,,,,,0,1,9
Rebecca Warren,,,,,,,0,9
Total,14,12,8,6,4,3,3,9
,Justice Of The Supreme Court - Republican,,,,,,Judge Of The Commonwealth Court - Republican,10
,Correale Stevens,Anne Covey,Mike George,Rebecca Warren,Judy Olson,Cheryl Allen,Paul Lalley,10
Correale Stevens,1,4,2,3,0,2,6,10
Anne Covey,,0,4,1,2,0,3,10
Mike George,,,0,2,3,0,4,10
Rebecca Warren,,,,0,0,2,2,10
Judy Olson,,,,,0,0,2,10
Cheryl Allen,,,,,,0,1,10
Paul Lalley,,,,,,,0,10
Total,10,7,6,4,3,2,8,10
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,11
,Paul Lalley,Anne Covey,Cheryl Allen,Correale Stevens,Judy Olson,Mike George,Rebecca Warren,11
Paul Lalley,1,2,1,1,1,0,0,11
Anne Covey,,0,1,1,1,0,0,11
Cheryl Allen,,,0,0,1,0,0,11
Correale Stevens,,,,0,0,0,0,11
Judy Olson,,,,,0,0,0,11
Mike George,,,,,,0,0,11
Rebecca Warren,,,,,,,0,11
Total,3,2,1,1,1,0,0,11
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,12
,Paul Lalley,Anne Covey,Correale Stevens,Mike George,Judy Olson,Rebecca Warren,Cheryl Allen,12
Paul Lalley,0,14,12,9,7,4,0,12
Anne Covey,,1,8,6,6,3,1,12
Correale Stevens,,,0,6,2,2,0,12
Mike George,,,,0,5,1,1,12
Judy Olson,,,,,0,2,1,12
Rebecca Warren,,,,,,0,0,12
Cheryl Allen,,,,,,,0,12
Total,18,16,12,10,8,4,2,12
,Justice Of The Supreme Court - Republican,,,,,,Judge Of The Commonwealth Court - Republican,13
,Anne Covey,Judy Olson,Mike George,Correale Stevens,Rebecca Warren,Cheryl Allen,Paul Lalley,13
Anne Covey,1,5,6,2,1,0,6,13
Judy Olson,,0,5,1,1,0,7,13
Mike George,,,0,1,0,0,6,13
Correale Stevens,,,,1,1,0,2,13
Rebecca Warren,,,,,0,1,1,13
Cheryl Allen,,,,,,0,0,13
Paul Lalley,,,,,,,0,13
Total,9,7,7,4,3,1,9,13
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,14
,Paul Lalley,Anne Covey,Mike George,Correale Stevens,Cheryl Allen,Judy Olson,Rebecca Warren,14
Paul Lalley,0,6,5,4,2,2,2,14
Anne Covey,,0,3,3,1,0,1,14
Mike George,,,1,2,2,2,1,14
Correale Stevens,,,,0,0,0,1,14
Cheryl Allen,,,,,0,1,0,14
Judy Olson,,,,,,0,1,14
Rebecca Warren,,,,,,,0,14
Total,9,6,6,4,2,2,2,14
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,15
,Paul Lalley,Correale Stevens,Anne Covey,Mike George,Rebecca Warren,Judy Olson,Cheryl Allen,15
Paul Lalley,0,9,8,6,4,1,0,15
Correale Stevens,,0,5,4,3,1,0,15
Anne Covey,,,0,0,1,0,0,15
Mike George,,,,0,3,1,0,15
Rebecca Warren,,,,,0,0,0,15
Judy Olson,,,,,,0,0,15
Cheryl Allen,,,,,,,0,15
Total,14,9,8,6,4,1,0,15
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,16
,Paul Lalley,Anne Covey,Correale Stevens,Rebecca Warren,Judy Olson,Mike George,Cheryl Allen,16
Paul Lalley,0,4,4,4,2,2,2,16
Anne Covey,,1,3,1,0,1,1,16
Correale Stevens,,,0,2,2,2,0,16
Rebecca Warren,,,,1,2,1,1,16
Judy Olson,,,,,0,1,0,16
Mike George,,,,,,0,1,16
Cheryl Allen,,,,,,,0,16
Total,7,5,5,5,3,3,2,16
,Justice Of The Supreme Court - Republican,,,,,,Judge Of The Commonwealth Court - Republican,17
,Correale Stevens,Anne Covey,Cheryl Allen,Mike George,Rebecca Warren,Judy Olson,Paul Lalley,17
Correale Stevens,2,5,2,2,1,1,7,17
Anne Covey,,1,1,2,2,0,6,17
Cheryl Allen,,,0,2,0,1,4,17
Mike George,,,,0,0,0,3,17
Rebecca Warren,,,,,0,0,2,17
Judy Olson,,,,,,0,1,17
Paul Lalley,,,,,,,0,17
Total,10,8,4,3,2,1,10,17
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,18
,Paul Lalley,Anne Covey,Correale Stevens,Mike George,Rebecca Warren,Cheryl Allen,Judy Olson,18
Paul Lalley,0,10,6,4,3,1,1,18
Anne Covey,,0,6,3,3,1,1,18
Correale Stevens,,,0,2,2,0,0,18
Mike George,,,,1,0,0,1,18
Rebecca Warren,,,,,0,1,0,18
Cheryl Allen,,,,,,0,0,18
Judy Olson,,,,,,,0,18
Total,11,10,6,5,3,1,1,18
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,19
,Paul Lalley,Anne Covey,Correale Stevens,Mike George,Rebecca Warren,Judy Olson,Cheryl Allen,19
Paul Lalley,1,21,15,8,5,4,3,19
Anne Covey,,3,9,8,4,5,1,19
Correale Stevens,,,2,3,4,1,3,19
Mike George,,,,0,1,6,2,19
Rebecca Warren,,,,,1,0,2,19
Judy Olson,,,,,,0,0,19
Cheryl Allen,,,,,,,0,19
Total,28,26,18,10,7,6,4,19
,Justice Of The Supreme Court - Republican,,,,,,Judge Of The Commonwealth Court - Republican,21
,Anne Covey,Correale Stevens,Mike George,Rebecca Warren,Judy Olson,Cheryl Allen,Paul Lalley,21
Anne Covey,1,6,6,4,4,2,14,21
Correale Stevens,,1,1,4,0,0,7,21
Mike George,,,0,0,4,1,5,21
Rebecca Warren,,,,1,0,1,5,21
Judy Olson,,,,,0,0,3,21
Cheryl Allen,,,,,,0,2,21
Paul Lalley,,,,,,,0,21
Total,16,8,6,6,4,2,15,21
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,22
,Paul Lalley,Anne Covey,Judy Olson,Mike George,Cheryl Allen,Rebecca Warren,Correale Stevens,22
Paul Lalley,0,7,4,3,2,2,0,22
Anne Covey,,0,3,3,1,1,0,22
Judy Olson,,,0,3,1,1,0,22
Mike George,,,,0,0,0,0,22
Cheryl Allen,,,,,0,2,0,22
Rebecca Warren,,,,,,0,0,22
Correale Stevens,,,,,,,0,22
Total,8,7,4,3,2,2,0,22
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,23
,Paul Lalley,Correale Stevens,Rebecca Warren,Anne Covey,Cheryl Allen,Judy Olson,Mike George,23
Paul Lalley,1,5,5,6,4,4,2,23
Correale Stevens,,1,4,0,2,0,1,23
Rebecca Warren,,,0,2,2,1,1,23
Anne Covey,,,,0,2,3,0,23
Cheryl Allen,,,,,0,2,1,23
Judy Olson,,,,,,0,1,23
Mike George,,,,,,,1,23
Total,14,8,7,6,5,4,3,23
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,All
,Paul Lalley,Anne Covey,Correale Stevens,Mike George,Rebecca Warren,Judy Olson,Cheryl Allen,All
Paul Lalley,11,192,146,102,82,73,47,All
Anne Covey,,17,85,73,47,53,22,All
Correale Stevens,,,17,43,53,21,24,All
Mike George,,,,7,19,53,18,All
