col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,City Commissioners - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,All
,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,Todd Eagen,Michael Wojcik,All
Anthony Clark,358,124,128,93,92,73,454,315,All
Omar Sabir,,38,15,17,19,17,89,79,All
Lisa M Deeley,,,9,14,33,8,120,44,All
Tracey L Gordon,,,,28,19,30,80,72,All
Will Mega,,,,,18,5,80,62,All
Carol A Jenkins,,,,,,20,47,74,All
Todd Eagen,,,,,,,43,0,All
Michael Wojcik,,,,,,,,26,All
Total,"1,218",261,225,223,212,170,597,462,All
,City Commissioners - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Will Mega,Lisa M Deeley,Omar Sabir,Michael Wojcik,Todd Eagen,1
Anthony Clark,17,4,2,4,1,1,9,10,1
Carol A Jenkins,,3,0,0,1,0,5,1,1
Tracey L Gordon,,,0,2,2,0,5,3,1
Will Mega,,,,0,1,0,3,3,1
Lisa M Deeley,,,,,1,0,1,0,1
Omar Sabir,,,,,,3,0,1,1
Michael Wojcik,,,,,,,0,0,1
Todd Eagen,,,,,,,,0,1
Total,37,10,9,7,6,4,16,11,1
,City Commissioners - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,Todd Eagen,Michael Wojcik,2
Anthony Clark,28,8,8,8,3,5,26,18,2
Omar Sabir,,3,0,2,0,0,6,3,2
Lisa M Deeley,,,0,0,1,0,8,2,2
Tracey L Gordon,,,,0,1,1,5,4,2
Will Mega,,,,,1,0,4,2,2
Carol A Jenkins,,,,,,0,3,1,2
Todd Eagen,,,,,,,2,0,2
Michael Wojcik,,,,,,,,2,2
Total,80,13,12,12,7,6,34,23,2
,City Commissioners - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,3
,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Will Mega,Tracey L Gordon,Omar Sabir,Todd Eagen,Michael Wojcik,3
Anthony Clark,24,6,11,8,5,2,28,18,3
Carol A Jenkins,,2,1,1,4,2,7,6,3
Lisa M Deeley,,,0,0,0,1,12,2,3
