col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Judge Of The Municipal Court - Republican,Justice Of The Supreme Court - Republican,,,,,,1
,Christine Hope,Anne Covey,Mike George,Correale Stevens,Rebecca Warren,Judy Olson,Cheryl Allen,1
Christine Hope,0,13,9,6,7,5,1,1
Anne Covey,,0,7,5,5,4,0,1
Mike George,,,0,3,3,4,0,1
Correale Stevens,,,,0,2,0,1,1
Rebecca Warren,,,,,0,2,1,1
Judy Olson,,,,,,0,0,1
Cheryl Allen,,,,,,,0,1
Total,18,15,12,7,7,6,1,1
,Judge Of The Municipal Court - Republican,Justice Of The Supreme Court - Republican,,,,,,2
,Christine Hope,Anne Covey,Correale Stevens,Mike George,Rebecca Warren,Cheryl Allen,Judy Olson,2
Christine Hope,1,11,12,10,7,5,3,2
Anne Covey,,1,3,6,4,3,4,2
Correale Stevens,,,0,7,4,4,1,2
Mike George,,,,0,5,2,4,2
Rebecca Warren,,,,,0,0,0,2
Cheryl Allen,,,,,,1,1,2
Judy Olson,,,,,,,1,2
Total,21,14,13,13,7,6,6,2
,Judge Of The Municipal Court - Republican,Justice Of The Supreme Court - Republican,,,,,,3
,Christine Hope,Anne Covey,Correale Stevens,Mike George,Rebecca Warren,Cheryl Allen,Judy Olson,3
Christine Hope,2,13,11,8,3,3,2,3
Anne Covey,,2,8,3,3,1,1,3
Correale Stevens,,,5,4,0,2,2,3
Mike George,,,,2,5,2,3,3
Rebecca Warren,,,,,0,1,2,3
Cheryl Allen,,,,,,1,0,3
Judy Olson,,,,,,,0,3
Total,20,16,16,12,6,4,4,3
,Judge Of The Municipal Court - Republican,Justice Of The Supreme Court - Republican,,,,,,4
,Christine Hope,Anne Covey,Correale Stevens,Cheryl Allen,Mike George,Judy Olson,Rebecca Warren,4
Christine Hope,2,13,12,7,5,5,5,4
Anne Covey,,0,7,3,7,5,1,4
Correale Stevens,,,0,4,4,3,4,4
Cheryl Allen,,,,0,2,2,3,4
Mike George,,,,,0,2,0,4
Judy Olson,,,,,,0,0,4
Rebecca Warren,,,,,,,0,4
Total,22,15,14,8,8,7,5,4
,Judge Of The Municipal Court - Republican,Justice Of The Supreme Court - Republican,,,,,,5
,Christine Hope,Anne Covey,Mike George,Correale Stevens,Judy Olson,Rebecca Warren,Cheryl Allen,5
Christine Hope,0,10,11,7,5,5,1,5
Anne Covey,,1,4,2,3,2,1,5
Mike George,,,0,5,3,1,1,5
Correale Stevens,,,,0,1,1,0,5
Judy Olson,,,,,1,1,0,5
Rebecca Warren,,,,,,0,0,5
Cheryl Allen,,,,,,,0,5
Total,21,11,11,7,6,5,1,5
,Justice Of The Supreme Court - Republican,,,,,,Judge Of The Municipal Court - Republican,6
,Anne Covey,Mike George,Judy Olson,Rebecca Warren,Correale Stevens,Cheryl Allen,Christine Hope,6
Anne Covey,1,10,7,3,2,1,14,6
Mike George,,0,6,3,0,1,10,6
Judy Olson,,,0,0,0,1,7,6
Rebecca Warren,,,,0,2,2,4,6
Correale Stevens,,,,,1,1,2,6
Cheryl Allen,,,,,,0,2,6
Christine Hope,,,,,,,0,6
Total,18,11,8,5,4,3,17,6
,Justice Of The Supreme Court - Republican,,,,,,Judge Of The Municipal Court - Republican,7
,Anne Covey,Correale Stevens,Rebecca Warren,Mike George,Cheryl Allen,Judy Olson,Christine Hope,7
Anne Covey,2,18,10,9,8,8,25,7
Correale Stevens,,0,8,3,2,1,18,7
Rebecca Warren,,,0,3,3,1,11,7
Mike George,,,,1,3,4,9,7
Cheryl Allen,,,,,0,5,9,7
Judy Olson,,,,,,0,6,7
Christine Hope,,,,,,,2,7
Total,34,21,13,12,11,10,31,7
,Judge Of The Municipal Court - Republican,Justice Of The Supreme Court - Republican,,,,,,8
,Christine Hope,Anne Covey,Mike George,Correale Stevens,Judy Olson,Rebecca Warren,Cheryl Allen,8
Christine Hope,0,17,14,14,9,5,4,8
Anne Covey,,1,14,8,6,2,2,8
Mike George,,,2,8,6,1,2,8
Correale Stevens,,,,0,3,3,2,8
Judy Olson,,,,,0,1,2,8
Rebecca Warren,,,,,,1,2,8
Cheryl Allen,,,,,,,0,8
Total,25,20,19,14,10,7,5,8
,Judge Of The Municipal Court - Republican,Justice Of The Supreme Court - Republican,,,,,,9
,Christine Hope,Anne Covey,Correale Stevens,Mike George,Rebecca Warren,Judy Olson,Cheryl Allen,9
Christine Hope,2,18,10,8,7,6,3,9
Anne Covey,,2,7,4,4,2,2,9
Correale Stevens,,,1,2,4,2,2,9
Mike George,,,,1,0,4,0,9
Rebecca Warren,,,,,0,1,2,9
Judy Olson,,,,,,0,1,9
Cheryl Allen,,,,,,,0,9
Total,29,22,12,10,7,6,4,9
,Judge Of The Municipal Court - Republican,Justice Of The Supreme Court - Republican,,,,,,10
,Christine Hope,Anne Covey,Mike George,Cheryl Allen,Correale Stevens,Rebecca Warren,Judy Olson,10
Christine Hope,2,18,11,8,9,8,4,10
Anne Covey,,3,8,7,6,7,3,10
Mike George,,,2,7,5,1,1,10
Cheryl Allen,,,,1,5,2,1,10
Correale Stevens,,,,,2,1,1,10
Rebecca Warren,,,,,,0,4,10
Judy Olson,,,,,,,0,10
Total,26,23,15,12,12,10,5,10
,Judge Of The Municipal Court - Republican,Justice Of The Supreme Court - Republican,,,,,,11
,Christine Hope,Anne Covey,Judy Olson,Mike George,Rebecca Warren,Correale Stevens,Cheryl Allen,11
Christine Hope,1,21,13,10,11,10,6,11
Anne Covey,,1,9,8,6,5,4,11
Judy Olson,,,0,6,4,0,4,11
Mike George,,,,1,4,2,5,11
Rebecca Warren,,,,,0,5,3,11
Correale Stevens,,,,,,0,0,11
Cheryl Allen,,,,,,,0,11
Total,33,24,14,14,12,10,8,11
,Judge Of The Municipal Court - Republican,Justice Of The Supreme Court - Republican,,,,,,12
,Christine Hope,Anne Covey,Mike George,Judy Olson,Correale Stevens,Rebecca Warren,Cheryl Allen,12
Christine Hope,1,17,9,9,6,3,2,12
Anne Covey,,0,6,7,3,1,1,12
Mike George,,,0,6,3,1,0,12
Judy Olson,,,,0,2,1,1,12
Correale Stevens,,,,,0,1,0,12
Rebecca Warren,,,,,,0,2,12
Cheryl Allen,,,,,,,0,12
Total,23,17,10,9,7,3,2,12
,Judge Of The Municipal Court - Republican,Justice Of The Supreme Court - Republican,,,,,,13
,Christine Hope,Anne Covey,Cheryl Allen,Judy Olson,Correale Stevens,Mike George,Rebecca Warren,13
Christine Hope,1,19,7,7,7,7,3,13
Anne Covey,,0,3,5,6,6,1,13
Cheryl Allen,,,1,4,2,1,1,13
Judy Olson,,,,0,1,4,1,13
Correale Stevens,,,,,0,1,0,13
Mike George,,,,,,0,1,13
Rebecca Warren,,,,,,,0,13
Total,25,20,8,8,7,7,3,13
,Judge Of The Municipal Court - Republican,Justice Of The Supreme Court - Republican,,,,,,14
,Christine Hope,Anne Covey,Mike George,Correale Stevens,Judy Olson,Rebecca Warren,Cheryl Allen,14
Christine Hope,0,15,8,9,5,6,3,14
Anne Covey,,0,5,8,3,4,2,14
Mike George,,,0,4,5,0,2,14
Correale Stevens,,,,0,1,3,1,14
Judy Olson,,,,,0,1,1,14
Rebecca Warren,,,,,,0,0,14
Cheryl Allen,,,,,,,1,14
Total,20,15,10,9,7,6,4,14
,Judge Of The Municipal Court - Republican,Justice Of The Supreme Court - Republican,,,,,,15
,Christine Hope,Anne Covey,Mike George,Judy Olson,Correale Stevens,Cheryl Allen,Rebecca Warren,15
Christine Hope,1,17,9,8,6,5,4,15
Anne Covey,,1,8,9,2,4,4,15
Mike George,,,1,6,1,2,1,15
Judy Olson,,,,1,0,3,2,15
Correale Stevens,,,,,1,1,0,15
Cheryl Allen,,,,,,0,0,15
Rebecca Warren,,,,,,,0,15
Total,26,21,13,12,7,5,4,15
,Judge Of The Municipal Court - Republican,Justice Of The Supreme Court - Republican,,,,,,16
,Christine Hope,Anne Covey,Mike George,Correale Stevens,Judy Olson,Cheryl Allen,Rebecca Warren,16
Christine Hope,0,17,16,9,9,7,5,16
Anne Covey,,0,11,3,7,5,4,16
Mike George,,,0,4,8,4,1,16
Correale Stevens,,,,1,2,2,3,16
Judy Olson,,,,,0,1,0,16
Cheryl Allen,,,,,,0,2,16
Rebecca Warren,,,,,,,0,16
Total,27,18,17,10,9,8,5,16
,Judge Of The Municipal Court - Republican,Justice Of The Supreme Court - Republican,,,,,,17
,Christine Hope,Anne Covey,Correale Stevens,Judy Olson,Mike George,Rebecca Warren,Cheryl Allen,17
Christine Hope,5,40,15,15,13,12,5,17
Anne Covey,,6,7,12,9,8,4,17
Correale Stevens,,,1,2,2,7,2,17
Judy Olson,,,,0,13,4,1,17
Mike George,,,,,0,3,0,17
Rebecca Warren,,,,,,0,4,17
Cheryl Allen,,,,,,,1,17
Total,59,49,18,18,17,14,7,17
,Judge Of The Municipal Court - Republican,Justice Of The Supreme Court - Republican,,,,,,18
,Christine Hope,Mike George,Rebecca Warren,Correale Stevens,Judy Olson,Anne Covey,Cheryl Allen,18
Christine Hope,2,9,7,10,7,8,3,18
Mike George,,1,6,5,8,2,0,18
Rebecca Warren,,,1,2,7,4,2,18
Correale Stevens,,,,0,3,2,0,18
Judy Olson,,,,,0,2,2,18
Anne Covey,,,,,,2,2,18
Cheryl Allen,,,,,,,0,18
Total,22,15,12,11,11,10,3,18
,Judge Of The Municipal Court - Republican,Justice Of The Supreme Court - Republican,,,,,,19
