col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Cindy Bass,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Daniel R Sulman,Matthew Perks,Franklin A Bennett Iii,Christian Dicicco,Gary S Silver,1
Cindy Bass,25,52,55,46,18,25,18,13,11,1
Sharon Williams Losier,,7,33,21,6,10,11,9,5,1
Christine Hope,,,5,28,9,14,11,7,3,1
Joffie C Pittman,,,,1,20,8,2,3,2,1
Daniel R Sulman,,,,,0,2,0,1,1,1
Matthew Perks,,,,,,0,5,2,2,1
Franklin A Bennett Iii,,,,,,,0,3,4,1
Christian Dicicco,,,,,,,,1,3,1
Gary S Silver,,,,,,,,,0,1
Total,125,65,63,57,27,25,18,17,12,1
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Cindy Bass,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Daniel R Sulman,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,2
Cindy Bass,15,52,30,30,26,15,11,12,10,2
Sharon Williams Losier,,5,19,20,10,5,7,8,4,2
Joffie C Pittman,,,2,7,13,5,1,4,3,2
Christine Hope,,,,0,4,3,5,6,3,2
Matthew Perks,,,,,0,5,1,0,2,2
Daniel R Sulman,,,,,,0,3,3,5,2
Christian Dicicco,,,,,,,2,2,0,2
Franklin A Bennett Iii,,,,,,,,0,1,2
Gary S Silver,,,,,,,,,1,2
Total,105,61,35,31,26,17,14,12,12,2
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Cindy Bass,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,3
Cindy Bass,14,48,41,34,28,17,14,10,7,3
Sharon Williams Losier,,8,25,24,15,9,4,4,2,3
Joffie C Pittman,,,1,15,18,4,10,2,2,3
Christine Hope,,,,2,9,11,4,3,2,3
Matthew Perks,,,,,0,4,6,1,1,3
Christian Dicicco,,,,,,0,4,2,2,3
Daniel R Sulman,,,,,,,0,2,0,3
Franklin A Bennett Iii,,,,,,,,1,3,3
Gary S Silver,,,,,,,,,0,3
Total,97,60,46,41,31,19,17,11,8,3
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Cindy Bass,Joffie C Pittman,Daniel R Sulman,Sharon Williams Losier,Matthew Perks,Christine Hope,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,4
Cindy Bass,18,60,44,43,30,42,16,12,12,4
Joffie C Pittman,,1,63,18,41,17,7,4,4,4
Daniel R Sulman,,,0,8,37,7,5,1,2,4
Sharon Williams Losier,,,,5,9,23,8,5,6,4
Matthew Perks,,,,,1,8,0,3,2,4
Christine Hope,,,,,,4,7,9,3,4
Christian Dicicco,,,,,,,1,2,2,4
Franklin A Bennett Iii,,,,,,,,0,3,4
Gary S Silver,,,,,,,,,1,4
Total,128,93,72,56,53,51,19,15,14,4
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Cindy Bass,Joffie C Pittman,Daniel R Sulman,Sharon Williams Losier,Christine Hope,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,5
Cindy Bass,27,64,43,43,30,18,12,13,7,5
Joffie C Pittman,,4,43,20,15,10,3,4,2,5
Daniel R Sulman,,,0,9,6,6,2,3,0,5
Sharon Williams Losier,,,,2,20,8,7,6,4,5
Christine Hope,,,,,0,5,5,4,2,5
Matthew Perks,,,,,,1,1,1,0,5
Christian Dicicco,,,,,,,0,3,2,5
Franklin A Bennett Iii,,,,,,,,0,5,5
Gary S Silver,,,,,,,,,0,5
Total,132,80,53,49,32,20,14,14,9,5
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Cindy Bass,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,6
Cindy Bass,29,39,17,16,16,10,8,7,4,6
Sharon Williams Losier,,4,10,7,5,5,6,3,3,6
Christine Hope,,,5,5,0,3,4,3,1,6
Joffie C Pittman,,,,1,7,2,4,2,3,6
Matthew Perks,,,,,0,2,3,0,1,6
Gary S Silver,,,,,,0,2,4,2,6
Christian Dicicco,,,,,,,1,1,0,6
Franklin A Bennett Iii,,,,,,,,0,0,6
Daniel R Sulman,,,,,,,,,1,6
Total,92,44,24,21,16,12,11,8,7,6
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,7
,Cindy Bass,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,7
Cindy Bass,29,22,12,15,14,7,6,4,4,7
Sharon Williams Losier,,5,6,5,7,5,2,1,3,7
Christine Hope,,,3,5,3,4,2,0,1,7
Joffie C Pittman,,,,2,7,0,3,1,1,7
Matthew Perks,,,,,1,2,1,1,1,7
Gary S Silver,,,,,,1,2,3,2,7
Christian Dicicco,,,,,,,0,2,0,7
Franklin A Bennett Iii,,,,,,,,1,2,7
Daniel R Sulman,,,,,,,,,0,7
Total,70,29,18,17,15,12,7,6,5,7
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,8
,Cindy Bass,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Christian Dicicco,Daniel R Sulman,8
Cindy Bass,9,31,25,22,19,9,7,6,3,8
Sharon Williams Losier,,9,18,11,9,3,2,2,1,8
Joffie C Pittman,,,0,12,7,3,4,1,1,8
Christine Hope,,,,1,7,7,3,3,0,8
Matthew Perks,,,,,0,6,1,1,3,8
Gary S Silver,,,,,,2,1,2,2,8
Franklin A Bennett Iii,,,,,,,0,3,1,8
Christian Dicicco,,,,,,,,0,0,8
Daniel R Sulman,,,,,,,,,0,8
Total,68,45,29,28,22,15,9,8,5,8
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Cindy Bass,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,9
Cindy Bass,21,30,28,25,22,12,11,9,8,9
Sharon Williams Losier,,13,14,17,8,2,3,2,3,9
Christine Hope,,,0,11,4,3,3,6,3,9
Joffie C Pittman,,,,2,11,4,1,0,3,9
Matthew Perks,,,,,0,6,3,0,2,9
Daniel R Sulman,,,,,,0,5,3,2,9
Gary S Silver,,,,,,,0,2,1,9
Christian Dicicco,,,,,,,,1,1,9
Franklin A Bennett Iii,,,,,,,,,0,9
Total,86,45,29,29,23,13,11,10,9,9
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,10
,Cindy Bass,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,10
Cindy Bass,25,35,22,16,17,12,5,5,2,10
Sharon Williams Losier,,8,19,16,10,6,4,2,1,10
Christine Hope,,,2,12,5,7,4,3,0,10
Joffie C Pittman,,,,2,3,2,3,0,0,10
Matthew Perks,,,,,1,4,1,2,2,10
Christian Dicicco,,,,,,0,2,3,0,10
Gary S Silver,,,,,,,2,1,1,10
Franklin A Bennett Iii,,,,,,,,0,0,10
Daniel R Sulman,,,,,,,,,0,10
Total,77,52,31,23,18,13,11,6,2,10
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,11
,Cindy Bass,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Christian Dicicco,Daniel R Sulman,11
Cindy Bass,15,36,31,28,18,8,7,5,1,11
Sharon Williams Losier,,6,18,23,10,4,2,1,1,11
Christine Hope,,,5,18,6,3,5,2,0,11
Joffie C Pittman,,,,0,10,1,2,2,0,11
Matthew Perks,,,,,1,3,3,1,0,11
Gary S Silver,,,,,,2,2,0,1,11
Franklin A Bennett Iii,,,,,,,0,0,0,11
Christian Dicicco,,,,,,,,0,0,11
Daniel R Sulman,,,,,,,,,0,11
Total,73,45,38,30,21,11,7,5,1,11
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,12
,Cindy Bass,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Christian Dicicco,12
Cindy Bass,27,32,24,21,12,8,4,4,1,12
Sharon Williams Losier,,14,16,12,7,4,1,3,2,12
Joffie C Pittman,,,3,10,6,3,1,1,2,12
Christine Hope,,,,2,2,7,3,3,1,12
Matthew Perks,,,,,1,2,2,0,1,12
Gary S Silver,,,,,,1,1,1,0,12
Daniel R Sulman,,,,,,,0,0,0,12
Franklin A Bennett Iii,,,,,,,,0,0,12
Christian Dicicco,,,,,,,,,0,12
Total,80,51,30,28,14,11,5,5,3,12
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,13
,Cindy Bass,Sharon Williams Losier,Christine Hope,Christian Dicicco,Matthew Perks,Joffie C Pittman,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,13
Cindy Bass,23,47,37,27,23,22,20,14,6,13
Sharon Williams Losier,,8,22,11,10,16,6,6,3,13
Christine Hope,,,0,8,9,12,4,5,2,13
Christian Dicicco,,,,0,5,5,14,5,0,13
Matthew Perks,,,,,1,4,3,4,3,13
Joffie C Pittman,,,,,,0,3,2,1,13
Daniel R Sulman,,,,,,,0,3,0,13
Gary S Silver,,,,,,,,0,3,13
Franklin A Bennett Iii,,,,,,,,,0,13
Total,109,60,40,28,25,24,21,15,6,13
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,14
,Cindy Bass,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,14
Cindy Bass,27,81,65,54,35,23,18,9,6,14
Sharon Williams Losier,,5,50,44,14,13,15,2,5,14
Christine Hope,,,2,35,14,12,7,4,3,14
Joffie C Pittman,,,,1,8,5,2,2,2,14
Matthew Perks,,,,,5,6,6,2,1,14
Christian Dicicco,,,,,,2,3,3,2,14
Gary S Silver,,,,,,,0,2,2,14
Franklin A Bennett Iii,,,,,,,,0,1,14
Daniel R Sulman,,,,,,,,,0,14
Total,152,95,74,60,41,25,22,10,9,14
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,15
,Cindy Bass,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Franklin A Bennett Iii,Gary S Silver,Christian Dicicco,Daniel R Sulman,15
Cindy Bass,26,39,23,19,18,10,10,4,3,15
Sharon Williams Losier,,9,16,14,12,6,4,1,1,15
Joffie C Pittman,,,1,9,9,2,3,2,1,15
Christine Hope,,,,1,5,4,2,3,1,15
Matthew Perks,,,,,2,1,2,1,1,15
Franklin A Bennett Iii,,,,,,0,5,0,1,15
Gary S Silver,,,,,,,0,2,0,15
Christian Dicicco,,,,,,,,0,1,15
Daniel R Sulman,,,,,,,,,0,15
Total,85,50,26,22,22,11,11,5,3,15
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,16
,Cindy Bass,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Christian Dicicco,Daniel R Sulman,16
Cindy Bass,17,54,35,30,18,6,10,7,4,16
Sharon Williams Losier,,14,31,29,7,7,7,4,3,16
Christine Hope,,,1,19,6,5,5,6,5,16
Joffie C Pittman,,,,3,5,2,3,0,1,16
Matthew Perks,,,,,0,1,1,2,4,16
Gary S Silver,,,,,,0,2,3,2,16
Franklin A Bennett Iii,,,,,,,0,1,0,16
Christian Dicicco,,,,,,,,0,0,16
Daniel R Sulman,,,,,,,,,0,16
Total,90,75,42,36,21,11,10,9,8,16
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,17
,Cindy Bass,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Gary S Silver,Matthew Perks,Franklin A Bennett Iii,Daniel R Sulman,17
Cindy Bass,18,60,39,29,19,13,17,7,4,17
Sharon Williams Losier,,15,31,21,10,10,8,9,2,17
Christine Hope,,,0,18,13,6,7,5,1,17
Joffie C Pittman,,,,0,5,2,2,3,0,17
Christian Dicicco,,,,,0,4,2,0,2,17
Gary S Silver,,,,,,2,3,2,2,17
Matthew Perks,,,,,,,0,0,1,17
Franklin A Bennett Iii,,,,,,,,0,0,17
Daniel R Sulman,,,,,,,,,0,17
Total,104,81,45,34,21,17,17,10,4,17
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,18
,Cindy Bass,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Gary S Silver,Christian Dicicco,Matthew Perks,Franklin A Bennett Iii,Daniel R Sulman,18
Cindy Bass,26,92,74,75,10,11,9,4,6,18
Sharon Williams Losier,,25,68,70,5,7,2,3,1,18
Christine Hope,,,1,64,2,6,3,4,3,18
Joffie C Pittman,,,,1,5,5,4,0,2,18
Gary S Silver,,,,,3,3,3,2,1,18
Christian Dicicco,,,,,,1,0,0,1,18
Matthew Perks,,,,,,,0,1,1,18
Franklin A Bennett Iii,,,,,,,,2,1,18
Daniel R Sulman,,,,,,,,,0,18
Total,138,122,80,80,15,12,10,8,6,18
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,19
,Cindy Bass,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Gary S Silver,Christian Dicicco,Daniel R Sulman,Franklin A Bennett Iii,19
Cindy Bass,24,43,34,29,29,10,11,6,8,19
Sharon Williams Losier,,11,24,21,15,3,4,1,7,19
Christine Hope,,,2,20,6,5,6,3,4,19
Joffie C Pittman,,,,2,7,3,3,3,0,19
Matthew Perks,,,,,3,4,2,2,5,19
Gary S Silver,,,,,,1,3,2,0,19
Christian Dicicco,,,,,,,0,1,0,19
Daniel R Sulman,,,,,,,,1,0,19
Franklin A Bennett Iii,,,,,,,,,0,19
Total,98,59,42,34,33,12,11,8,8,19
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,20
,Cindy Bass,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Franklin A Bennett Iii,Gary S Silver,Daniel R Sulman,20
Cindy Bass,26,56,39,38,20,17,10,8,4,20
Sharon Williams Losier,,8,27,26,13,9,6,2,2,20
Christine Hope,,,4,19,13,6,5,2,2,20
Joffie C Pittman,,,,1,7,7,2,1,2,20
Christian Dicicco,,,,,1,2,2,2,2,20
Matthew Perks,,,,,,0,2,2,0,20
Franklin A Bennett Iii,,,,,,,0,3,0,20
Gary S Silver,,,,,,,,0,0,20
Daniel R Sulman,,,,,,,,,0,20
Total,109,67,46,41,22,17,10,8,4,20
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,21
,Cindy Bass,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,Daniel R Sulman,21
Cindy Bass,15,50,27,28,17,9,12,8,7,21
Sharon Williams Losier,,5,24,16,7,7,8,5,3,21
Christine Hope,,,2,12,7,6,6,4,1,21
Joffie C Pittman,,,,0,9,2,1,0,4,21
Matthew Perks,,,,,0,2,3,0,4,21
Christian Dicicco,,,,,,1,3,0,1,21
Franklin A Bennett Iii,,,,,,,0,3,2,21
Gary S Silver,,,,,,,,0,1,21
Daniel R Sulman,,,,,,,,,0,21
Total,88,60,34,29,19,14,13,9,8,21
,District Council 8th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,22
