col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Sharon Williams Losier,Joffie C Pittman,Gary S Silver,Christine Hope,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,1
Kevin M Dougherty,6,25,14,21,5,3,26,26,28,15,8,9,7,2,1
David Wecht,,3,6,11,3,1,34,32,24,9,5,6,2,2,1
Christine Donohue,,,2,12,3,2,12,13,9,9,11,3,4,1,1
Anne E Lazarus,,,,2,1,3,15,10,15,11,4,8,4,2,1
Dwayne D Woodruff,,,,,0,0,2,3,3,2,0,3,2,1,1
John Henry Foradora,,,,,,0,2,0,2,1,0,2,1,0,1
Sharon Williams Losier,,,,,,,0,28,23,9,4,4,0,1,1
Joffie C Pittman,,,,,,,,0,21,6,3,1,3,1,1
Gary S Silver,,,,,,,,,1,3,4,7,4,1,1
Christine Hope,,,,,,,,,,0,3,5,2,2,1
Matthew Perks,,,,,,,,,,,0,2,2,0,1
Christian Dicicco,,,,,,,,,,,,0,2,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,0,1,1
Daniel R Sulman,,,,,,,,,,,,,,0,1
Total,55,50,34,32,6,5,46,42,37,22,15,13,8,4,1
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,2
Kevin M Dougherty,20,47,27,23,15,13,57,48,34,24,23,25,17,7,2
Anne E Lazarus,,3,15,12,9,6,31,34,21,11,10,8,7,3,2
Christine Donohue,,,3,8,3,3,21,22,14,10,6,6,7,3,2
David Wecht,,,,5,4,3,14,13,19,15,4,4,7,5,2
Dwayne D Woodruff,,,,,2,0,3,12,10,4,3,6,3,4,2
John Henry Foradora,,,,,,0,5,7,2,3,4,3,6,1,2
Sharon Williams Losier,,,,,,,4,28,15,6,16,12,8,3,2
Christine Hope,,,,,,,,0,25,8,10,9,12,2,2
Joffie C Pittman,,,,,,,,,2,15,5,11,3,0,2
Matthew Perks,,,,,,,,,,0,1,6,5,3,2
Christian Dicicco,,,,,,,,,,,1,9,2,0,2
Daniel R Sulman,,,,,,,,,,,,1,1,1,2
Gary S Silver,,,,,,,,,,,,,0,4,2
Franklin A Bennett Iii,,,,,,,,,,,,,,1,2
Total,137,61,45,45,20,14,77,59,48,31,27,27,23,10,2
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,3
Kevin M Dougherty,20,44,41,51,10,6,77,69,51,18,23,16,15,11,3
David Wecht,,6,24,16,6,2,57,38,39,17,7,6,4,4,3
Christine Donohue,,,5,30,9,4,48,28,30,11,13,9,7,6,3
Anne E Lazarus,,,,4,10,2,41,36,21,10,16,9,8,7,3
Dwayne D Woodruff,,,,,1,3,15,10,7,6,5,4,3,5,3
John Henry Foradora,,,,,,0,4,5,4,4,2,1,1,2,3
Sharon Williams Losier,,,,,,,4,57,54,20,19,13,10,5,3
Christine Hope,,,,,,,,0,45,10,13,5,6,5,3
Joffie C Pittman,,,,,,,,,0,13,3,4,1,2,3
Matthew Perks,,,,,,,,,,0,4,1,4,1,3
Christian Dicicco,,,,,,,,,,,0,10,3,4,3
Daniel R Sulman,,,,,,,,,,,,0,1,2,3
Franklin A Bennett Iii,,,,,,,,,,,,,0,3,3
Gary S Silver,,,,,,,,,,,,,,0,3
Total,145,83,74,70,23,10,120,82,74,32,30,21,16,16,3
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Christian Dicicco,Daniel R Sulman,4
Kevin M Dougherty,6,30,31,32,12,8,50,38,43,19,17,11,9,4,4
David Wecht,,3,20,14,2,2,46,32,29,12,8,7,2,0,4
Christine Donohue,,,6,21,4,5,37,29,23,14,6,5,7,4,4
Anne E Lazarus,,,,2,4,1,26,19,21,11,8,9,7,3,4
Dwayne D Woodruff,,,,,1,3,7,8,8,4,4,3,3,3,4
John Henry Foradora,,,,,,1,8,4,8,3,4,3,1,1,4
Sharon Williams Losier,,,,,,,1,43,40,18,7,11,4,2,4
Joffie C Pittman,,,,,,,,0,29,15,5,3,2,3,4
Christine Hope,,,,,,,,,0,6,7,8,6,2,4
Matthew Perks,,,,,,,,,,0,2,0,2,2,4
Gary S Silver,,,,,,,,,,,0,4,3,1,4
Franklin A Bennett Iii,,,,,,,,,,,,0,1,0,4
Christian Dicicco,,,,,,,,,,,,,0,2,4
Daniel R Sulman,,,,,,,,,,,,,,0,4
Total,88,58,55,43,15,15,81,59,54,27,20,15,10,6,4
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,5
Kevin M Dougherty,26,21,32,35,5,7,35,28,28,16,17,17,5,6,5
David Wecht,,12,17,11,2,2,18,23,10,11,9,4,3,3,5
Christine Donohue,,,5,18,6,3,21,20,17,18,6,10,6,3,5
Anne E Lazarus,,,,3,1,0,21,17,21,8,11,11,5,4,5
Dwayne D Woodruff,,,,,0,1,3,5,3,2,1,3,1,0,5
John Henry Foradora,,,,,,0,2,3,3,1,3,2,2,0,5
Sharon Williams Losier,,,,,,,0,21,10,9,6,7,2,1,5
Joffie C Pittman,,,,,,,,0,16,8,8,5,3,1,5
Christine Hope,,,,,,,,,1,6,7,7,5,3,5
Matthew Perks,,,,,,,,,,1,2,4,1,3,5
Gary S Silver,,,,,,,,,,,0,5,3,1,5
Christian Dicicco,,,,,,,,,,,,0,1,0,5
Franklin A Bennett Iii,,,,,,,,,,,,,0,1,5
Daniel R Sulman,,,,,,,,,,,,,,0,5
Total,99,58,54,46,10,9,49,45,33,25,20,17,9,6,5
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,6
Kevin M Dougherty,25,72,36,30,9,4,70,45,43,23,21,19,16,15,6
Anne E Lazarus,,7,30,29,6,4,55,43,31,18,19,16,13,7,6
David Wecht,,,2,12,3,3,34,31,29,7,10,8,10,7,6
Christine Donohue,,,,2,6,2,32,24,12,14,11,6,12,8,6
Dwayne D Woodruff,,,,,1,3,10,9,9,2,5,3,5,4,6
John Henry Foradora,,,,,,1,6,6,2,2,5,1,1,2,6
Sharon Williams Losier,,,,,,,4,47,31,20,15,14,5,9,6
Christine Hope,,,,,,,,0,24,7,13,2,10,8,6
Joffie C Pittman,,,,,,,,,3,5,7,8,10,4,6
Christian Dicicco,,,,,,,,,,0,3,12,5,2,6
Matthew Perks,,,,,,,,,,,0,5,5,4,6
Daniel R Sulman,,,,,,,,,,,,0,3,1,6
Franklin A Bennett Iii,,,,,,,,,,,,,0,5,6
Gary S Silver,,,,,,,,,,,,,,0,6
Total,137,91,63,47,19,11,101,65,61,30,29,23,22,19,6
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,7
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Daniel R Sulman,Christian Dicicco,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,7
Kevin M Dougherty,19,43,33,18,5,7,60,30,38,25,25,16,15,14,7
Anne E Lazarus,,4,23,18,7,4,30,21,21,18,17,12,12,8,7
David Wecht,,,3,9,4,2,34,27,19,9,10,15,4,2,7
Christine Donohue,,,,1,5,1,22,12,8,5,5,10,6,7,7
John Henry Foradora,,,,,1,0,10,4,6,4,4,3,1,0,7
Dwayne D Woodruff,,,,,,0,1,3,3,3,2,2,4,2,7
Sharon Williams Losier,,,,,,,2,25,20,22,23,11,9,6,7
Joffie C Pittman,,,,,,,,0,18,5,4,11,1,5,7
Christine Hope,,,,,,,,,0,6,6,6,5,8,7
Daniel R Sulman,,,,,,,,,,0,17,4,2,3,7
Christian Dicicco,,,,,,,,,,,0,3,5,2,7
Matthew Perks,,,,,,,,,,,,0,3,1,7
Gary S Silver,,,,,,,,,,,,,1,4,7
Franklin A Bennett Iii,,,,,,,,,,,,,,0,7
Total,125,64,54,39,14,9,89,47,42,32,31,28,19,17,7
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,8
