col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Mayor - Democrat,,,,,,District Council 1st District - Democrat,All
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,T Milton Street Sr,Mark F Squilla,All
Jim Kenney,345,0,0,0,0,0,499,All
Lynne M Abraham,,56,0,0,0,0,104,All
Anthony Hardy Williams,,,47,0,0,0,108,All
Nelson Diaz,,,,49,0,0,28,All
Doug Oliver,,,,,6,0,15,All
T Milton Street Sr,,,,,,5,11,All
Mark F Squilla,,,,,,,11,All
Total,844,160,155,77,21,16,776,All
,Mayor - Democrat,,,,,,District Council 1st District - Democrat,1
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,T Milton Street Sr,Mark F Squilla,1
Jim Kenney,30,0,0,0,0,0,49,1
Lynne M Abraham,,1,0,0,0,0,6,1
Anthony Hardy Williams,,,0,0,0,0,1,1
Nelson Diaz,,,,0,0,0,1,1
Doug Oliver,,,,,0,0,0,1
T Milton Street Sr,,,,,,0,0,1
Mark F Squilla,,,,,,,0,1
Total,79,7,1,1,0,0,57,1
,District Council 1st District - Democrat,Mayor - Democrat,,,,,,2
,Mark F Squilla,Jim Kenney,Anthony Hardy Williams,T Milton Street Sr,Doug Oliver,Lynne M Abraham,Nelson Diaz,2
Mark F Squilla,1,10,7,4,1,3,1,2
Jim Kenney,,11,0,0,0,0,0,2
Anthony Hardy Williams,,,1,0,0,0,0,2
T Milton Street Sr,,,,0,0,0,0,2
Doug Oliver,,,,,2,0,0,2
Lynne M Abraham,,,,,,0,0,2
Nelson Diaz,,,,,,,2,2
Total,27,21,8,4,3,3,3,2
,Mayor - Democrat,,,,,,District Council 1st District - Democrat,3
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,T Milton Street Sr,Mark F Squilla,3
Jim Kenney,30,0,0,0,0,0,57,3
Lynne M Abraham,,2,0,0,0,0,14,3
Anthony Hardy Williams,,,1,0,0,0,3,3
Nelson Diaz,,,,2,0,0,0,3
Doug Oliver,,,,,0,0,0,3
T Milton Street Sr,,,,,,0,0,3
Mark F Squilla,,,,,,,0,3
Total,87,16,4,2,0,0,74,3
,Mayor - Democrat,,,,,,District Council 1st District - Democrat,4
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Nelson Diaz,T Milton Street Sr,Doug Oliver,Mark F Squilla,4
Jim Kenney,16,0,0,0,0,0,33,4
Lynne M Abraham,,4,0,0,0,0,6,4
Anthony Hardy Williams,,,0,0,0,0,1,4
Nelson Diaz,,,,0,0,0,1,4
T Milton Street Sr,,,,,0,0,1,4
Doug Oliver,,,,,,0,0,4
Mark F Squilla,,,,,,,0,4
Total,49,10,1,1,1,0,42,4
,Mayor - Democrat,,,,,,District Council 1st District - Democrat,5
,Jim Kenney,Lynne M Abraham,Doug Oliver,Anthony Hardy Williams,T Milton Street Sr,Nelson Diaz,Mark F Squilla,5
Jim Kenney,27,0,0,0,0,0,45,5
Lynne M Abraham,,5,0,0,0,0,10,5
Doug Oliver,,,2,0,0,0,4,5
Anthony Hardy Williams,,,,1,0,0,3,5
T Milton Street Sr,,,,,0,0,1,5
Nelson Diaz,,,,,,0,0,5
Mark F Squilla,,,,,,,1,5
Total,72,15,6,4,1,0,64,5
,Mayor - Democrat,,,,,,District Council 1st District - Democrat,6
,Jim Kenney,Lynne M Abraham,Nelson Diaz,Anthony Hardy Williams,Doug Oliver,T Milton Street Sr,Mark F Squilla,6
Jim Kenney,31,0,0,0,0,0,34,6
Lynne M Abraham,,4,0,0,0,0,6,6
Nelson Diaz,,,1,0,0,0,0,6
Anthony Hardy Williams,,,,0,0,0,0,6
Doug Oliver,,,,,0,0,0,6
T Milton Street Sr,,,,,,0,0,6
Mark F Squilla,,,,,,,2,6
Total,65,10,1,0,0,0,42,6
,Mayor - Democrat,,,,,,District Council 1st District - Democrat,7
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,Mark F Squilla,7
Jim Kenney,21,0,0,0,0,0,39,7
Lynne M Abraham,,5,0,0,0,0,7,7
