col_1,col_2,col_3,col_4,division
,Register Of Wills - Democrat,District Council 2nd District - Democrat,,All
,Ronald R Donatucci,Ori C Feibush,Kenyatta Johnson,All
Ronald R Donatucci,127,801,678,All
Ori C Feibush,,566,0,All
Kenyatta Johnson,,,288,All
Total,"1,606","1,367",966,All
,District Council 2nd District - Democrat,,Register Of Wills - Democrat,1
,Ori C Feibush,Kenyatta Johnson,Ronald R Donatucci,1
Ori C Feibush,48,0,64,1
Kenyatta Johnson,,11,34,1
Ronald R Donatucci,,,6,1
Total,112,45,104,1
,District Council 2nd District - Democrat,,Register Of Wills - Democrat,2
,Ori C Feibush,Kenyatta Johnson,Ronald R Donatucci,2
Ori C Feibush,49,0,80,2
Kenyatta Johnson,,24,32,2
Ronald R Donatucci,,,6,2
Total,129,56,118,2
,Register Of Wills - Democrat,District Council 2nd District - Democrat,,3
,Ronald R Donatucci,Ori C Feibush,Kenyatta Johnson,3
Ronald R Donatucci,5,54,60,3
Ori C Feibush,,46,0,3
Kenyatta Johnson,,,24,3
Total,119,100,84,3
,Register Of Wills - Democrat,District Council 2nd District - Democrat,,4
,Ronald R Donatucci,Ori C Feibush,Kenyatta Johnson,4
Ronald R Donatucci,11,51,59,4
Ori C Feibush,,44,0,4
Kenyatta Johnson,,,14,4
Total,121,95,73,4
,Register Of Wills - Democrat,District Council 2nd District - Democrat,,5
,Ronald R Donatucci,Ori C Feibush,Kenyatta Johnson,5
Ronald R Donatucci,12,38,38,5
Ori C Feibush,,23,0,5
Kenyatta Johnson,,,11,5
Total,88,61,49,5
,District Council 2nd District - Democrat,,Register Of Wills - Democrat,6
,Ori C Feibush,Kenyatta Johnson,Ronald R Donatucci,6
Ori C Feibush,50,0,80,6
Kenyatta Johnson,,15,38,6
Ronald R Donatucci,,,9,6
Total,130,53,127,6
,Register Of Wills - Democrat,District Council 2nd District - Democrat,,7
,Ronald R Donatucci,Ori C Feibush,Kenyatta Johnson,7
Ronald R Donatucci,15,58,58,7
Ori C Feibush,,37,0,7
Kenyatta Johnson,,,33,7
Total,131,95,91,7
,District Council 2nd District - Democrat,,Register Of Wills - Democrat,9
,Ori C Feibush,Kenyatta Johnson,Ronald R Donatucci,9
Ori C Feibush,54,0,53,9
Kenyatta Johnson,,24,42,9
Ronald R Donatucci,,,4,9
Total,107,66,99,9
,Register Of Wills - Democrat,District Council 2nd District - Democrat,,12
,Ronald R Donatucci,Ori C Feibush,Kenyatta Johnson,12
Ronald R Donatucci,11,53,47,12
Ori C Feibush,,28,0,12
Kenyatta Johnson,,,9,12
Total,111,81,56,12
,Register Of Wills - Democrat,District Council 2nd District - Democrat,,13
,Ronald R Donatucci,Kenyatta Johnson,Ori C Feibush,13
Ronald R Donatucci,3,54,28,13
Kenyatta Johnson,,22,0,13
Ori C Feibush,,,11,13
Total,85,76,39,13
,Register Of Wills - Democrat,District Council 2nd District - Democrat,,14
,Ronald R Donatucci,Ori C Feibush,Kenyatta Johnson,14
Ronald R Donatucci,15,70,47,14
Ori C Feibush,,45,0,14
Kenyatta Johnson,,,20,14
Total,132,115,67,14
,Register Of Wills - Democrat,District Council 2nd District - Democrat,,20
,Ronald R Donatucci,Ori C Feibush,Kenyatta Johnson,20
Ronald R Donatucci,7,23,23,20
Ori C Feibush,,9,0,20
Kenyatta Johnson,,,5,20
Total,53,32,28,20
,Register Of Wills - Democrat,District Council 2nd District - Democrat,,21
,Ronald R Donatucci,Ori C Feibush,Kenyatta Johnson,21
Ronald R Donatucci,9,53,65,21
Ori C Feibush,,51,0,21
Kenyatta Johnson,,,37,21
Total,127,104,102,21
,Register Of Wills - Democrat,District Council 2nd District - Democrat,,27
,Ronald R Donatucci,Kenyatta Johnson,Ori C Feibush,27
Ronald R Donatucci,3,23,20,27
Kenyatta Johnson,,9,0,27
Ori C Feibush,,,10,27
Total,46,32,30,27
,Register Of Wills - Democrat,District Council 2nd District - Democrat,,28
,Ronald R Donatucci,Ori C Feibush,Kenyatta Johnson,28
Ronald R Donatucci,11,76,58,28
Ori C Feibush,,61,0,28
Kenyatta Johnson,,,30,28
Total,145,137,88,28
