col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Sheriff - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Jewell Williams,Allan Domb,Frank Rizzo,Derek S Green,Ed Neilson,Helen Gym,Paul Steinke,Sherrie Cohen,Jenne Ayers,William K Greenlee,Thomas Wyatt,Blondell Reynolds Brown,Carla M Cain,W Wilson Goode Jr,Wilson Alexander,Isaiah Thomas,Marnie Aument Loughrey,All
Jewell Williams,39,311,231,230,139,162,151,166,188,160,120,113,115,88,101,68,80,All
Allan Domb,,82,183,90,162,127,132,113,78,127,82,35,60,44,35,36,33,All
Frank Rizzo,,,43,62,51,62,97,64,56,72,52,37,48,51,22,20,35,All
Derek S Green,,,,11,27,24,60,36,84,41,61,39,38,25,68,33,35,All
Ed Neilson,,,,,13,66,31,64,15,100,22,33,14,38,7,28,19,All
Helen Gym,,,,,,16,74,117,39,73,31,37,41,33,10,28,25,All
Paul Steinke,,,,,,,5,58,43,54,65,28,31,27,17,28,28,All
Sherrie Cohen,,,,,,,,1,51,75,41,47,44,26,14,19,19,All
Jenne Ayers,,,,,,,,,10,27,38,34,58,15,53,12,28,All
William K Greenlee,,,,,,,,,,6,21,53,11,36,4,19,18,All
Thomas Wyatt,,,,,,,,,,,6,19,25,11,31,29,20,All
Blondell Reynolds Brown,,,,,,,,,,,,3,24,49,16,29,22,All
Carla M Cain,,,,,,,,,,,,,0,10,17,17,29,All
W Wilson Goode Jr,,,,,,,,,,,,,,1,9,28,11,All
Wilson Alexander,,,,,,,,,,,,,,,8,7,11,All
Isaiah Thomas,,,,,,,,,,,,,,,,5,9,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,2,All
Total,746,562,355,274,248,245,227,224,223,220,174,148,137,122,114,105,99,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Sheriff - Democrat,1
,Allan Domb,Frank Rizzo,Paul Steinke,Helen Gym,Derek S Green,Ed Neilson,William K Greenlee,Thomas Wyatt,Jenne Ayers,Sherrie Cohen,W Wilson Goode Jr,Carla M Cain,Wilson Alexander,Blondell Reynolds Brown,Isaiah Thomas,Marnie Aument Loughrey,Jewell Williams,1
Allan Domb,7,14,18,12,12,14,14,8,5,6,3,5,5,1,2,1,24,1
Frank Rizzo,,0,10,6,8,6,6,6,3,2,6,3,2,2,1,2,20,1
Paul Steinke,,,1,11,7,3,8,6,4,0,2,3,2,2,3,0,14,1
