col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,District Council 8th District - Democrat,City Commissioners - Democrat,,,,,,All
,Cindy Bass,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,All
Cindy Bass,20,256,133,52,51,41,26,All
Anthony Clark,,29,107,18,21,27,16,All
Lisa M Deeley,,,8,6,12,3,1,All
Tracey L Gordon,,,,5,20,10,6,All
Carol A Jenkins,,,,,9,0,2,All
Will Mega,,,,,,5,2,All
Omar Sabir,,,,,,,5,All
Total,360,299,145,75,71,55,39,All
,District Council 8th District - Democrat,City Commissioners - Democrat,,,,,,13
,Cindy Bass,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,Omar Sabir,13
Cindy Bass,10,88,47,19,12,13,13,13
Anthony Clark,,14,42,5,8,4,10,13
Lisa M Deeley,,,3,2,1,3,0,13
Tracey L Gordon,,,,2,6,6,2,13
Will Mega,,,,,3,0,1,13
Carol A Jenkins,,,,,,4,1,13
Omar Sabir,,,,,,,1,13
Total,125,109,52,27,22,19,18,13
,District Council 8th District - Democrat,City Commissioners - Democrat,,,,,,17
,Cindy Bass,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,17
Cindy Bass,2,62,32,13,13,11,6,17
Anthony Clark,,5,24,6,5,7,4,17
Lisa M Deeley,,,3,4,2,0,0,17
Carol A Jenkins,,,,1,2,0,0,17
Tracey L Gordon,,,,,0,1,1,17
Will Mega,,,,,,0,1,17
Omar Sabir,,,,,,,2,17
Total,86,69,36,15,14,12,10,17
,District Council 8th District - Democrat,City Commissioners - Democrat,,,,,,20
,Cindy Bass,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,20
Cindy Bass,6,79,42,11,12,11,2,20
Anthony Clark,,6,33,6,7,5,1,20
Lisa M Deeley,,,0,2,2,2,0,20
Tracey L Gordon,,,,2,7,2,0,20
Carol A Jenkins,,,,,2,0,0,20
Will Mega,,,,,,1,0,20
Omar Sabir,,,,,,,1,20
Total,103,87,42,20,19,12,3,20
,District Council 8th District - Democrat,City Commissioners - Democrat,,,,,,21
,Cindy Bass,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Will Mega,Omar Sabir,21
Cindy Bass,2,27,13,12,9,7,5,21
Anthony Clark,,4,4,8,2,7,1,21
Carol A Jenkins,,,2,3,5,0,1,21
Lisa M Deeley,,,,2,0,0,1,21
Tracey L Gordon,,,,,1,1,3,21
Will Mega,,,,,,1,0,21
Omar Sabir,,,,,,,1,21
Total,46,34,18,15,14,9,8,21
