col_1,col_2,col_3,division
,District Council 9th District - Republican,Register Of Wills - Republican,1
,Kevin Strickland,Ross Feinberg,1
Kevin Strickland,0,1,1
Ross Feinberg,,0,1
Total,1,1,1
,Register Of Wills - Republican,District Council 9th District - Republican,2
,Ross Feinberg,Kevin Strickland,2
Ross Feinberg,1,1,2
Kevin Strickland,,0,2
Total,2,1,2
,Register Of Wills - Republican,District Council 9th District - Republican,3
,Ross Feinberg,Kevin Strickland,3
Ross Feinberg,1,0,3
Kevin Strickland,,0,3
Total,1,0,3
,District Council 9th District - Republican,Register Of Wills - Republican,5
,Kevin Strickland,Ross Feinberg,5
Kevin Strickland,0,3,5
Ross Feinberg,,0,5
Total,3,3,5
,District Council 9th District - Republican,Register Of Wills - Republican,7
,Kevin Strickland,Ross Feinberg,7
Kevin Strickland,0,1,7
Ross Feinberg,,0,7
Total,1,1,7
,District Council 9th District - Republican,Register Of Wills - Republican,14
,Kevin Strickland,Ross Feinberg,14
Kevin Strickland,1,1,14
Ross Feinberg,,0,14
Total,2,1,14
,District Council 9th District - Republican,Register Of Wills - Republican,16
,Kevin Strickland,Ross Feinberg,16
Kevin Strickland,1,1,16
Ross Feinberg,,0,16
Total,2,1,16
,Register Of Wills - Republican,District Council 9th District - Republican,17
,Ross Feinberg,Kevin Strickland,17
Ross Feinberg,1,0,17
Kevin Strickland,,0,17
Total,1,0,17
,Register Of Wills - Republican,District Council 9th District - Republican,18
,Ross Feinberg,Kevin Strickland,18
Ross Feinberg,1,0,18
Kevin Strickland,,0,18
Total,1,0,18
,District Council 9th District - Republican,Register Of Wills - Republican,23
,Kevin Strickland,Ross Feinberg,23
Kevin Strickland,2,0,23
Ross Feinberg,,0,23
Total,2,0,23
,District Council 9th District - Republican,Register Of Wills - Republican,27
,Kevin Strickland,Ross Feinberg,27
Kevin Strickland,0,1,27
Ross Feinberg,,0,27
Total,1,1,27
,District Council 9th District - Republican,Register Of Wills - Republican,29
,Kevin Strickland,Ross Feinberg,29
Kevin Strickland,0,3,29
Ross Feinberg,,0,29
Total,3,3,29
,District Council 9th District - Republican,Register Of Wills - Republican,All
,Kevin Strickland,Ross Feinberg,All
Kevin Strickland,4,12,All
Ross Feinberg,,4,All
Total,16,16,All
