col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Ed Neilson,Allan Domb,Helen Gym,William K Greenlee,Frank Rizzo,Paul Steinke,Sherrie Cohen,Derek S Green,Isaiah Thomas,Thomas Wyatt,Marnie Aument Loughrey,Jenne Ayers,W Wilson Goode Jr,Blondell Reynolds Brown,Carla M Cain,Wilson Alexander,1
Kevin M Dougherty,6,34,22,15,6,3,43,31,28,29,28,23,22,18,18,15,13,10,8,6,7,5,1
Anne E Lazarus,,0,21,11,5,0,10,21,19,18,15,15,13,8,12,8,5,6,10,8,4,3,1
Christine Donohue,,,1,5,0,3,6,17,14,9,10,11,8,8,4,6,7,8,4,3,6,2,1
David Wecht,,,,0,3,3,7,11,10,11,5,10,7,9,6,4,3,5,4,5,1,2,1
John Henry Foradora,,,,,0,1,2,2,4,4,2,1,3,1,3,2,3,2,2,3,1,1,1
Dwayne D Woodruff,,,,,,0,0,2,1,3,1,1,1,2,1,1,3,1,0,1,1,1,1
Ed Neilson,,,,,,,0,11,11,17,15,9,11,7,6,4,4,2,3,2,0,2,1
Allan Domb,,,,,,,,0,16,12,16,18,7,9,9,10,3,5,3,3,2,1,1
Helen Gym,,,,,,,,,0,9,8,14,15,7,7,6,6,6,7,5,3,2,1
William K Greenlee,,,,,,,,,,0,11,7,12,7,9,2,6,3,6,9,0,3,1
Frank Rizzo,,,,,,,,,,,1,6,6,3,5,4,5,5,3,0,3,1,1
Paul Steinke,,,,,,,,,,,,0,6,13,10,14,3,1,2,2,0,1,1
Sherrie Cohen,,,,,,,,,,,,,0,5,5,2,7,3,8,3,5,3,1
Derek S Green,,,,,,,,,,,,,,0,9,9,5,3,1,2,1,3,1
Isaiah Thomas,,,,,,,,,,,,,,,0,6,2,2,4,1,1,0,1
Thomas Wyatt,,,,,,,,,,,,,,,,0,2,0,1,1,1,2,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,0,6,0,0,3,1,1
Jenne Ayers,,,,,,,,,,,,,,,,,,0,0,2,4,1,1
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,0,3,1,0,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,0,0,2,1
Carla M Cain,,,,,,,,,,,,,,,,,,,,,0,0,1
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,0,1
Total,89,40,31,23,8,5,44,39,36,34,32,29,27,23,23,18,14,13,11,9,8,6,1
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Allan Domb,Frank Rizzo,Ed Neilson,Paul Steinke,Sherrie Cohen,Thomas Wyatt,Helen Gym,William K Greenlee,Isaiah Thomas,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Carla M Cain,Jenne Ayers,Marnie Aument Loughrey,Wilson Alexander,2
Kevin M Dougherty,5,48,30,21,6,5,35,33,29,22,26,22,21,22,15,16,11,10,8,6,4,2,2
