col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,District Council 3rd District - Democrat,City Commissioners - Democrat,,,,,,All
,Jannie L Blackwell,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Lisa M Deeley,Omar Sabir,Will Mega,All
Jannie L Blackwell,423,846,"1,098",498,468,394,343,All
Carol A Jenkins,,337,281,190,265,86,79,All
Anthony Clark,,,121,159,161,141,108,All
Tracey L Gordon,,,,40,62,75,57,All
Lisa M Deeley,,,,,14,54,54,All
Omar Sabir,,,,,,42,53,All
Will Mega,,,,,,,60,All
Total,"2,658","1,428","1,357",658,635,521,488,All
,City Commissioners - Democrat,,,,,,District Council 3rd District - Democrat,1
,Carol A Jenkins,Anthony Clark,Will Mega,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Jannie L Blackwell,1
Carol A Jenkins,34,25,12,18,8,9,68,1
Anthony Clark,,3,6,3,7,3,38,1
Will Mega,,,6,4,3,1,23,1
Lisa M Deeley,,,,0,3,3,23,1
Tracey L Gordon,,,,,1,1,18,1
Omar Sabir,,,,,,3,16,1
Jannie L Blackwell,,,,,,,13,1
Total,125,52,35,31,24,22,121,1
,District Council 3rd District - Democrat,City Commissioners - Democrat,,,,,,2
,Jannie L Blackwell,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Omar Sabir,Lisa M Deeley,Will Mega,2
Jannie L Blackwell,27,32,36,36,24,18,12,2
Carol A Jenkins,,20,11,7,8,6,3,2
Anthony Clark,,,5,11,4,3,6,2
Tracey L Gordon,,,,1,18,6,3,2
Omar Sabir,,,,,1,5,1,2
Lisa M Deeley,,,,,,0,0,2
Will Mega,,,,,,,1,2
Total,124,68,53,48,38,23,18,2
,District Council 3rd District - Democrat,City Commissioners - Democrat,,,,,,3
,Jannie L Blackwell,Anthony Clark,Carol A Jenkins,Omar Sabir,Tracey L Gordon,Will Mega,Lisa M Deeley,3
Jannie L Blackwell,17,62,26,25,25,23,21,3
Anthony Clark,,9,5,13,4,9,5,3
Carol A Jenkins,,,8,2,6,3,8,3
Omar Sabir,,,,4,6,1,4,3
Tracey L Gordon,,,,,0,6,5,3
Will Mega,,,,,,0,2,3
Lisa M Deeley,,,,,,,1,3
Total,134,76,39,34,32,26,25,3
,District Council 3rd District - Democrat,City Commissioners - Democrat,,,,,,4
,Jannie L Blackwell,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,4
Jannie L Blackwell,17,61,12,12,12,11,10,4
Anthony Clark,,8,13,8,6,7,3,4
Lisa M Deeley,,,0,1,1,2,2,4
Carol A Jenkins,,,,3,1,0,0,4
Tracey L Gordon,,,,,3,1,2,4
Omar Sabir,,,,,,2,2,4
Will Mega,,,,,,,1,4
Total,96,76,20,16,16,15,12,4
,District Council 3rd District - Democrat,City Commissioners - Democrat,,,,,,5
,Jannie L Blackwell,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Will Mega,Omar Sabir,Carol A Jenkins,5
Jannie L Blackwell,25,69,26,20,14,13,14,5
Anthony Clark,,5,18,10,7,9,5,5
Lisa M Deeley,,,1,0,4,4,1,5
Tracey L Gordon,,,,4,3,2,5,5
Will Mega,,,,,3,2,0,5
Omar Sabir,,,,,,2,0,5
Carol A Jenkins,,,,,,,1,5
Total,121,80,30,26,22,19,15,5
,District Council 3rd District - Democrat,City Commissioners - Democrat,,,,,,6
,Jannie L Blackwell,Anthony Clark,Lisa M Deeley,Will Mega,Carol A Jenkins,Tracey L Gordon,Omar Sabir,6
Jannie L Blackwell,21,85,33,26,24,18,15,6
Anthony Clark,,6,16,11,8,7,9,6
Lisa M Deeley,,,0,10,6,2,0,6
Will Mega,,,,1,1,1,3,6
Carol A Jenkins,,,,,1,5,0,6
Tracey L Gordon,,,,,,2,2,6
Omar Sabir,,,,,,,1,6
Total,149,93,37,31,28,21,18,6
,District Council 3rd District - Democrat,City Commissioners - Democrat,,,,,,7
,Jannie L Blackwell,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Lisa M Deeley,Will Mega,Omar Sabir,7
Jannie L Blackwell,15,49,46,21,17,13,14,7
Carol A Jenkins,,14,25,9,11,5,9,7
Anthony Clark,,,4,11,5,5,3,7
Tracey L Gordon,,,,0,3,3,1,7
Lisa M Deeley,,,,,1,2,1,7
Will Mega,,,,,,3,3,7
Omar Sabir,,,,,,,1,7
Total,104,82,59,28,23,22,19,7
,District Council 3rd District - Democrat,City Commissioners - Democrat,,,,,,8
,Jannie L Blackwell,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Lisa M Deeley,Will Mega,Omar Sabir,8
Jannie L Blackwell,15,42,27,21,22,12,13,8
Carol A Jenkins,,24,6,11,10,7,4,8
Anthony Clark,,,4,3,5,2,4,8
Tracey L Gordon,,,,0,7,5,1,8
Lisa M Deeley,,,,,1,1,3,8
Will Mega,,,,,,7,1,8
Omar Sabir,,,,,,,0,8
Total,99,78,34,29,28,24,14,8
,District Council 3rd District - Democrat,City Commissioners - Democrat,,,,,,9
,Jannie L Blackwell,Carol A Jenkins,Tracey L Gordon,Will Mega,Anthony Clark,Lisa M Deeley,Omar Sabir,9
Jannie L Blackwell,16,38,21,16,26,20,13,9
Carol A Jenkins,,12,11,3,8,12,1,9
Tracey L Gordon,,,3,4,9,5,3,9
Will Mega,,,,13,3,2,3,9
Anthony Clark,,,,,3,1,3,9
Lisa M Deeley,,,,,,1,4,9
Omar Sabir,,,,,,,1,9
Total,96,57,38,33,31,26,18,9
,District Council 3rd District - Democrat,City Commissioners - Democrat,,,,,,10
,Jannie L Blackwell,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,Omar Sabir,Will Mega,10
Jannie L Blackwell,23,44,22,27,16,14,7,10
Anthony Clark,,9,5,13,8,5,1,10
Carol A Jenkins,,,10,6,4,3,1,10
Tracey L Gordon,,,,2,7,5,1,10
Lisa M Deeley,,,,,0,0,0,10
Omar Sabir,,,,,,2,0,10
Will Mega,,,,,,,3,10
Total,108,60,37,36,21,17,13,10
,District Council 3rd District - Democrat,City Commissioners - Democrat,,,,,,11
,Jannie L Blackwell,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Omar Sabir,Lisa M Deeley,Will Mega,11
Jannie L Blackwell,22,83,71,48,13,16,11,11
Carol A Jenkins,,2,41,44,1,3,2,11
Anthony Clark,,,5,4,6,9,2,11
Tracey L Gordon,,,,4,1,3,0,11
Omar Sabir,,,,,3,1,6,11
Lisa M Deeley,,,,,,0,3,11
Will Mega,,,,,,,2,11
Total,156,96,81,60,21,19,17,11
,District Council 3rd District - Democrat,City Commissioners - Democrat,,,,,,12
,Jannie L Blackwell,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,Lisa M Deeley,Carol A Jenkins,12
