col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,District Council 10th District - Republican,Justice Of The Supreme Court - Republican,,,,,,All
,Brian J O Neill,Anne Covey,Correale Stevens,Mike George,Judy Olson,Rebecca Warren,Cheryl Allen,All
Brian J O Neill,677,"2,339","1,316","1,264",947,876,653,All
Anne Covey,,181,855,"1,008",847,656,456,All
Correale Stevens,,,99,448,215,413,255,All
Mike George,,,,74,632,283,281,All
Judy Olson,,,,,18,273,234,All
Rebecca Warren,,,,,,40,309,All
Cheryl Allen,,,,,,,27,All
Total,"4,016","2,913","1,650","1,644","1,215","1,126",853,All
