col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,All
Kevin M Dougherty,172,270,206,308,79,52,380,266,300,132,114,115,80,61,All
David Wecht,,47,150,146,31,26,346,282,154,138,36,52,40,26,All
Christine Donohue,,,40,128,28,21,263,177,131,134,63,47,32,28,All
Anne E Lazarus,,,,31,42,39,202,141,178,83,108,69,58,45,All
Dwayne D Woodruff,,,,,6,9,56,39,46,25,33,21,18,18,All
John Henry Foradora,,,,,,4,40,27,44,29,12,26,12,4,All
Sharon Williams Losier,,,,,,,18,290,229,138,63,60,38,25,All
Joffie C Pittman,,,,,,,,10,156,122,24,33,25,26,All
Christine Hope,,,,,,,,,4,50,68,51,46,26,All
Matthew Perks,,,,,,,,,,3,26,33,19,21,All
Christian Dicicco,,,,,,,,,,,3,24,19,13,All
Gary S Silver,,,,,,,,,,,,0,18,15,All
Franklin A Bennett Iii,,,,,,,,,,,,,1,13,All
Daniel R Sulman,,,,,,,,,,,,,,0,All
Total,894,578,454,443,117,90,678,462,389,258,164,144,109,78,All
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Christine Hope,Franklin A Bennett Iii,Christian Dicicco,Daniel R Sulman,Gary S Silver,1
Kevin M Dougherty,13,22,14,9,5,5,29,20,11,13,3,4,4,2,1
David Wecht,,2,12,4,3,3,30,23,11,10,2,1,2,3,1
Christine Donohue,,,3,4,1,1,17,8,11,7,2,2,2,2,1
Anne E Lazarus,,,,1,3,4,11,7,4,7,1,3,2,2,1
Dwayne D Woodruff,,,,,1,1,6,5,2,3,1,2,1,0,1
John Henry Foradora,,,,,,0,7,4,3,3,2,1,0,0,1
Sharon Williams Losier,,,,,,,0,24,11,15,4,4,3,3,1
Joffie C Pittman,,,,,,,,0,6,11,0,0,1,0,1
Matthew Perks,,,,,,,,,0,2,2,2,2,1,1
Christine Hope,,,,,,,,,,0,3,3,0,1,1
Franklin A Bennett Iii,,,,,,,,,,,0,1,1,0,1
Christian Dicicco,,,,,,,,,,,,0,0,0,1
Daniel R Sulman,,,,,,,,,,,,,0,1,1
Gary S Silver,,,,,,,,,,,,,,0,1
Total,54,41,27,15,9,7,46,31,20,19,6,5,4,4,1
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,David Wecht,Kevin M Dougherty,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Christine Hope,Gary S Silver,Christian Dicicco,Daniel R Sulman,Franklin A Bennett Iii,2
David Wecht,4,20,27,8,2,1,39,40,22,15,3,1,2,2,2
Kevin M Dougherty,,9,10,13,3,2,24,17,6,17,6,2,2,2,2
Christine Donohue,,,1,6,0,2,29,27,21,6,0,2,0,0,2
Anne E Lazarus,,,,0,1,1,6,5,3,9,1,2,2,1,2
Dwayne D Woodruff,,,,,1,0,2,2,1,1,2,0,1,1,2
John Henry Foradora,,,,,,0,2,0,0,2,0,1,0,0,2
Sharon Williams Losier,,,,,,,0,34,22,16,4,1,0,1,2
Joffie C Pittman,,,,,,,,2,20,13,1,2,2,1,2
Matthew Perks,,,,,,,,,0,2,1,0,2,0,2
Christine Hope,,,,,,,,,,0,2,2,2,1,2
Gary S Silver,,,,,,,,,,,0,0,0,1,2
Christian Dicicco,,,,,,,,,,,,0,0,0,2
Daniel R Sulman,,,,,,,,,,,,,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,0,2
Total,55,47,40,18,5,4,53,48,26,20,6,3,3,2,2
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,3
Kevin M Dougherty,10,12,9,13,6,7,19,13,23,8,13,5,4,0,3
David Wecht,,1,8,8,2,3,27,17,8,8,3,3,3,0,3
Christine Donohue,,,8,7,3,3,17,10,5,12,5,4,0,1,3
Anne E Lazarus,,,,2,5,1,9,12,10,3,7,6,5,2,3
Dwayne D Woodruff,,,,,1,0,4,2,6,4,1,3,1,2,3
John Henry Foradora,,,,,,0,5,2,4,4,7,0,1,0,3
Sharon Williams Losier,,,,,,,2,13,13,14,5,5,1,0,3
Joffie C Pittman,,,,,,,,0,8,8,3,2,6,1,3
Christine Hope,,,,,,,,,0,3,8,5,3,0,3
Matthew Perks,,,,,,,,,,0,4,2,0,1,3
Gary S Silver,,,,,,,,,,,0,1,2,0,3
Christian Dicicco,,,,,,,,,,,,0,1,1,3
Franklin A Bennett Iii,,,,,,,,,,,,,0,0,3
Daniel R Sulman,,,,,,,,,,,,,,0,3
Total,49,36,34,24,12,9,48,28,26,20,16,10,7,3,3
,Judge Of The Municipal Court - Democrat,,,,,,,,Justice Of The Supreme Court - Democrat,,,,,,4
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,John Henry Foradora,Dwayne D Woodruff,4
Sharon Williams Losier,4,18,13,6,2,2,1,0,15,13,9,11,5,3,4
Joffie C Pittman,,0,7,7,1,1,2,1,14,14,8,10,4,1,4
Christine Hope,,,0,0,2,0,0,0,9,9,5,4,3,1,4
Matthew Perks,,,,0,1,2,0,1,7,6,5,4,1,1,4
Christian Dicicco,,,,,0,0,0,0,1,0,4,2,1,1,4
Gary S Silver,,,,,,0,1,0,2,1,2,2,0,0,4
Franklin A Bennett Iii,,,,,,,0,0,1,1,1,1,0,0,4
Daniel R Sulman,,,,,,,,0,1,1,0,1,0,0,4
Kevin M Dougherty,,,,,,,,,9,12,7,7,2,2,4
David Wecht,,,,,,,,,,2,4,5,3,0,4
Christine Donohue,,,,,,,,,,,4,5,2,2,4
Anne E Lazarus,,,,,,,,,,,,1,4,1,4
John Henry Foradora,,,,,,,,,,,,,0,1,4
Dwayne D Woodruff,,,,,,,,,,,,,,0,4
Total,36,27,16,12,5,4,2,1,33,26,19,17,6,4,4
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,Gary S Silver,5
Kevin M Dougherty,6,13,16,12,6,1,20,17,14,7,7,4,5,5,5
David Wecht,,1,5,5,2,1,16,14,10,7,2,3,2,2,5
Anne E Lazarus,,,1,9,4,2,10,5,13,5,6,4,2,2,5
Christine Donohue,,,,2,2,2,12,11,9,8,5,3,2,4,5
Dwayne D Woodruff,,,,,0,0,2,1,2,2,2,2,2,1,5
John Henry Foradora,,,,,,1,2,1,3,1,1,1,0,0,5
Sharon Williams Losier,,,,,,,2,13,10,6,2,2,2,3,5
Joffie C Pittman,,,,,,,,0,10,7,2,1,3,2,5
Christine Hope,,,,,,,,,0,4,4,3,2,1,5
Matthew Perks,,,,,,,,,,0,2,3,1,0,5
Christian Dicicco,,,,,,,,,,,0,2,1,1,5
Franklin A Bennett Iii,,,,,,,,,,,,0,0,0,5
Daniel R Sulman,,,,,,,,,,,,,0,2,5
Gary S Silver,,,,,,,,,,,,,,0,5
Total,43,29,22,22,9,4,33,23,21,15,8,8,6,5,5
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,6
Kevin M Dougherty,9,17,12,16,6,2,23,16,17,9,12,8,2,1,6
David Wecht,,5,8,6,3,0,18,15,9,8,3,4,1,1,6
Christine Donohue,,,2,7,0,1,16,9,8,7,4,2,1,1,6
Anne E Lazarus,,,,1,5,3,12,8,10,4,9,5,2,1,6
Dwayne D Woodruff,,,,,0,1,5,6,3,3,4,2,2,0,6
John Henry Foradora,,,,,,0,0,1,2,2,2,2,0,0,6
Sharon Williams Losier,,,,,,,1,14,12,8,7,3,2,2,6
Joffie C Pittman,,,,,,,,2,10,6,2,4,1,0,6
Christine Hope,,,,,,,,,0,4,5,3,1,1,6
Matthew Perks,,,,,,,,,,0,4,3,0,0,6
Christian Dicicco,,,,,,,,,,,0,3,2,0,6
