col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne E Lazarus,John Henry Foradora,Dwayne D Woodruff,Derek S Green,Isaiah Thomas,Blondell Reynolds Brown,William K Greenlee,Allan Domb,Ed Neilson,W Wilson Goode Jr,Jenne Ayers,Thomas Wyatt,Paul Steinke,Wilson Alexander,Helen Gym,Sherrie Cohen,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,1
Kevin M Dougherty,5,56,31,34,9,7,65,63,42,39,29,36,27,15,21,11,11,13,13,9,6,5,1
Christine Donohue,,1,23,21,4,5,52,42,31,32,13,28,14,15,12,8,9,12,13,6,2,4,1
David Wecht,,,1,12,2,1,31,20,22,17,13,13,13,12,5,8,8,9,5,5,3,3,1
Anne E Lazarus,,,,1,2,3,24,25,23,11,9,10,15,8,9,9,3,8,9,3,5,4,1
John Henry Foradora,,,,,0,0,5,4,4,1,6,1,2,5,4,0,3,1,3,5,0,0,1
Dwayne D Woodruff,,,,,,1,5,6,5,3,3,0,0,4,2,2,1,2,2,1,0,0,1
Derek S Green,,,,,,,6,59,36,37,23,28,14,15,14,10,11,5,11,5,1,3,1
Isaiah Thomas,,,,,,,,4,29,32,20,28,20,4,6,13,6,8,9,2,6,1,1
Blondell Reynolds Brown,,,,,,,,,0,29,11,17,18,9,7,9,3,7,10,5,6,3,1
William K Greenlee,,,,,,,,,,0,11,27,8,4,1,4,2,8,3,0,2,1,1
Allan Domb,,,,,,,,,,,1,5,7,4,9,4,3,3,5,7,2,0,1
Ed Neilson,,,,,,,,,,,,0,8,2,5,0,1,7,4,0,1,2,1
W Wilson Goode Jr,,,,,,,,,,,,,1,3,4,4,4,7,5,1,6,4,1
Jenne Ayers,,,,,,,,,,,,,,2,4,3,10,4,4,5,0,0,1
Thomas Wyatt,,,,,,,,,,,,,,,0,7,2,3,3,5,0,3,1
Paul Steinke,,,,,,,,,,,,,,,,0,1,3,0,1,1,0,1
Wilson Alexander,,,,,,,,,,,,,,,,,1,2,1,2,0,1,1
Helen Gym,,,,,,,,,,,,,,,,,,0,4,3,1,2,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,5,2,2,1
Carla M Cain,,,,,,,,,,,,,,,,,,,,0,0,1,1
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,1,1,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,1
Total,116,81,50,44,11,9,109,96,58,49,38,38,33,28,25,18,18,17,17,13,10,6,1
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Kevin M Dougherty,Christine Donohue,Anne E Lazarus,David Wecht,Dwayne D Woodruff,John Henry Foradora,Derek S Green,Isaiah Thomas,William K Greenlee,Blondell Reynolds Brown,Ed Neilson,Allan Domb,Jenne Ayers,W Wilson Goode Jr,Helen Gym,Thomas Wyatt,Sherrie Cohen,Wilson Alexander,Carla M Cain,Paul Steinke,Frank Rizzo,Marnie Aument Loughrey,2
Kevin M Dougherty,14,72,36,23,7,5,101,82,70,71,58,22,13,22,18,13,11,9,11,7,4,2,2
Christine Donohue,,8,26,15,3,5,78,58,55,55,42,13,20,17,12,8,8,7,6,4,2,4,2
Anne E Lazarus,,,1,8,2,0,24,21,16,29,7,15,13,17,11,5,7,5,8,3,2,2,2
David Wecht,,,,2,2,3,28,17,11,16,9,7,10,6,5,8,6,8,4,6,1,2,2
Dwayne D Woodruff,,,,,0,0,6,4,3,3,1,3,2,2,1,1,0,1,1,1,1,0,2
John Henry Foradora,,,,,,0,4,0,1,2,1,3,2,0,2,3,1,5,1,2,0,2,2
