col_1,col_2,col_3,division
,City Commissioners - Republican,Sheriff - Republican,1
,Al Schmidt,Christopher Sawyer,1
Al Schmidt,3,41,1
Christopher Sawyer,,3,1
Total,44,44,1
,City Commissioners - Republican,Sheriff - Republican,2
,Al Schmidt,Christopher Sawyer,2
Al Schmidt,3,26,2
Christopher Sawyer,,1,2
Total,29,27,2
,City Commissioners - Republican,Sheriff - Republican,3
,Al Schmidt,Christopher Sawyer,3
Al Schmidt,2,2,3
Christopher Sawyer,,0,3
Total,4,2,3
,City Commissioners - Republican,Sheriff - Republican,4
,Al Schmidt,Christopher Sawyer,4
Al Schmidt,5,18,4
Christopher Sawyer,,3,4
Total,23,21,4
,City Commissioners - Republican,Sheriff - Republican,5
,Al Schmidt,Christopher Sawyer,5
Al Schmidt,0,11,5
Christopher Sawyer,,0,5
Total,11,11,5
,City Commissioners - Republican,Sheriff - Republican,6
,Al Schmidt,Christopher Sawyer,6
Al Schmidt,1,5,6
Christopher Sawyer,,0,6
Total,6,5,6
,City Commissioners - Republican,Sheriff - Republican,7
,Al Schmidt,Christopher Sawyer,7
Al Schmidt,6,36,7
Christopher Sawyer,,2,7
Total,42,38,7
,City Commissioners - Republican,Sheriff - Republican,8
,Al Schmidt,Christopher Sawyer,8
Al Schmidt,1,12,8
Christopher Sawyer,,0,8
Total,13,12,8
,City Commissioners - Republican,Sheriff - Republican,9
,Al Schmidt,Christopher Sawyer,9
Al Schmidt,3,19,9
Christopher Sawyer,,0,9
Total,22,19,9
,City Commissioners - Republican,Sheriff - Republican,10
,Al Schmidt,Christopher Sawyer,10
Al Schmidt,7,34,10
Christopher Sawyer,,1,10
Total,41,35,10
,City Commissioners - Republican,Sheriff - Republican,11
,Al Schmidt,Christopher Sawyer,11
Al Schmidt,2,6,11
Christopher Sawyer,,0,11
Total,8,6,11
,City Commissioners - Republican,Sheriff - Republican,12
,Al Schmidt,Christopher Sawyer,12
Al Schmidt,0,2,12
Christopher Sawyer,,0,12
Total,2,2,12
,City Commissioners - Republican,Sheriff - Republican,13
,Al Schmidt,Christopher Sawyer,13
Al Schmidt,1,2,13
Christopher Sawyer,,0,13
Total,3,2,13
,City Commissioners - Republican,Sheriff - Republican,14
,Al Schmidt,Christopher Sawyer,14
Al Schmidt,1,6,14
Christopher Sawyer,,1,14
Total,7,7,14
,Sheriff - Republican,City Commissioners - Republican,15
,Christopher Sawyer,Al Schmidt,15
Christopher Sawyer,1,1,15
Al Schmidt,,0,15
Total,2,1,15
,City Commissioners - Republican,Sheriff - Republican,16
,Al Schmidt,Christopher Sawyer,16
Al Schmidt,0,17,16
Christopher Sawyer,,0,16
Total,17,17,16
,City Commissioners - Republican,Sheriff - Republican,17
,Al Schmidt,Christopher Sawyer,17
Al Schmidt,3,12,17
Christopher Sawyer,,3,17
Total,15,15,17
,City Commissioners - Republican,Sheriff - Republican,18
,Al Schmidt,Christopher Sawyer,18
Al Schmidt,0,11,18
Christopher Sawyer,,0,18
Total,11,11,18
,Sheriff - Republican,City Commissioners - Republican,19
,Christopher Sawyer,Al Schmidt,19
Christopher Sawyer,1,16,19
Al Schmidt,,0,19
Total,17,16,19
,City Commissioners - Republican,Sheriff - Republican,20
,Al Schmidt,Christopher Sawyer,20
Al Schmidt,7,46,20
Christopher Sawyer,,1,20
Total,53,47,20
,City Commissioners - Republican,Sheriff - Republican,21
,Al Schmidt,Christopher Sawyer,21
Al Schmidt,1,7,21
Christopher Sawyer,,0,21
Total,8,7,21
,City Commissioners - Republican,Sheriff - Republican,22
,Al Schmidt,Christopher Sawyer,22
Al Schmidt,5,11,22
Christopher Sawyer,,2,22
Total,16,13,22
,City Commissioners - Republican,Sheriff - Republican,23
,Al Schmidt,Christopher Sawyer,23
Al Schmidt,4,29,23
Christopher Sawyer,,0,23
Total,33,29,23
,City Commissioners - Republican,Sheriff - Republican,All
,Al Schmidt,Christopher Sawyer,All
Al Schmidt,55,370,All
Christopher Sawyer,,19,All
Total,425,389,All
