col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Abbe Fletman,,,,,,,,,2,89,85,85,86,12,25,8,11,13,9,20,18,8,17,3,3,7,4,2,4,7,6,3,6,3,5,4,5,3,3,2,2,4,3,2,All
Frances Fattah,,,,,,,,,,0,97,101,101,7,15,13,6,7,4,8,4,14,7,19,15,8,9,5,10,3,3,7,6,8,5,7,3,5,7,5,6,5,9,6,All
Michael Fanning,,,,,,,,,,,2,97,98,7,6,4,5,4,3,4,7,6,4,4,3,5,7,5,5,6,5,5,5,6,5,4,4,0,6,6,2,6,3,5,All
Chris Mallios,,,,,,,,,,,,0,96,7,5,5,5,2,5,4,3,6,3,6,3,3,5,4,4,3,2,4,2,2,3,2,2,3,5,6,0,2,3,1,All
Vincent N Melchiorre,,,,,,,,,,,,,0,6,3,2,4,3,3,4,0,6,5,6,4,5,2,4,2,3,0,3,6,4,3,3,0,1,4,0,2,4,2,1,All
Scott Diclaudio,,,,,,,,,,,,,,3,23,44,41,43,39,19,19,7,9,3,5,8,0,3,5,7,7,9,7,8,3,4,9,5,4,4,10,4,2,5,All
Jennifer Schultz,,,,,,,,,,,,,,,4,23,21,22,16,35,27,17,24,17,14,12,12,13,11,8,10,16,12,7,8,15,9,10,4,6,6,4,8,6,All
Leon Goodman,,,,,,,,,,,,,,,,5,43,48,42,19,16,6,10,11,8,12,6,7,5,7,8,4,5,9,7,6,10,3,5,5,7,4,5,3,All
Lyris Younge,,,,,,,,,,,,,,,,,2,44,38,18,13,8,9,4,6,6,6,9,9,8,8,5,5,2,4,3,6,3,4,4,4,3,1,4,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,1,36,20,14,12,10,5,8,11,5,3,2,8,6,5,8,7,7,6,5,1,6,3,5,7,2,3,All
Jon Marshall,,,,,,,,,,,,,,,,,,,3,15,15,5,8,5,5,5,2,3,3,5,5,2,3,5,6,1,4,1,3,4,3,4,2,2,All
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,2,29,11,19,11,7,9,6,7,10,9,5,6,3,3,7,7,6,4,6,4,6,1,3,2,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,2,8,17,4,4,6,4,3,2,8,9,5,6,7,4,2,9,2,5,6,6,6,0,6,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,0,7,14,15,7,9,10,9,9,3,8,7,6,5,9,3,5,7,8,3,6,3,4,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,1,4,10,8,5,6,3,3,5,3,6,5,4,3,7,2,4,5,4,5,1,2,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,0,15,9,11,11,13,4,3,5,5,5,6,8,4,5,5,6,5,3,11,7,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,0,11,9,8,9,2,5,8,7,8,6,7,7,4,5,4,5,2,6,6,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,3,8,7,5,7,7,8,7,6,3,6,4,7,3,2,4,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,7,6,2,7,3,7,8,8,3,4,6,10,3,1,4,2,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,5,2,8,5,3,6,9,4,7,6,4,1,2,3,6,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,5,3,2,4,4,3,8,4,6,4,4,6,7,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,3,4,2,5,5,3,5,3,7,3,4,1,1,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,6,4,3,9,2,2,2,5,4,1,6,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,3,8,3,6,3,2,5,2,2,7,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,7,6,4,2,5,4,4,6,3,4,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,3,5,1,5,4,8,5,5,4,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,3,4,2,1,3,3,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,6,2,1,0,2,5,2,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,3,7,2,3,2,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,3,4,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,5,1,3,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,3,1,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,360,212,207,159,152,147,145,144,134,134,118,115,111,84,80,80,77,71,62,61,48,43,42,40,36,33,28,28,28,26,26,25,24,24,24,23,22,20,20,20,19,17,16,16,All
,District Council 8th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
,Cindy Bass,Ken Powell,Tracy B Roman,Kai Scott,Thomas Martin,Brian T Ortelere,Frances Fattah,Rainy Papademetriou,Mia Roberts Perez,Chris Mallios,Michael Fanning,Vincent N Melchiorre,Abbe Fletman,Leon Goodman,Scott Diclaudio,Lyris Younge,Edward William Louden Jr,Jennifer Schultz,Jon Marshall,Deborah Watson Stokes,Lynne M Summers,Daine Grey Jr,Shanese Johnson,Leon A King Ii,James F Berardinelli,Sherman Toppin,Lucretia Clemons,Stephanie M Sawyer,Vince Giusini,Vincent Furlong,Wayne M D Bennett,Marissa Brumbach,Sandjai Weaver,Franklin A Bennett Iii,Joshua Hill,Rania Major,Anthony Kyriakakis,Jodi Lobel,Starr Marshall Cash,Stella Tsai,Betsy Wahl,Chris Mccabe,Tangie M Boston,William J Ciancaglini,13
Cindy Bass,6,73,61,53,52,44,45,45,46,39,41,39,35,24,22,20,18,15,16,14,15,6,13,8,7,7,8,5,8,6,7,6,7,6,6,7,6,5,5,6,3,3,4,3,13
Ken Powell,,2,60,42,45,42,41,42,39,38,38,37,34,24,21,22,17,8,18,8,7,7,6,3,8,5,5,4,5,3,4,3,4,6,6,4,3,3,3,3,0,2,1,3,13
Tracy B Roman,,,1,43,41,39,39,38,36,36,38,33,35,21,21,21,17,9,13,6,6,8,7,6,4,3,4,6,4,5,2,4,3,3,3,1,1,5,3,3,1,1,1,1,13
Kai Scott,,,,0,44,37,42,40,39,39,39,37,36,6,6,7,3,5,2,5,6,8,9,5,4,4,6,5,6,1,3,5,6,3,2,5,5,4,3,3,1,1,2,1,13
Thomas Martin,,,,,0,38,46,41,41,41,40,36,35,9,1,4,1,7,3,8,8,1,6,3,3,4,5,4,1,4,2,3,3,2,4,3,2,4,3,2,1,1,1,2,13
Brian T Ortelere,,,,,,1,36,41,34,36,38,36,37,4,6,3,2,6,5,3,2,7,4,2,6,4,1,0,1,5,5,0,3,4,1,3,2,0,1,3,0,1,2,2,13
Frances Fattah,,,,,,,0,40,39,41,38,37,35,7,3,3,4,6,2,8,7,2,7,3,1,2,2,3,2,4,0,0,3,2,3,2,2,2,4,3,0,1,1,1,13
Rainy Papademetriou,,,,,,,,0,37,38,38,36,39,6,6,7,5,10,4,2,4,4,4,3,4,2,4,1,3,6,2,2,5,2,0,1,2,1,3,4,0,2,1,1,13
Mia Roberts Perez,,,,,,,,,2,36,39,35,33,6,3,4,2,6,2,4,4,3,3,3,1,4,6,5,2,3,1,4,5,1,2,1,2,3,2,3,2,3,1,1,13
Chris Mallios,,,,,,,,,,0,38,36,34,2,3,2,1,2,3,4,4,3,2,1,2,1,4,3,0,1,1,1,2,2,0,1,1,2,2,2,0,3,0,1,13
Michael Fanning,,,,,,,,,,,0,37,34,2,4,4,1,4,2,2,3,2,3,1,2,2,4,4,2,2,3,3,2,3,1,3,2,3,2,2,0,2,3,2,13
Vincent N Melchiorre,,,,,,,,,,,,0,35,1,2,2,0,0,2,3,3,1,2,1,0,0,1,1,3,1,0,2,2,1,0,0,2,0,1,3,0,1,1,1,13
Abbe Fletman,,,,,,,,,,,,,0,2,4,2,1,3,2,0,3,3,2,1,3,1,0,1,1,4,1,0,2,1,0,0,1,0,0,2,0,0,0,1,13
Leon Goodman,,,,,,,,,,,,,,3,19,18,19,9,16,5,3,4,5,6,5,7,2,3,4,6,3,2,3,4,5,0,3,2,3,3,2,0,0,2,13
Scott Diclaudio,,,,,,,,,,,,,,,1,18,18,7,15,0,2,5,4,2,5,4,0,1,2,4,4,0,2,4,3,3,3,0,1,2,1,1,2,0,13
Lyris Younge,,,,,,,,,,,,,,,,1,17,7,13,3,5,7,2,3,4,2,5,4,5,4,2,5,2,0,1,2,0,3,0,1,0,1,1,0,13
Edward William Louden Jr,,,,,,,,,,,,,,,,,1,4,12,0,4,4,3,3,3,2,0,0,4,3,2,0,2,1,0,1,1,0,1,2,1,1,1,1,13
Jennifer Schultz,,,,,,,,,,,,,,,,,,1,3,4,4,4,7,5,4,5,4,4,1,7,4,4,3,3,3,4,4,3,3,3,2,0,2,0,13
Jon Marshall,,,,,,,,,,,,,,,,,,,1,2,0,4,1,1,4,2,1,0,2,3,3,0,2,2,2,1,2,0,0,0,0,1,0,2,13
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,0,6,3,6,6,2,3,5,4,2,1,0,4,2,1,4,1,2,4,4,2,1,2,1,1,13
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,0,2,5,3,3,1,3,3,3,1,1,4,1,1,1,3,1,2,0,2,0,2,2,0,13
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,0,3,4,6,2,3,4,4,3,2,2,4,0,3,2,1,3,1,1,0,2,0,0,13
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,0,6,2,5,2,1,1,3,3,2,4,4,4,5,4,0,3,3,1,0,3,0,13
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,4,3,4,3,2,4,2,1,2,1,2,2,2,5,1,1,1,1,13
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,2,3,3,1,0,3,3,4,0,2,0,1,0,0,1,1,13
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,2,4,1,3,3,3,2,2,1,1,2,2,0,1,1,13
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,0,7,2,1,0,2,0,5,1,1,1,3,0,0,13
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,4,0,0,2,0,1,4,2,0,1,1,0,0,13
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,1,0,1,1,0,2,0,1,1,1,0,1,13
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,2,1,1,0,1,2,0,0,1,0,13
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,2,4,2,0,0,1,1,0,2,2,13
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,4,0,2,1,2,1,0,13
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,3,0,1,1,1,1,0,0,13
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,2,0,0,0,2,1,13
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,0,0,0,1,0,13
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,0,0,3,0,13
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,0,2,0,13
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,0,13
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,13
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,13
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,13
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,13
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13
Total,125,85,78,62,59,54,54,53,51,46,46,42,41,35,32,31,25,23,23,19,17,16,16,12,11,11,10,10,10,10,10,9,9,8,8,8,7,7,7,7,4,4,4,4,13
,District Council 8th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
,Cindy Bass,Ken Powell,Tracy B Roman,Brian T Ortelere,Abbe Fletman,Mia Roberts Perez,Kai Scott,Rainy Papademetriou,Chris Mallios,Thomas Martin,Frances Fattah,Michael Fanning,Vincent N Melchiorre,Scott Diclaudio,Jennifer Schultz,Daine Grey Jr,Lyris Younge,Edward William Louden Jr,Lynne M Summers,Jon Marshall,Leon Goodman,James F Berardinelli,Marissa Brumbach,Vincent Furlong,Anthony Kyriakakis,Betsy Wahl,Sandjai Weaver,Chris Mccabe,Deborah Watson Stokes,Franklin A Bennett Iii,Lucretia Clemons,Shanese Johnson,Jodi Lobel,Leon A King Ii,Rania Major,Stella Tsai,Vince Giusini,Stephanie M Sawyer,William J Ciancaglini,Wayne M D Bennett,Tangie M Boston,Joshua Hill,Starr Marshall Cash,Sherman Toppin,17
Cindy Bass,3,42,43,33,31,33,31,29,28,28,28,25,27,15,13,11,12,13,12,13,10,7,8,7,6,7,8,5,5,6,5,6,5,5,6,6,5,5,5,2,3,2,2,1,17
Ken Powell,,3,36,31,26,23,26,27,23,23,25,24,24,10,3,5,9,10,2,8,8,4,1,1,2,1,2,3,3,5,2,1,1,3,1,0,0,2,1,0,1,2,1,0,17
Tracy B Roman,,,1,28,23,25,24,25,22,24,22,21,22,8,5,2,7,10,4,8,9,2,3,3,2,3,3,0,3,2,3,2,1,1,2,2,1,2,2,1,1,0,1,1,17
Brian T Ortelere,,,,1,29,24,23,30,24,24,23,24,24,3,4,4,1,3,0,3,3,4,1,2,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17
Abbe Fletman,,,,,0,22,22,27,23,21,22,22,21,2,6,4,3,3,2,2,2,4,1,2,2,2,1,2,2,1,1,0,1,2,1,0,2,1,2,2,1,1,1,0,17
Mia Roberts Perez,,,,,,0,28,22,28,25,24,25,26,0,6,2,2,1,6,2,0,2,4,3,3,4,5,3,0,2,4,3,3,1,4,3,3,2,3,1,0,0,0,1,17
Kai Scott,,,,,,,0,21,24,24,24,23,24,2,5,2,3,3,5,2,1,1,2,2,4,5,5,3,1,3,5,2,3,2,3,2,2,3,2,1,0,1,0,1,17
Rainy Papademetriou,,,,,,,,1,22,23,20,21,21,3,6,5,2,3,1,2,2,4,0,3,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,17
Chris Mallios,,,,,,,,,0,24,24,24,25,1,2,1,1,0,2,2,1,1,2,2,1,2,1,1,0,0,1,1,3,0,1,0,2,0,1,1,0,0,0,1,17
Thomas Martin,,,,,,,,,,0,22,22,23,0,3,0,0,3,3,1,0,1,1,2,3,1,1,0,1,0,2,2,2,1,1,1,0,0,1,1,0,0,0,1,17
Frances Fattah,,,,,,,,,,,0,23,25,1,2,2,2,1,2,1,1,0,1,0,2,1,0,1,3,2,2,1,1,0,1,1,0,3,2,1,2,1,2,0,17
Michael Fanning,,,,,,,,,,,,2,24,0,1,1,0,1,1,0,0,2,0,0,2,0,1,2,0,2,1,0,0,1,0,1,1,0,2,0,0,0,0,0,17
Vincent N Melchiorre,,,,,,,,,,,,,0,2,1,1,1,1,1,0,0,0,1,1,2,1,0,0,0,1,1,0,0,0,2,0,0,1,2,0,0,1,0,0,17
Scott Diclaudio,,,,,,,,,,,,,,1,4,5,8,9,2,9,10,2,2,0,1,2,1,0,1,2,0,0,1,3,2,1,1,1,0,0,0,2,0,0,17
Jennifer Schultz,,,,,,,,,,,,,,,0,9,4,5,7,3,3,5,5,4,4,4,3,3,3,1,3,1,2,2,4,5,2,1,2,1,0,1,0,1,17
Daine Grey Jr,,,,,,,,,,,,,,,,2,3,4,5,3,3,6,1,2,2,2,1,3,2,2,1,0,1,1,2,3,2,2,1,0,0,2,0,0,17
Lyris Younge,,,,,,,,,,,,,,,,,0,7,1,7,7,1,2,0,2,2,1,1,1,1,0,1,0,1,1,0,1,2,1,2,1,2,1,0,17
Edward William Louden Jr,,,,,,,,,,,,,,,,,,0,3,7,8,3,2,1,3,0,2,1,2,2,1,1,0,3,2,1,0,0,2,0,0,1,0,0,17
Lynne M Summers,,,,,,,,,,,,,,,,,,,0,3,1,2,3,3,3,2,3,3,3,3,5,4,4,2,4,5,3,2,2,0,0,1,0,0,17
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,10,3,2,1,0,1,2,0,2,2,1,2,3,3,1,1,2,1,1,1,1,0,1,0,17
Leon Goodman,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,1,1,0,2,1,0,0,1,2,1,1,1,1,1,1,1,0,1,0,17
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,0,2,3,1,2,0,1,1,1,0,1,1,0,2,0,1,0,0,0,17
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,4,1,3,1,2,2,0,2,3,4,1,1,1,1,1,0,0,0,17
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,0,1,2,2,2,2,1,1,1,1,0,1,0,1,0,0,1,17
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,3,1,1,0,2,1,2,2,1,3,2,1,1,0,0,17
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,1,2,1,1,1,3,3,3,3,0,1,0,1,0,1,17
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,2,2,3,2,2,1,2,1,0,1,0,0,1,17
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,1,1,1,1,2,2,2,2,1,1,0,1,0,17
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,2,1,0,2,0,2,1,1,2,0,2,0,17
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,3,0,1,2,2,2,0,1,1,1,0,17
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,1,2,3,1,3,0,0,1,0,1,0,17
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,2,1,2,0,0,1,0,1,0,17
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,0,0,1,0,1,1,17
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,1,1,0,1,0,0,17
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,2,0,0,1,0,0,17
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,0,0,0,0,17
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,17
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,2,0,17
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,17
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,17
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,17
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,17
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17
Total,86,50,49,38,36,36,34,33,30,30,29,28,28,17,16,15,15,14,14,13,11,9,9,9,8,8,8,7,7,7,7,7,6,6,6,6,6,5,5,4,3,2,2,1,17
,District Council 8th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
,Cindy Bass,Tracy B Roman,Ken Powell,Mia Roberts Perez,Brian T Ortelere,Kai Scott,Rainy Papademetriou,Thomas Martin,Abbe Fletman,Frances Fattah,Michael Fanning,Chris Mallios,Vincent N Melchiorre,Jennifer Schultz,Scott Diclaudio,Daine Grey Jr,Lyris Younge,Leon Goodman,James F Berardinelli,Jon Marshall,Edward William Louden Jr,Vincent Furlong,Leon A King Ii,Deborah Watson Stokes,Lucretia Clemons,Rania Major,Vince Giusini,Wayne M D Bennett,Stella Tsai,Stephanie M Sawyer,Joshua Hill,Lynne M Summers,Marissa Brumbach,Shanese Johnson,Sherman Toppin,Betsy Wahl,Jodi Lobel,Sandjai Weaver,Starr Marshall Cash,Anthony Kyriakakis,Tangie M Boston,Chris Mccabe,Franklin A Bennett Iii,William J Ciancaglini,20
Cindy Bass,10,51,50,43,35,40,33,39,31,37,33,31,30,18,20,12,16,17,8,13,15,5,8,7,6,7,6,6,5,6,5,5,5,5,4,3,4,4,4,3,3,2,1,1,20
Tracy B Roman,,3,39,31,31,28,30,30,25,27,25,27,25,10,12,7,16,12,4,11,13,2,2,3,0,4,2,1,1,3,1,2,1,1,1,1,1,0,1,0,1,1,0,0,20
Ken Powell,,,1,32,33,31,31,29,26,31,31,29,29,7,11,5,11,10,4,9,10,1,5,1,3,2,2,2,0,1,4,1,1,0,1,0,0,1,0,0,1,0,1,0,20
Mia Roberts Perez,,,,2,29,34,26,31,26,33,31,30,30,7,4,3,3,1,1,1,3,2,2,5,2,6,3,2,3,5,2,3,2,3,0,3,2,1,3,0,1,1,0,0,20
Brian T Ortelere,,,,,0,27,36,28,29,28,27,27,26,11,6,11,5,4,11,4,4,7,3,1,1,2,3,2,0,1,2,1,0,0,2,0,1,0,0,0,0,1,0,0,20
Kai Scott,,,,,,0,27,32,26,32,29,29,28,4,3,1,4,3,3,2,4,2,4,2,3,3,3,4,3,2,1,1,0,2,1,1,4,2,1,3,1,2,0,1,20
Rainy Papademetriou,,,,,,,0,27,32,27,26,26,26,11,6,12,7,5,12,5,5,9,3,0,1,0,1,2,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,20
Thomas Martin,,,,,,,,0,25,29,28,27,27,6,4,3,4,3,3,2,4,4,3,3,2,3,6,4,3,2,1,2,1,1,3,0,4,3,1,2,0,1,0,1,20
Abbe Fletman,,,,,,,,,1,24,23,23,23,10,3,8,4,2,7,2,5,7,4,0,3,2,3,2,2,0,1,0,0,0,2,0,1,1,0,1,0,0,0,0,20
Frances Fattah,,,,,,,,,,0,29,30,30,4,2,2,1,3,1,0,2,1,4,4,2,2,0,2,2,1,1,3,1,4,0,2,1,1,2,1,1,2,1,0,20
Michael Fanning,,,,,,,,,,,0,28,29,1,1,1,1,1,1,1,0,1,3,1,2,1,2,1,1,1,0,0,2,0,1,0,1,2,1,0,1,0,0,0,20
