col_1,col_2,col_3,division
,District Council 1st District - Democrat,Register Of Wills - Democrat,1
,Mark F Squilla,Ronald R Donatucci,1
Mark F Squilla,28,61,1
Ronald R Donatucci,,8,1
Total,89,69,1
,District Council 1st District - Democrat,Register Of Wills - Democrat,2
,Mark F Squilla,Ronald R Donatucci,2
Mark F Squilla,94,40,2
Ronald R Donatucci,,1,2
Total,134,41,2
,District Council 1st District - Democrat,Register Of Wills - Democrat,3
,Mark F Squilla,Ronald R Donatucci,3
Mark F Squilla,163,70,3
Ronald R Donatucci,,6,3
Total,233,76,3
,District Council 1st District - Democrat,Register Of Wills - Democrat,4
,Mark F Squilla,Ronald R Donatucci,4
Mark F Squilla,34,42,4
Ronald R Donatucci,,7,4
Total,76,49,4
,District Council 1st District - Democrat,Register Of Wills - Democrat,5
,Mark F Squilla,Ronald R Donatucci,5
Mark F Squilla,27,40,5
Ronald R Donatucci,,7,5
Total,67,47,5
,District Council 1st District - Democrat,Register Of Wills - Democrat,6
,Mark F Squilla,Ronald R Donatucci,6
Mark F Squilla,16,45,6
Ronald R Donatucci,,6,6
Total,61,51,6
,District Council 1st District - Democrat,Register Of Wills - Democrat,7
,Mark F Squilla,Ronald R Donatucci,7
Mark F Squilla,258,117,7
Ronald R Donatucci,,6,7
Total,375,123,7
,District Council 1st District - Democrat,Register Of Wills - Democrat,8
,Mark F Squilla,Ronald R Donatucci,8
Mark F Squilla,87,84,8
Ronald R Donatucci,,4,8
Total,171,88,8
,District Council 1st District - Democrat,Register Of Wills - Democrat,9
,Mark F Squilla,Ronald R Donatucci,9
Mark F Squilla,36,52,9
Ronald R Donatucci,,6,9
Total,88,58,9
,District Council 1st District - Democrat,Register Of Wills - Democrat,10
,Mark F Squilla,Ronald R Donatucci,10
Mark F Squilla,43,47,10
Ronald R Donatucci,,5,10
Total,90,52,10
,District Council 1st District - Democrat,Register Of Wills - Democrat,11
,Mark F Squilla,Ronald R Donatucci,11
Mark F Squilla,39,19,11
Ronald R Donatucci,,1,11
Total,58,20,11
,District Council 1st District - Democrat,Register Of Wills - Democrat,12
,Mark F Squilla,Ronald R Donatucci,12
Mark F Squilla,14,46,12
Ronald R Donatucci,,6,12
Total,60,52,12
,District Council 1st District - Democrat,Register Of Wills - Democrat,13
,Mark F Squilla,Ronald R Donatucci,13
Mark F Squilla,25,75,13
Ronald R Donatucci,,12,13
Total,100,87,13
,Register Of Wills - Democrat,District Council 1st District - Democrat,14
,Ronald R Donatucci,Mark F Squilla,14
Ronald R Donatucci,68,0,14
Mark F Squilla,,0,14
Total,68,0,14
,District Council 1st District - Democrat,Register Of Wills - Democrat,15
,Mark F Squilla,Ronald R Donatucci,15
Mark F Squilla,165,121,15
Ronald R Donatucci,,4,15
Total,286,125,15
,District Council 1st District - Democrat,Register Of Wills - Democrat,16
,Mark F Squilla,Ronald R Donatucci,16
Mark F Squilla,5,27,16
Ronald R Donatucci,,2,16
Total,32,29,16
,District Council 1st District - Democrat,Register Of Wills - Democrat,17
,Mark F Squilla,Ronald R Donatucci,17
Mark F Squilla,18,34,17
Ronald R Donatucci,,5,17
Total,52,39,17
,District Council 1st District - Democrat,Register Of Wills - Democrat,18
,Mark F Squilla,Ronald R Donatucci,18
Mark F Squilla,32,36,18
Ronald R Donatucci,,2,18
Total,68,38,18
,District Council 1st District - Democrat,Register Of Wills - Democrat,19
,Mark F Squilla,Ronald R Donatucci,19
Mark F Squilla,24,25,19
Ronald R Donatucci,,6,19
Total,49,31,19
,District Council 1st District - Democrat,Register Of Wills - Democrat,20
,Mark F Squilla,Ronald R Donatucci,20
Mark F Squilla,133,122,20
Ronald R Donatucci,,10,20
Total,255,132,20
,District Council 1st District - Democrat,Register Of Wills - Democrat,21
,Mark F Squilla,Ronald R Donatucci,21
Mark F Squilla,233,75,21
Ronald R Donatucci,,5,21
Total,308,80,21
,District Council 1st District - Democrat,Register Of Wills - Democrat,22
,Mark F Squilla,Ronald R Donatucci,22
Mark F Squilla,38,76,22
Ronald R Donatucci,,10,22
Total,114,86,22
,District Council 1st District - Democrat,Register Of Wills - Democrat,23
,Mark F Squilla,Ronald R Donatucci,23
Mark F Squilla,19,39,23
Ronald R Donatucci,,5,23
Total,58,44,23
,District Council 1st District - Democrat,Register Of Wills - Democrat,24
,Mark F Squilla,Ronald R Donatucci,24
Mark F Squilla,106,147,24
Ronald R Donatucci,,9,24
Total,253,156,24
,District Council 1st District - Democrat,Register Of Wills - Democrat,25
,Mark F Squilla,Ronald R Donatucci,25
Mark F Squilla,20,91,25
Ronald R Donatucci,,13,25
Total,111,104,25
,District Council 1st District - Democrat,Register Of Wills - Democrat,26
,Mark F Squilla,Ronald R Donatucci,26
Mark F Squilla,29,104,26
Ronald R Donatucci,,8,26
Total,133,112,26
,District Council 1st District - Democrat,Register Of Wills - Democrat,27
,Mark F Squilla,Ronald R Donatucci,27
Mark F Squilla,15,72,27
Ronald R Donatucci,,13,27
Total,87,85,27
,District Council 1st District - Democrat,Register Of Wills - Democrat,28
,Mark F Squilla,Ronald R Donatucci,28
Mark F Squilla,19,31,28
Ronald R Donatucci,,8,28
Total,50,39,28
,District Council 1st District - Democrat,Register Of Wills - Democrat,29
,Mark F Squilla,Ronald R Donatucci,29
Mark F Squilla,55,59,29
Ronald R Donatucci,,9,29
Total,114,68,29
,District Council 1st District - Democrat,Register Of Wills - Democrat,30
,Mark F Squilla,Ronald R Donatucci,30
Mark F Squilla,24,93,30
Ronald R Donatucci,,11,30
Total,117,104,30
,District Council 1st District - Democrat,Register Of Wills - Democrat,31
,Mark F Squilla,Ronald R Donatucci,31
Mark F Squilla,34,72,31
Ronald R Donatucci,,10,31
Total,106,82,31
,Register Of Wills - Democrat,District Council 1st District - Democrat,32
