col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Helen Gym,William K Greenlee,Paul Steinke,Sherrie Cohen,Allan Domb,Jenne Ayers,Blondell Reynolds Brown,Ed Neilson,Thomas Wyatt,Frank Rizzo,W Wilson Goode Jr,Carla M Cain,Isaiah Thomas,Marnie Aument Loughrey,Derek S Green,Wilson Alexander,1
Kevin M Dougherty,3,29,20,19,4,3,25,21,15,14,16,15,9,12,8,9,8,8,7,8,6,4,1
Anne E Lazarus,,0,23,22,6,1,26,20,19,19,11,13,6,4,10,7,8,9,8,8,3,2,1
Christine Donohue,,,0,13,3,2,18,15,13,15,9,13,7,6,8,6,5,6,3,9,2,2,1
David Wecht,,,,0,5,3,20,22,15,11,8,6,6,8,4,6,7,4,5,2,3,1,1
John Henry Foradora,,,,,0,1,3,5,3,3,3,3,1,0,3,3,3,2,2,0,1,2,1
Dwayne D Woodruff,,,,,,0,2,3,2,0,1,1,0,1,3,1,2,1,1,2,1,1,1
Helen Gym,,,,,,,2,20,16,20,5,9,10,7,7,3,8,4,5,7,2,2,1
William K Greenlee,,,,,,,,0,10,17,9,4,7,13,4,5,10,4,6,2,2,2,1
Paul Steinke,,,,,,,,,0,8,8,8,2,0,7,4,3,1,7,2,3,1,1
Sherrie Cohen,,,,,,,,,,0,4,5,6,5,5,1,4,5,1,6,1,0,1
Allan Domb,,,,,,,,,,,1,6,1,4,5,3,2,2,5,2,3,1,1
Jenne Ayers,,,,,,,,,,,,0,2,1,5,4,1,7,3,6,2,1,1
Blondell Reynolds Brown,,,,,,,,,,,,,0,4,2,3,4,1,0,2,1,1,1
Ed Neilson,,,,,,,,,,,,,,0,0,0,4,1,2,1,0,0,1
Thomas Wyatt,,,,,,,,,,,,,,,0,1,1,2,4,3,3,2,1
Frank Rizzo,,,,,,,,,,,,,,,,0,3,3,1,2,2,2,1
W Wilson Goode Jr,,,,,,,,,,,,,,,,,0,0,2,1,0,1,1
Carla M Cain,,,,,,,,,,,,,,,,,,0,1,5,1,1,1
Isaiah Thomas,,,,,,,,,,,,,,,,,,,0,0,1,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,0,0,0,1
Derek S Green,,,,,,,,,,,,,,,,,,,,,0,1,1
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,0,1
Total,53,48,36,33,10,5,41,35,26,25,21,19,13,13,13,12,12,10,10,10,6,5,1
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Helen Gym,Jenne Ayers,Paul Steinke,William K Greenlee,Thomas Wyatt,Carla M Cain,Sherrie Cohen,Allan Domb,Blondell Reynolds Brown,Frank Rizzo,Derek S Green,Ed Neilson,Isaiah Thomas,W Wilson Goode Jr,Marnie Aument Loughrey,Wilson Alexander,2
