col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,District Council 1st District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Mark F Squilla,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Christian Dicicco,Christine Hope,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,All
Mark F Squilla,479,"1,337","1,238","1,140",686,683,605,294,137,All
Joffie C Pittman,,33,"1,207","1,263",158,202,219,55,28,All
Matthew Perks,,,71,"1,104",147,155,141,84,36,All
Daniel R Sulman,,,,26,113,101,69,95,28,All
Christian Dicicco,,,,,75,295,228,110,62,All
Christine Hope,,,,,,42,403,108,55,All
Sharon Williams Losier,,,,,,,24,78,43,All
Gary S Silver,,,,,,,,23,34,All
Franklin A Bennett Iii,,,,,,,,,5,All
Total,"2,927","1,768","1,658","1,534",822,804,703,359,159,All
,District Council 1st District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Mark F Squilla,Matthew Perks,Joffie C Pittman,Daniel R Sulman,Christine Hope,Christian Dicicco,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,1
Mark F Squilla,24,100,93,84,48,43,44,22,9,1
Matthew Perks,,4,93,93,16,12,13,8,3,1
Joffie C Pittman,,,1,103,11,7,8,3,2,1
Daniel R Sulman,,,,1,10,3,3,9,0,1
Christine Hope,,,,,1,22,24,8,4,1
Christian Dicicco,,,,,,3,15,12,7,1
Sharon Williams Losier,,,,,,,2,5,3,1
Gary S Silver,,,,,,,,3,3,1
Franklin A Bennett Iii,,,,,,,,,0,1
Total,197,133,124,120,55,50,48,32,11,1
,District Council 1st District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Mark F Squilla,Matthew Perks,Joffie C Pittman,Daniel R Sulman,Christine Hope,Sharon Williams Losier,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,2
Mark F Squilla,21,45,43,41,27,23,21,8,7,2
Matthew Perks,,8,61,61,3,6,1,3,2,2
Joffie C Pittman,,,1,58,10,10,2,2,0,2
Daniel R Sulman,,,,2,2,3,2,2,3,2
Christine Hope,,,,,1,19,11,3,3,2
Sharon Williams Losier,,,,,,2,7,2,4,2
Christian Dicicco,,,,,,,2,4,0,2
Franklin A Bennett Iii,,,,,,,,0,0,2
Gary S Silver,,,,,,,,,0,2
Total,106,83,74,73,30,28,25,8,8,2
,District Council 1st District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Mark F Squilla,Matthew Perks,Joffie C Pittman,Daniel R Sulman,Christian Dicicco,Christine Hope,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,3
Mark F Squilla,21,84,85,78,24,17,12,5,2,3
Matthew Perks,,4,91,85,10,6,3,1,1,3
Joffie C Pittman,,,1,85,6,8,7,3,0,3
Daniel R Sulman,,,,0,7,4,1,1,1,3
Christian Dicicco,,,,,1,7,5,3,2,3
Christine Hope,,,,,,3,6,2,1,3
Sharon Williams Losier,,,,,,,2,2,0,3
Gary S Silver,,,,,,,,3,1,3
Franklin A Bennett Iii,,,,,,,,,2,3
Total,137,112,108,95,29,22,16,10,5,3
,District Council 1st District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Mark F Squilla,Matthew Perks,Joffie C Pittman,Daniel R Sulman,Christian Dicicco,Sharon Williams Losier,Christine Hope,Gary S Silver,Franklin A Bennett Iii,4
Mark F Squilla,20,72,73,67,38,30,29,14,3,4
Matthew Perks,,6,72,69,8,10,8,0,2,4
Joffie C Pittman,,,3,76,5,12,5,2,0,4
Daniel R Sulman,,,,1,6,2,1,3,1,4
Christian Dicicco,,,,,2,15,13,6,0,4
Sharon Williams Losier,,,,,,2,19,5,1,4
Christine Hope,,,,,,,3,4,1,4
Gary S Silver,,,,,,,,0,1,4
Franklin A Bennett Iii,,,,,,,,,0,4
Total,154,99,96,86,42,37,36,14,3,4
,District Council 1st District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Mark F Squilla,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Christian Dicicco,Christine Hope,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,5
Mark F Squilla,25,67,67,59,31,33,33,14,7,5
Joffie C Pittman,,2,67,62,5,7,13,2,2,5
Matthew Perks,,,2,60,7,11,9,4,3,5
Daniel R Sulman,,,,3,7,7,4,7,0,5
Christian Dicicco,,,,,6,17,15,6,2,5
Christine Hope,,,,,,4,18,3,1,5
Sharon Williams Losier,,,,,,,1,3,3,5
Gary S Silver,,,,,,,,2,3,5
Franklin A Bennett Iii,,,,,,,,,0,5
Total,142,89,89,79,39,39,38,19,7,5
,District Council 1st District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Mark F Squilla,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Christian Dicicco,Christine Hope,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,6
Mark F Squilla,19,66,58,53,28,30,23,11,7,6
Joffie C Pittman,,2,57,64,9,11,15,3,0,6
