col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,Will Mega,Omar Sabir,Blondell Reynolds Brown,Derek S Green,Helen Gym,W Wilson Goode Jr,Sherrie Cohen,Isaiah Thomas,William K Greenlee,Jenne Ayers,Allan Domb,Paul Steinke,Wilson Alexander,Ed Neilson,Thomas Wyatt,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,All
Anthony Clark,59,71,77,99,63,58,286,280,117,205,157,129,166,160,113,68,140,108,70,50,51,22,All
Carol A Jenkins,,4,47,40,15,15,99,85,160,76,110,57,53,61,74,104,31,18,66,46,27,20,All
Tracey L Gordon,,,3,22,18,28,104,81,81,86,79,75,54,65,80,43,40,21,52,47,35,15,All
Lisa M Deeley,,,,8,31,21,126,71,75,92,101,72,119,33,55,42,17,93,20,27,10,16,All
Will Mega,,,,,10,20,63,105,44,55,38,60,47,63,50,26,59,32,21,14,18,9,All
Omar Sabir,,,,,,3,121,59,67,93,58,73,57,34,38,21,32,30,30,19,20,9,All
Blondell Reynolds Brown,,,,,,,30,148,160,291,216,154,227,99,110,57,57,135,45,50,58,24,All
Derek S Green,,,,,,,,32,97,110,91,112,94,119,123,69,102,44,72,35,33,15,All
Helen Gym,,,,,,,,,50,123,172,113,62,86,77,141,30,38,71,38,34,24,All
W Wilson Goode Jr,,,,,,,,,,6,171,143,179,67,68,59,37,107,40,24,58,11,All
Sherrie Cohen,,,,,,,,,,,1,85,140,77,36,86,22,108,58,32,25,16,All
Isaiah Thomas,,,,,,,,,,,,11,93,43,98,56,35,52,55,14,31,13,All
William K Greenlee,,,,,,,,,,,,,3,43,72,45,28,135,20,14,25,13,All
Jenne Ayers,,,,,,,,,,,,,,11,59,36,80,9,34,41,22,20,All
Allan Domb,,,,,,,,,,,,,,,13,62,38,34,47,39,29,17,All
Paul Steinke,,,,,,,,,,,,,,,,4,15,22,64,16,18,10,All
Wilson Alexander,,,,,,,,,,,,,,,,,12,8,36,20,9,9,All
Ed Neilson,,,,,,,,,,,,,,,,,,0,5,6,9,7,All
Thomas Wyatt,,,,,,,,,,,,,,,,,,,5,30,11,7,All
Carla M Cain,,,,,,,,,,,,,,,,,,,,1,10,14,All
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,1,4,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,All
Total,698,297,243,241,214,199,595,512,476,433,367,335,320,296,292,235,218,188,184,117,108,54,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,1
,Helen Gym,Paul Steinke,Sherrie Cohen,Blondell Reynolds Brown,W Wilson Goode Jr,Thomas Wyatt,Isaiah Thomas,William K Greenlee,Allan Domb,Derek S Green,Jenne Ayers,Frank Rizzo,Carla M Cain,Wilson Alexander,Ed Neilson,Marnie Aument Loughrey,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Omar Sabir,Tracey L Gordon,Will Mega,1
Helen Gym,4,32,24,11,13,14,10,9,8,5,8,5,5,1,2,2,37,10,7,6,5,4,1
Paul Steinke,,2,14,5,7,13,8,7,5,5,4,2,0,0,1,0,24,5,5,2,4,3,1
Sherrie Cohen,,,0,10,4,8,2,8,2,3,7,2,3,2,3,1,16,6,6,5,3,2,1
Blondell Reynolds Brown,,,,0,9,2,5,9,6,7,2,1,3,1,2,1,7,8,7,7,2,3,1
W Wilson Goode Jr,,,,,0,6,7,5,4,5,2,3,2,1,0,1,10,6,3,5,4,2,1
Thomas Wyatt,,,,,,0,9,3,2,2,3,2,1,1,0,1,8,3,3,3,5,3,1
Isaiah Thomas,,,,,,,0,4,4,4,1,1,1,1,1,1,4,3,5,3,2,5,1
William K Greenlee,,,,,,,,0,3,5,0,2,1,0,4,0,7,4,8,1,3,4,1
Allan Domb,,,,,,,,,0,4,3,2,0,1,1,1,5,2,3,2,3,3,1
Derek S Green,,,,,,,,,,0,2,0,1,1,1,0,7,5,3,3,1,4,1
Jenne Ayers,,,,,,,,,,,0,0,2,3,0,1,7,3,1,4,3,1,1
Frank Rizzo,,,,,,,,,,,,0,0,1,1,2,4,1,1,1,0,2,1
Carla M Cain,,,,,,,,,,,,,0,0,0,1,2,1,2,2,1,2,1
Wilson Alexander,,,,,,,,,,,,,,0,0,1,1,1,1,0,2,3,1
Ed Neilson,,,,,,,,,,,,,,,0,0,2,1,3,1,0,1,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2,0,2,1,0,1,1
Carol A Jenkins,,,,,,,,,,,,,,,,,0,4,6,4,3,2,1
Anthony Clark,,,,,,,,,,,,,,,,,,1,1,3,2,1,1
Lisa M Deeley,,,,,,,,,,,,,,,,,,,0,1,1,3,1
Omar Sabir,,,,,,,,,,,,,,,,,,,,0,0,1,1
Tracey L Gordon,,,,,,,,,,,,,,,,,,,,,1,2,1
Will Mega,,,,,,,,,,,,,,,,,,,,,,0,1
Total,63,38,26,22,19,18,17,15,14,14,12,6,5,5,4,4,41,18,12,10,10,10,1
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Anthony Clark,Lisa M Deeley,Omar Sabir,Will Mega,Carol A Jenkins,Tracey L Gordon,Blondell Reynolds Brown,Helen Gym,Derek S Green,Jenne Ayers,W Wilson Goode Jr,Isaiah Thomas,Sherrie Cohen,William K Greenlee,Allan Domb,Wilson Alexander,Ed Neilson,Paul Steinke,Thomas Wyatt,Frank Rizzo,Carla M Cain,Marnie Aument Loughrey,2
Anthony Clark,5,7,4,5,1,3,10,9,15,13,11,9,12,7,5,9,7,3,3,3,1,1,2
Lisa M Deeley,,0,2,2,2,0,10,5,4,3,9,4,6,9,2,1,7,0,1,0,2,1,2
Omar Sabir,,,0,2,0,1,7,6,3,4,7,7,5,4,4,4,1,0,1,1,1,0,2
Will Mega,,,,0,2,0,2,3,8,5,2,2,0,3,5,7,2,0,3,1,2,0,2
Carol A Jenkins,,,,,0,0,3,6,4,2,2,1,1,2,1,3,1,2,1,0,2,1,2
Tracey L Gordon,,,,,,1,3,3,0,2,4,2,2,2,1,0,0,1,0,2,0,0,2
Blondell Reynolds Brown,,,,,,,1,8,6,7,15,7,11,12,4,4,8,2,2,3,2,1,2
Helen Gym,,,,,,,,2,5,9,6,12,9,7,5,3,3,5,4,3,1,1,2
Derek S Green,,,,,,,,,1,10,1,7,2,4,8,10,2,1,3,1,2,1,2
Jenne Ayers,,,,,,,,,,1,5,10,3,5,4,7,0,2,3,4,0,0,2
W Wilson Goode Jr,,,,,,,,,,,0,6,13,11,3,3,9,1,0,2,2,1,2
Isaiah Thomas,,,,,,,,,,,,0,7,5,5,4,3,3,2,1,0,0,2
Sherrie Cohen,,,,,,,,,,,,,0,11,2,2,10,2,1,0,0,0,2
William K Greenlee,,,,,,,,,,,,,,0,3,1,9,3,2,0,0,0,2
Allan Domb,,,,,,,,,,,,,,,0,5,2,0,2,2,2,1,2
Wilson Alexander,,,,,,,,,,,,,,,,0,1,1,2,2,2,0,2
Ed Neilson,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Paul Steinke,,,,,,,,,,,,,,,,,,0,2,1,0,0,2
Thomas Wyatt,,,,,,,,,,,,,,,,,,,0,1,2,0,2
Frank Rizzo,,,,,,,,,,,,,,,,,,,,0,0,0,2
Carla M Cain,,,,,,,,,,,,,,,,,,,,,0,1,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,2
Total,39,16,13,13,9,7,28,27,26,23,23,20,19,19,15,15,12,8,7,5,4,2,2
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,3
,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,Omar Sabir,Blondell Reynolds Brown,W Wilson Goode Jr,Derek S Green,William K Greenlee,Sherrie Cohen,Isaiah Thomas,Allan Domb,Jenne Ayers,Helen Gym,Ed Neilson,Thomas Wyatt,Wilson Alexander,Paul Steinke,Frank Rizzo,Carla M Cain,Marnie Aument Loughrey,3
Anthony Clark,3,16,12,3,4,5,39,25,31,21,19,12,9,15,9,15,9,13,5,7,4,2,3
Lisa M Deeley,,0,3,4,2,2,18,19,5,19,15,10,6,4,9,13,4,1,4,1,1,0,3
Tracey L Gordon,,,0,1,6,2,12,11,9,7,5,4,14,9,9,3,7,5,3,4,7,1,3
Will Mega,,,,0,2,1,8,9,8,4,6,8,4,4,2,2,3,4,3,4,1,0,3
Carol A Jenkins,,,,,0,1,8,6,6,2,6,2,8,4,5,2,6,1,3,4,4,0,3
Omar Sabir,,,,,,0,10,8,2,4,2,3,2,1,4,4,2,2,2,2,2,0,3
Blondell Reynolds Brown,,,,,,,4,38,15,28,27,13,9,10,14,19,6,7,4,10,4,1,3
W Wilson Goode Jr,,,,,,,,0,13,27,23,14,10,3,12,19,5,3,7,7,1,0,3
Derek S Green,,,,,,,,,2,9,6,9,12,10,5,5,9,7,8,5,3,1,3
William K Greenlee,,,,,,,,,,0,19,9,8,2,4,19,3,1,4,1,1,2,3
Sherrie Cohen,,,,,,,,,,,0,9,2,4,7,14,3,2,3,5,0,0,3
Isaiah Thomas,,,,,,,,,,,,2,7,3,5,4,5,1,5,3,1,0,3
Allan Domb,,,,,,,,,,,,,1,7,7,4,5,4,6,3,4,1,3
Jenne Ayers,,,,,,,,,,,,,,1,8,1,4,8,4,3,4,1,3
Helen Gym,,,,,,,,,,,,,,,0,2,1,2,6,4,1,0,3
Ed Neilson,,,,,,,,,,,,,,,,0,1,0,2,0,0,0,3
Thomas Wyatt,,,,,,,,,,,,,,,,,0,4,3,1,6,0,3
Wilson Alexander,,,,,,,,,,,,,,,,,,3,1,2,2,0,3
Paul Steinke,,,,,,,,,,,,,,,,,,,0,2,1,1,3
Frank Rizzo,,,,,,,,,,,,,,,,,,,,0,1,0,3
Carla M Cain,,,,,,,,,,,,,,,,,,,,,0,1,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,3
Total,70,29,25,18,16,12,69,50,43,36,33,28,26,26,25,24,18,18,15,13,10,2,3
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,4
,Anthony Clark,Will Mega,Tracey L Gordon,Omar Sabir,Lisa M Deeley,Carol A Jenkins,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Helen Gym,Isaiah Thomas,Jenne Ayers,Allan Domb,Wilson Alexander,William K Greenlee,Ed Neilson,Sherrie Cohen,Carla M Cain,Frank Rizzo,Thomas Wyatt,Paul Steinke,Marnie Aument Loughrey,4
Anthony Clark,4,3,2,2,4,3,19,12,8,3,5,8,5,8,6,3,1,2,2,2,1,0,4
Will Mega,,1,0,3,3,0,9,4,4,1,6,2,4,3,5,4,3,0,2,0,0,1,4
Tracey L Gordon,,,0,3,1,3,4,5,5,4,3,3,3,6,1,2,2,2,0,2,1,0,4
Omar Sabir,,,,1,0,0,2,6,6,3,6,1,1,0,1,1,4,1,1,0,1,1,4
Lisa M Deeley,,,,,0,1,5,4,3,2,4,1,3,1,5,5,1,2,0,0,0,0,4
Carol A Jenkins,,,,,,1,4,2,2,2,1,2,1,3,2,1,2,1,1,0,1,0,4
Derek S Green,,,,,,,1,5,4,1,4,8,7,8,6,5,2,1,2,1,0,0,4
Blondell Reynolds Brown,,,,,,,,1,15,8,7,0,5,2,9,7,7,3,2,0,0,1,4
W Wilson Goode Jr,,,,,,,,,3,6,7,1,3,2,7,6,6,2,3,0,0,0,4
Helen Gym,,,,,,,,,,3,4,3,3,2,0,1,3,2,1,0,2,0,4
