col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Justice Of The Supreme Court - Democrat,,,,,,District Council 7th District - Democrat,,All
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Maria Quinones Sanchez,Manny Morales,All
Kevin M Dougherty,46,60,84,60,13,19,120,68,All
David Wecht,,9,46,31,8,5,54,44,All
Anne E Lazarus,,,5,35,9,5,68,31,All
Christine Donohue,,,,4,8,10,68,36,All
John Henry Foradora,,,,,0,5,10,11,All
Dwayne D Woodruff,,,,,,1,13,9,All
Maria Quinones Sanchez,,,,,,,25,0,All
Manny Morales,,,,,,,,8,All
Total,253,118,113,113,27,25,205,105,All
,Justice Of The Supreme Court - Democrat,,,,,,District Council 7th District - Democrat,,1
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Maria Quinones Sanchez,Manny Morales,1
Kevin M Dougherty,5,20,14,10,3,2,21,12,1
Anne E Lazarus,,1,11,5,0,1,14,8,1
Christine Donohue,,,0,5,1,1,10,10,1
David Wecht,,,,1,2,1,8,10,1
Dwayne D Woodruff,,,,,1,0,2,1,1
John Henry Foradora,,,,,,0,1,1,1
Maria Quinones Sanchez,,,,,,,7,0,1
Manny Morales,,,,,,,,2,1
Total,42,25,21,19,4,3,34,22,1
,Justice Of The Supreme Court - Democrat,,,,,,District Council 7th District - Democrat,,2
,Kevin M Dougherty,Christine Donohue,Anne E Lazarus,David Wecht,Dwayne D Woodruff,John Henry Foradora,Maria Quinones Sanchez,Manny Morales,2
Kevin M Dougherty,9,18,20,11,6,2,35,14,2
Christine Donohue,,2,9,5,3,0,25,6,2
Anne E Lazarus,,,1,8,2,2,23,1,2
David Wecht,,,,2,1,0,15,3,2
Dwayne D Woodruff,,,,,0,1,5,1,2
John Henry Foradora,,,,,,0,1,3,2
Maria Quinones Sanchez,,,,,,,2,0,2
Manny Morales,,,,,,,,1,2
Total,59,33,25,20,7,4,55,19,2
,Justice Of The Supreme Court - Democrat,,,,,,District Council 7th District - Democrat,,3
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Maria Quinones Sanchez,Manny Morales,3
Kevin M Dougherty,7,10,7,4,1,1,13,8,3
Anne E Lazarus,,1,8,4,0,0,6,3,3
David Wecht,,,2,1,0,1,4,4,3
Christine Donohue,,,,1,1,0,7,1,3
John Henry Foradora,,,,,0,0,1,0,3
Dwayne D Woodruff,,,,,,0,0,1,3
Maria Quinones Sanchez,,,,,,,8,0,3
Manny Morales,,,,,,,,3,3
Total,32,13,13,9,2,1,27,12,3
,Justice Of The Supreme Court - Democrat,,,,,,District Council 7th District - Democrat,,4
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,John Henry Foradora,Dwayne D Woodruff,Maria Quinones Sanchez,Manny Morales,4
Kevin M Dougherty,10,8,9,12,5,6,22,10,4
David Wecht,,1,6,5,2,1,8,7,4
Christine Donohue,,,0,4,2,3,6,10,4
Anne E Lazarus,,,,0,2,0,9,5,4
John Henry Foradora,,,,,0,3,3,3,4
Dwayne D Woodruff,,,,,,0,3,3,4
Maria Quinones Sanchez,,,,,,,2,0,4
Manny Morales,,,,,,,,0,4
Total,47,18,17,16,9,7,31,17,4
,Justice Of The Supreme Court - Democrat,,,,,,District Council 7th District - Democrat,,5
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Maria Quinones Sanchez,Manny Morales,5
Kevin M Dougherty,8,11,11,4,2,0,13,9,5
David Wecht,,1,11,7,0,1,12,10,5
Anne E Lazarus,,,1,4,3,1,8,7,5
Christine Donohue,,,,1,1,0,9,3,5
Dwayne D Woodruff,,,,,0,0,1,2,5
John Henry Foradora,,,,,,0,0,1,5
Maria Quinones Sanchez,,,,,,,4,0,5
Manny Morales,,,,,,,,2,5
Total,31,24,17,14,3,1,28,16,5
,Justice Of The Supreme Court - Democrat,,,,,,District Council 7th District - Democrat,,6
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,John Henry Foradora,Dwayne D Woodruff,Maria Quinones Sanchez,Manny Morales,6
Kevin M Dougherty,7,13,11,11,3,1,16,15,6
David Wecht,,2,7,9,4,0,7,10,6
Christine Donohue,,,0,3,4,2,11,6,6
Anne E Lazarus,,,,1,3,0,8,7,6
John Henry Foradora,,,,,0,1,4,3,6
Dwayne D Woodruff,,,,,,0,2,1,6
Maria Quinones Sanchez,,,,,,,2,0,6
Manny Morales,,,,,,,,0,6
Total,42,24,19,17,8,3,30,19,6
