col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,All
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,All
Kevin M Dougherty,263,943,577,557,258,195,"1,068",486,465,394,261,343,All
Anne E Lazarus,,60,449,476,287,124,580,380,273,302,240,302,All
David Wecht,,,64,254,137,62,681,163,273,146,273,148,All
Christine Donohue,,,,51,69,116,545,196,179,234,169,222,All
John Henry Foradora,,,,,13,32,138,130,58,90,126,112,All
Dwayne D Woodruff,,,,,,9,161,89,50,79,60,60,All
Anthony Clark,,,,,,,74,229,275,186,158,149,All
Omar Sabir,,,,,,,,26,60,60,45,38,All
Lisa M Deeley,,,,,,,,,7,47,72,69,All
Tracey L Gordon,,,,,,,,,,14,36,114,All
Will Mega,,,,,,,,,,,14,35,All
Carol A Jenkins,,,,,,,,,,,,9,All
Total,"2,262","1,420","1,183","1,024",465,309,"1,659",658,591,567,536,524,All
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Omar Sabir,Will Mega,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,1
Kevin M Dougherty,25,37,23,10,14,8,40,29,21,19,13,13,1
Anne E Lazarus,,2,18,8,11,6,24,16,12,7,10,8,1
Christine Donohue,,,1,6,2,5,29,4,8,5,9,6,1
David Wecht,,,,4,1,2,17,2,6,4,6,0,1
John Henry Foradora,,,,,3,1,6,9,2,0,3,5,1
Dwayne D Woodruff,,,,,,1,5,1,4,4,4,3,1
Anthony Clark,,,,,,,3,9,6,6,8,5,1
Omar Sabir,,,,,,,,0,0,1,2,2,1
Will Mega,,,,,,,,,0,11,2,2,1
Lisa M Deeley,,,,,,,,,,1,0,1,1
Carol A Jenkins,,,,,,,,,,,1,3,1
Tracey L Gordon,,,,,,,,,,,,0,1
Total,115,51,38,27,19,12,62,31,27,23,19,16,1
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,2
,Kevin M Dougherty,Anne E Lazarus,David Wecht,John Henry Foradora,Christine Donohue,Dwayne D Woodruff,Anthony Clark,Omar Sabir,Will Mega,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,2
Kevin M Dougherty,8,45,18,33,16,3,35,32,8,13,10,6,2
Anne E Lazarus,,1,13,29,13,1,16,27,8,7,5,2,2
David Wecht,,,3,7,5,2,22,6,14,2,4,3,2
John Henry Foradora,,,,0,3,1,8,21,5,5,5,0,2
Christine Donohue,,,,,4,0,18,7,5,7,6,3,2
Dwayne D Woodruff,,,,,,1,3,1,0,1,1,0,2
Anthony Clark,,,,,,,2,7,7,3,6,2,2
Omar Sabir,,,,,,,,1,0,2,0,1,2
Will Mega,,,,,,,,,0,0,2,1,2
Tracey L Gordon,,,,,,,,,,0,3,2,2
Carol A Jenkins,,,,,,,,,,,0,0,2
