col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Ed Neilson,Allan Domb,Frank Rizzo,William K Greenlee,Derek S Green,Paul Steinke,Jenne Ayers,Sherrie Cohen,Thomas Wyatt,W Wilson Goode Jr,Carla M Cain,Helen Gym,Isaiah Thomas,Blondell Reynolds Brown,Marnie Aument Loughrey,Wilson Alexander,1
Kevin M Dougherty,9,34,24,18,1,1,36,23,21,18,14,12,11,9,12,15,7,8,9,8,5,4,1
Anne E Lazarus,,2,19,15,4,2,18,18,13,13,11,15,12,11,9,9,10,8,4,7,5,2,1
Christine Donohue,,,0,8,1,0,10,9,11,10,7,6,9,12,6,11,10,5,6,6,5,3,1
David Wecht,,,,1,5,0,14,9,6,10,7,6,4,5,5,6,3,6,5,3,1,2,1
John Henry Foradora,,,,,0,1,3,1,3,3,3,2,0,3,0,0,2,3,0,1,0,0,1
Dwayne D Woodruff,,,,,,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1
Ed Neilson,,,,,,,0,12,10,13,9,6,3,8,5,7,5,7,3,5,0,1,1
Allan Domb,,,,,,,,2,9,8,8,11,3,3,8,3,3,6,3,1,2,2,1
Frank Rizzo,,,,,,,,,0,5,2,4,4,7,2,5,3,3,3,1,3,2,1
William K Greenlee,,,,,,,,,,0,4,3,4,6,4,6,3,4,2,5,1,0,1
Derek S Green,,,,,,,,,,,0,5,3,3,5,3,3,2,3,3,1,2,1
Paul Steinke,,,,,,,,,,,,0,2,3,10,3,3,5,5,1,1,1,1
Jenne Ayers,,,,,,,,,,,,,0,7,2,3,8,0,2,2,5,1,1
Sherrie Cohen,,,,,,,,,,,,,,1,2,4,8,3,0,2,3,0,1
Thomas Wyatt,,,,,,,,,,,,,,,0,2,2,2,5,1,1,0,1
W Wilson Goode Jr,,,,,,,,,,,,,,,,0,2,4,5,6,0,2,1
Carla M Cain,,,,,,,,,,,,,,,,,0,2,0,2,4,0,1
Helen Gym,,,,,,,,,,,,,,,,,,0,3,3,0,0,1
Isaiah Thomas,,,,,,,,,,,,,,,,,,,1,2,1,1,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,0,1,1,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,0,0,1
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,0,1
Total,82,48,32,26,6,3,41,29,24,22,21,20,17,17,16,16,12,12,12,10,6,4,1
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Ed Neilson,Derek S Green,Allan Domb,Frank Rizzo,Thomas Wyatt,Jenne Ayers,Blondell Reynolds Brown,Helen Gym,Sherrie Cohen,William K Greenlee,Paul Steinke,Carla M Cain,Isaiah Thomas,Marnie Aument Loughrey,W Wilson Goode Jr,Wilson Alexander,2
Kevin M Dougherty,16,31,26,14,8,5,42,29,25,23,17,14,16,19,18,19,14,11,10,8,8,8,2
Anne E Lazarus,,0,20,15,5,4,17,17,14,17,14,12,8,12,13,7,8,9,7,7,5,4,2
Christine Donohue,,,0,10,2,2,11,13,11,12,9,13,8,6,11,5,8,8,5,7,1,4,2
David Wecht,,,,0,0,2,7,7,12,10,11,5,5,5,6,5,8,4,2,2,3,2,2
