col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,1
,Blondell Reynolds Brown,Isaiah Thomas,Derek S Green,W Wilson Goode Jr,William K Greenlee,Allan Domb,Ed Neilson,Helen Gym,Sherrie Cohen,Wilson Alexander,Jenne Ayers,Thomas Wyatt,Carla M Cain,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,1
Blondell Reynolds Brown,5,66,46,40,35,31,20,15,20,9,5,7,6,7,4,1,32,41,32,17,18,4,1
Isaiah Thomas,,0,50,42,38,24,27,13,15,6,3,8,9,7,5,0,34,48,37,9,14,6,1
Derek S Green,,,5,21,32,14,22,5,11,13,8,7,5,3,3,2,36,36,30,11,12,11,1
W Wilson Goode Jr,,,,2,13,21,4,9,9,4,2,3,3,7,4,0,27,19,9,10,13,5,1
William K Greenlee,,,,,0,6,22,5,7,4,1,5,3,3,1,1,13,26,29,3,7,1,1
Allan Domb,,,,,,3,1,6,9,4,3,3,3,4,0,1,20,13,3,13,13,3,1
Ed Neilson,,,,,,,0,1,3,0,0,0,1,1,0,0,5,23,25,0,0,0,1
Helen Gym,,,,,,,,5,7,1,1,2,2,3,3,0,13,10,7,1,4,2,1
Sherrie Cohen,,,,,,,,,0,2,4,3,4,1,1,0,13,6,7,6,9,0,1
Wilson Alexander,,,,,,,,,,0,6,4,2,0,1,0,13,4,2,5,4,4,1
Jenne Ayers,,,,,,,,,,,0,2,3,0,0,0,12,0,3,3,2,4,1
Thomas Wyatt,,,,,,,,,,,,0,2,0,3,0,7,4,2,5,4,2,1
Carla M Cain,,,,,,,,,,,,,0,1,0,0,6,3,3,2,3,2,1
Frank Rizzo,,,,,,,,,,,,,,0,2,0,8,3,4,0,3,0,1
Paul Steinke,,,,,,,,,,,,,,,1,0,4,2,4,0,2,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,1
Anthony Clark,,,,,,,,,,,,,,,,,4,13,6,7,12,8,1
Omar Sabir,,,,,,,,,,,,,,,,,,0,26,4,2,4,1
Lisa M Deeley,,,,,,,,,,,,,,,,,,,0,1,4,0,1
Tracey L Gordon,,,,,,,,,,,,,,,,,,,,1,5,0,1
Carol A Jenkins,,,,,,,,,,,,,,,,,,,,,0,1,1
Will Mega,,,,,,,,,,,,,,,,,,,,,,1,1
Total,96,93,90,54,48,45,29,27,25,19,18,16,12,10,9,2,74,58,46,27,26,18,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,2
,Derek S Green,Blondell Reynolds Brown,Isaiah Thomas,William K Greenlee,W Wilson Goode Jr,Ed Neilson,Allan Domb,Sherrie Cohen,Jenne Ayers,Helen Gym,Wilson Alexander,Thomas Wyatt,Frank Rizzo,Paul Steinke,Carla M Cain,Marnie Aument Loughrey,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,2
Derek S Green,5,74,81,72,40,49,30,19,20,10,12,17,8,9,6,3,72,55,52,25,15,13,2
Blondell Reynolds Brown,,2,76,62,57,37,28,27,17,21,14,11,15,3,5,0,60,58,47,24,23,12,2
Isaiah Thomas,,,2,69,46,53,26,25,12,16,11,12,7,6,3,1,45,71,55,28,10,10,2
William K Greenlee,,,,0,31,52,20,14,9,9,7,4,6,2,3,1,31,52,56,12,10,4,2
W Wilson Goode Jr,,,,,0,15,15,24,10,11,10,6,12,3,5,0,47,27,20,21,10,9,2
Ed Neilson,,,,,,0,12,10,7,3,2,2,2,0,1,0,17,42,45,8,4,1,2
Allan Domb,,,,,,,4,11,9,5,5,8,4,6,5,1,28,14,16,12,13,4,2
Sherrie Cohen,,,,,,,,1,11,6,3,7,8,3,4,4,27,14,11,18,7,2,2
Jenne Ayers,,,,,,,,,1,5,6,4,5,4,8,3,21,8,10,14,10,3,2
Helen Gym,,,,,,,,,,0,4,3,3,2,2,2,14,7,6,11,7,5,2
Wilson Alexander,,,,,,,,,,,1,5,2,2,0,1,19,8,2,5,3,3,2
Thomas Wyatt,,,,,,,,,,,,0,3,5,5,2,16,7,2,12,5,0,2
Frank Rizzo,,,,,,,,,,,,,0,0,2,1,16,7,2,6,5,0,2
Paul Steinke,,,,,,,,,,,,,,0,3,3,4,4,4,5,1,3,2
Carla M Cain,,,,,,,,,,,,,,,0,2,9,4,4,6,3,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,3,1,1,5,1,0,2
Anthony Clark,,,,,,,,,,,,,,,,,6,21,13,27,16,2,2
Omar Sabir,,,,,,,,,,,,,,,,,,0,48,7,1,4,2
Lisa M Deeley,,,,,,,,,,,,,,,,,,,1,2,3,2,2
Tracey L Gordon,,,,,,,,,,,,,,,,,,,,0,6,3,2
Carol A Jenkins,,,,,,,,,,,,,,,,,,,,,0,0,2
Will Mega,,,,,,,,,,,,,,,,,,,,,,1,2
Total,151,133,132,100,84,67,58,48,42,29,26,25,20,15,14,6,123,90,80,49,28,23,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,3
,Blondell Reynolds Brown,Derek S Green,Isaiah Thomas,W Wilson Goode Jr,William K Greenlee,Sherrie Cohen,Ed Neilson,Helen Gym,Jenne Ayers,Allan Domb,Frank Rizzo,Thomas Wyatt,Carla M Cain,Wilson Alexander,Paul Steinke,Marnie Aument Loughrey,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,3
Blondell Reynolds Brown,3,67,68,48,62,32,35,25,17,19,18,7,15,8,6,3,43,59,50,25,23,6,3
Derek S Green,,3,67,32,62,19,43,12,18,14,7,18,12,15,10,2,45,54,52,21,17,9,3
Isaiah Thomas,,,1,48,46,29,36,22,18,14,12,15,11,6,12,2,44,65,41,17,20,6,3
W Wilson Goode Jr,,,,3,20,25,8,22,17,13,18,9,7,8,7,0,41,31,14,17,14,5,3
William K Greenlee,,,,,0,10,39,13,5,13,9,9,5,5,5,0,22,47,44,11,12,4,3
Sherrie Cohen,,,,,,0,0,15,13,10,12,4,17,4,3,2,23,20,12,19,16,4,3
Ed Neilson,,,,,,,0,7,3,3,1,2,3,0,2,1,7,35,33,2,6,2,3
Helen Gym,,,,,,,,2,9,12,10,5,2,1,5,2,20,18,9,14,10,2,3
Jenne Ayers,,,,,,,,,1,7,3,5,9,8,4,3,22,11,0,10,13,8,3
Allan Domb,,,,,,,,,,0,8,6,4,6,3,2,20,8,3,11,7,5,3
Frank Rizzo,,,,,,,,,,,0,2,4,2,0,1,16,11,4,8,4,4,3
Thomas Wyatt,,,,,,,,,,,,2,3,6,5,2,18,9,5,4,7,0,3
Carla M Cain,,,,,,,,,,,,,0,4,2,2,12,8,3,12,9,2,3
Wilson Alexander,,,,,,,,,,,,,,1,0,1,18,4,1,8,7,3,3
Paul Steinke,,,,,,,,,,,,,,,0,0,7,7,3,2,3,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,4,0,0,2,2,1,3
Anthony Clark,,,,,,,,,,,,,,,,,5,20,5,15,15,7,3
Omar Sabir,,,,,,,,,,,,,,,,,,1,41,6,7,3,3
Lisa M Deeley,,,,,,,,,,,,,,,,,,,1,3,2,0,3
Tracey L Gordon,,,,,,,,,,,,,,,,,,,,2,11,5,3
Carol A Jenkins,,,,,,,,,,,,,,,,,,,,,1,0,3
Will Mega,,,,,,,,,,,,,,,,,,,,,,0,3
Total,132,129,120,87,85,53,50,49,42,39,31,30,29,25,17,6,104,94,64,45,41,18,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,4
,Derek S Green,Blondell Reynolds Brown,Isaiah Thomas,William K Greenlee,W Wilson Goode Jr,Ed Neilson,Allan Domb,Sherrie Cohen,Helen Gym,Jenne Ayers,Thomas Wyatt,Wilson Alexander,Carla M Cain,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,Omar Sabir,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,4
Derek S Green,1,80,70,61,21,44,20,13,15,15,16,14,10,6,7,5,61,50,60,15,15,12,4
Blondell Reynolds Brown,,4,69,52,37,34,18,15,17,11,12,5,9,11,8,6,62,40,54,15,12,13,4
Isaiah Thomas,,,0,51,28,42,17,12,12,5,5,3,7,5,9,1,65,29,53,11,10,9,4
William K Greenlee,,,,1,8,38,11,6,5,6,2,0,5,2,1,0,46,13,48,4,7,4,4
W Wilson Goode Jr,,,,,2,3,13,10,14,5,2,2,6,7,5,1,22,20,10,11,5,8,4
Ed Neilson,,,,,,0,0,5,0,1,1,0,1,2,0,2,42,6,38,1,2,1,4
Allan Domb,,,,,,,0,11,5,10,5,6,7,6,3,1,13,18,3,11,12,6,4
Sherrie Cohen,,,,,,,,1,2,6,4,3,6,8,1,1,6,16,4,9,8,2,4
Helen Gym,,,,,,,,,1,3,5,2,2,2,6,1,7,10,5,5,6,5,4
Jenne Ayers,,,,,,,,,,2,6,6,3,4,1,0,6,14,2,7,6,5,4
Thomas Wyatt,,,,,,,,,,,1,6,3,1,3,3,4,13,4,11,5,2,4
Wilson Alexander,,,,,,,,,,,,2,2,0,1,3,3,11,5,5,1,4,4
Carla M Cain,,,,,,,,,,,,,1,4,0,0,4,6,3,7,8,1,4
Frank Rizzo,,,,,,,,,,,,,,1,0,1,3,8,3,3,5,4,4
Paul Steinke,,,,,,,,,,,,,,,0,1,4,7,3,1,3,3,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,3,2,2,2,1,3,4
Omar Sabir,,,,,,,,,,,,,,,,,0,10,48,3,5,4,4
Anthony Clark,,,,,,,,,,,,,,,,,,1,7,11,8,9,4
Lisa M Deeley,,,,,,,,,,,,,,,,,,,0,2,1,2,4
Tracey L Gordon,,,,,,,,,,,,,,,,,,,,1,6,2,4
Carol A Jenkins,,,,,,,,,,,,,,,,,,,,,0,0,4
Will Mega,,,,,,,,,,,,,,,,,,,,,,0,4
Total,131,120,103,70,49,48,42,29,26,26,24,20,18,17,13,7,80,73,70,33,26,21,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,5
,Derek S Green,Isaiah Thomas,Blondell Reynolds Brown,W Wilson Goode Jr,William K Greenlee,Ed Neilson,Allan Domb,Sherrie Cohen,Helen Gym,Jenne Ayers,Thomas Wyatt,Frank Rizzo,Wilson Alexander,Paul Steinke,Carla M Cain,Marnie Aument Loughrey,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,5
Derek S Green,5,84,72,41,64,55,23,22,16,15,18,9,15,7,7,1,61,58,59,17,20,14,5
Isaiah Thomas,,4,56,39,53,50,24,24,17,10,17,10,6,7,4,1,40,54,55,20,16,12,5
Blondell Reynolds Brown,,,3,46,43,31,24,20,23,12,8,13,4,8,7,1,42,44,35,16,14,15,5
W Wilson Goode Jr,,,,2,20,12,22,22,19,12,11,18,6,5,6,1,39,22,12,20,15,12,5
William K Greenlee,,,,,1,51,12,12,4,3,5,7,5,3,2,1,20,45,48,5,7,6,5
Ed Neilson,,,,,,0,6,6,6,6,1,3,5,0,1,1,7,46,50,3,6,3,5
Allan Domb,,,,,,,5,19,14,8,9,7,3,5,3,0,25,8,11,11,11,9,5
Sherrie Cohen,,,,,,,,0,14,5,11,5,6,2,4,0,21,13,9,14,6,8,5
Helen Gym,,,,,,,,,2,9,3,3,0,0,3,1,14,12,7,9,10,5,5
Jenne Ayers,,,,,,,,,,1,6,4,4,1,7,2,13,8,6,7,6,7,5
Thomas Wyatt,,,,,,,,,,,0,2,4,7,5,0,16,5,6,13,3,2,5
Frank Rizzo,,,,,,,,,,,,1,1,2,1,2,14,5,4,8,5,3,5
Wilson Alexander,,,,,,,,,,,,,0,0,3,0,11,7,5,4,3,3,5
Paul Steinke,,,,,,,,,,,,,,0,1,0,7,2,3,4,2,2,5
Carla M Cain,,,,,,,,,,,,,,,0,1,7,5,5,6,1,2,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2,1,2,2,0,1,5
