col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Sherrie Cohen,William K Greenlee,Helen Gym,Allan Domb,Jenne Ayers,Ed Neilson,Thomas Wyatt,Wilson Alexander,Paul Steinke,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,All
Derek S Green,332,512,559,432,372,450,238,363,277,375,211,219,122,107,92,51,All
Blondell Reynolds Brown,,82,685,434,403,423,394,307,180,217,120,113,138,107,119,54,All
W Wilson Goode Jr,,,68,403,462,496,354,242,109,350,100,72,116,63,113,20,All
Isaiah Thomas,,,,86,222,249,256,258,130,146,112,73,141,64,78,25,All
Sherrie Cohen,,,,,20,449,380,149,143,247,104,51,90,100,74,30,All
William K Greenlee,,,,,,10,240,221,69,343,56,47,83,33,56,31,All
Helen Gym,,,,,,,56,175,139,51,91,36,155,74,60,47,All
Allan Domb,,,,,,,,97,132,111,156,86,93,102,69,38,All
Jenne Ayers,,,,,,,,,111,34,109,151,53,114,40,59,All
Ed Neilson,,,,,,,,,,7,30,22,38,22,19,15,All
Thomas Wyatt,,,,,,,,,,,25,93,100,80,41,30,All
Wilson Alexander,,,,,,,,,,,,46,22,35,23,22,All
Paul Steinke,,,,,,,,,,,,,10,24,23,27,All
Carla M Cain,,,,,,,,,,,,,,22,38,35,All
Frank Rizzo,,,,,,,,,,,,,,,10,9,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,2,All
Total,"1,625","1,306","1,254",961,925,882,844,833,630,549,426,370,356,312,251,133,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Derek S Green,Blondell Reynolds Brown,Allan Domb,Isaiah Thomas,W Wilson Goode Jr,William K Greenlee,Sherrie Cohen,Ed Neilson,Jenne Ayers,Helen Gym,Thomas Wyatt,Wilson Alexander,Frank Rizzo,Carla M Cain,Marnie Aument Loughrey,Paul Steinke,1
Derek S Green,16,26,27,24,22,29,14,22,10,2,9,7,4,4,3,2,1
Blondell Reynolds Brown,,4,16,15,21,13,13,11,8,10,4,3,2,3,2,1,1
Allan Domb,,,7,18,12,19,5,9,8,4,9,5,2,4,3,4,1
Isaiah Thomas,,,,3,16,20,10,12,3,7,2,4,5,2,2,2,1
W Wilson Goode Jr,,,,,4,16,14,15,2,3,2,3,8,1,0,4,1
William K Greenlee,,,,,,1,10,19,4,2,4,2,3,2,4,2,1
Sherrie Cohen,,,,,,,1,6,3,6,6,2,9,2,1,1,1
Ed Neilson,,,,,,,,0,1,2,1,0,0,0,0,1,1
Jenne Ayers,,,,,,,,,6,4,4,5,2,6,2,1,1
Helen Gym,,,,,,,,,,1,1,2,1,1,1,1,1
Thomas Wyatt,,,,,,,,,,,0,3,2,2,3,3,1
Wilson Alexander,,,,,,,,,,,,1,3,2,2,1,1
Frank Rizzo,,,,,,,,,,,,,0,0,0,1,1
Carla M Cain,,,,,,,,,,,,,,0,1,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,2,1
Paul Steinke,,,,,,,,,,,,,,,,0,1
Total,77,49,47,44,44,42,28,27,23,14,14,13,11,8,7,7,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Ed Neilson,Isaiah Thomas,William K Greenlee,Helen Gym,Sherrie Cohen,Allan Domb,Jenne Ayers,Carla M Cain,Thomas Wyatt,Wilson Alexander,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,2
Derek S Green,16,35,29,26,9,11,7,10,7,9,7,6,8,3,8,2,2
Blondell Reynolds Brown,,5,46,24,14,16,17,15,6,4,5,3,2,4,1,3,2
W Wilson Goode Jr,,,3,23,11,15,13,11,3,4,3,0,4,5,1,2,2
Ed Neilson,,,,0,9,7,2,5,1,0,3,0,0,1,3,0,2
Isaiah Thomas,,,,,2,11,11,7,5,3,3,2,0,5,3,3,2
William K Greenlee,,,,,,0,14,10,5,2,0,1,3,3,2,0,2
Helen Gym,,,,,,,1,12,3,2,0,2,1,1,3,1,2
Sherrie Cohen,,,,,,,,1,2,1,6,1,0,3,0,0,2
Allan Domb,,,,,,,,,3,3,7,6,1,1,2,0,2
Jenne Ayers,,,,,,,,,,6,4,2,6,2,2,2,2
Carla M Cain,,,,,,,,,,,0,7,0,4,1,0,2
Thomas Wyatt,,,,,,,,,,,,1,1,1,2,0,2
Wilson Alexander,,,,,,,,,,,,,2,1,1,0,2
Frank Rizzo,,,,,,,,,,,,,,0,0,0,2
Paul Steinke,,,,,,,,,,,,,,,0,1,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2
Total,76,69,56,32,31,27,26,24,21,21,17,14,13,10,8,4,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,3
,Derek S Green,Isaiah Thomas,Blondell Reynolds Brown,Ed Neilson,William K Greenlee,Sherrie Cohen,W Wilson Goode Jr,Helen Gym,Jenne Ayers,Wilson Alexander,Allan Domb,Paul Steinke,Thomas Wyatt,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,3
Derek S Green,10,28,16,28,23,19,10,3,6,8,7,1,1,2,1,1,3
Isaiah Thomas,,9,6,18,18,18,4,1,0,2,3,0,1,3,1,0,3
Blondell Reynolds Brown,,,1,5,12,9,17,10,4,5,5,2,1,1,1,1,3
Ed Neilson,,,,1,20,18,6,1,1,0,2,0,1,1,0,1,3
William K Greenlee,,,,,0,23,9,9,1,0,5,1,1,0,1,1,3
Sherrie Cohen,,,,,,0,8,7,4,2,1,1,2,2,1,0,3
W Wilson Goode Jr,,,,,,,1,8,2,3,1,2,1,0,1,0,3
Helen Gym,,,,,,,,2,3,0,2,3,2,0,0,0,3
Jenne Ayers,,,,,,,,,4,5,3,1,1,1,1,0,3
Wilson Alexander,,,,,,,,,,2,2,0,1,0,0,0,3
Allan Domb,,,,,,,,,,,1,2,1,1,2,0,3
Paul Steinke,,,,,,,,,,,,0,2,0,0,1,3
Thomas Wyatt,,,,,,,,,,,,,2,1,0,0,3
Carla M Cain,,,,,,,,,,,,,,0,1,0,3
Frank Rizzo,,,,,,,,,,,,,,,0,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,3
Total,61,40,32,32,32,31,22,15,15,12,11,6,6,4,3,2,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,4
,Derek S Green,Blondell Reynolds Brown,Allan Domb,Isaiah Thomas,Jenne Ayers,W Wilson Goode Jr,William K Greenlee,Ed Neilson,Thomas Wyatt,Wilson Alexander,Sherrie Cohen,Paul Steinke,Carla M Cain,Helen Gym,Marnie Aument Loughrey,Frank Rizzo,4
Derek S Green,14,8,8,9,8,5,8,10,5,7,3,1,0,0,0,0,4
Blondell Reynolds Brown,,1,6,7,5,14,7,6,4,2,6,4,3,3,1,1,4
Allan Domb,,,5,8,4,3,8,8,4,2,3,1,2,1,1,0,4
Isaiah Thomas,,,,3,3,6,8,7,3,0,4,3,1,2,2,0,4
Jenne Ayers,,,,,3,5,1,2,5,4,5,1,1,1,1,0,4
W Wilson Goode Jr,,,,,,1,7,6,3,0,4,3,2,2,0,1,4
William K Greenlee,,,,,,,1,9,2,2,2,2,2,2,2,1,4
Ed Neilson,,,,,,,,1,0,1,3,3,0,0,0,0,4
Thomas Wyatt,,,,,,,,,1,2,1,1,2,0,1,0,4
Wilson Alexander,,,,,,,,,,1,1,0,1,0,0,0,4
Sherrie Cohen,,,,,,,,,,,0,1,2,1,1,0,4
Paul Steinke,,,,,,,,,,,,0,0,0,0,0,4
Carla M Cain,,,,,,,,,,,,,0,1,1,0,4
