col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
,Derek S Green,Allan Domb,Sherrie Cohen,Isaiah Thomas,William K Greenlee,Wilson Alexander,Blondell Reynolds Brown,Ed Neilson,Jenne Ayers,Helen Gym,Thomas Wyatt,W Wilson Goode Jr,Frank Rizzo,Paul Steinke,Carla M Cain,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Daniel R Sulman,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,3
Derek S Green,4,10,11,11,14,7,4,8,6,3,6,4,2,3,1,1,16,7,9,6,12,6,3,1,3
Allan Domb,,3,11,5,8,6,9,5,4,6,5,5,2,3,2,1,8,11,9,6,7,5,5,2,3
Sherrie Cohen,,,2,7,9,1,4,7,3,7,7,6,5,3,2,0,6,9,11,9,11,5,1,1,3
Isaiah Thomas,,,,0,9,1,6,6,4,3,3,6,3,0,1,1,7,8,6,10,7,4,0,0,3
William K Greenlee,,,,,0,2,4,9,1,3,2,4,2,2,0,0,8,7,5,4,12,2,1,0,3
Wilson Alexander,,,,,,1,5,1,5,1,3,1,3,1,1,1,10,3,3,5,2,4,8,2,3
Blondell Reynolds Brown,,,,,,,0,2,3,3,1,6,3,0,1,1,7,9,7,5,4,3,5,0,3
Ed Neilson,,,,,,,,1,1,2,2,2,0,0,0,0,6,7,6,4,7,1,0,1,3
Jenne Ayers,,,,,,,,,1,4,4,0,0,1,1,0,9,2,6,3,2,5,2,3,3
Helen Gym,,,,,,,,,,0,4,2,1,3,1,1,2,2,5,3,4,2,1,1,3
Thomas Wyatt,,,,,,,,,,,0,4,2,2,0,1,5,3,4,5,2,6,2,2,3
W Wilson Goode Jr,,,,,,,,,,,,0,2,0,0,0,5,6,5,3,1,3,1,0,3
Frank Rizzo,,,,,,,,,,,,,0,0,1,0,4,4,2,5,3,1,3,0,3
Paul Steinke,,,,,,,,,,,,,,1,1,2,1,0,1,1,1,3,2,0,3
Carla M Cain,,,,,,,,,,,,,,,0,0,0,1,1,2,0,1,1,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,0,1,0,2,0,1,1,0,3
Sharon Williams Losier,,,,,,,,,,,,,,,,,0,6,6,5,7,4,4,1,3
Christine Hope,,,,,,,,,,,,,,,,,,0,9,5,7,2,2,1,3
Joffie C Pittman,,,,,,,,,,,,,,,,,,,0,6,5,5,0,1,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,0,6,6,3,1,3
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,1,2,0,3
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,1,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,37,28,26,20,19,17,16,16,16,12,12,11,8,8,3,3,28,22,19,17,16,14,11,4,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Derek S Green,Sherrie Cohen,Allan Domb,William K Greenlee,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Ed Neilson,Frank Rizzo,Jenne Ayers,Helen Gym,Thomas Wyatt,Carla M Cain,Wilson Alexander,Marnie Aument Loughrey,Paul Steinke,Christine Hope,Sharon Williams Losier,Christian Dicicco,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,4
Derek S Green,5,15,13,11,12,8,9,10,4,4,3,6,5,3,3,2,14,17,10,13,9,11,4,4,4
Sherrie Cohen,,2,21,16,10,14,12,9,8,6,8,5,6,5,5,2,18,14,10,11,10,13,2,2,4
Allan Domb,,,0,17,8,5,8,11,7,7,5,5,4,3,3,3,18,6,9,9,8,11,5,3,4
William K Greenlee,,,,1,8,5,9,10,7,4,3,3,2,1,2,2,9,7,7,7,6,9,4,0,4
Blondell Reynolds Brown,,,,,0,13,10,0,6,2,4,5,4,3,1,0,14,6,8,8,9,6,4,2,4
W Wilson Goode Jr,,,,,,0,12,2,8,2,5,3,2,4,1,1,14,12,10,8,5,8,1,1,4
Isaiah Thomas,,,,,,,0,4,2,1,4,6,1,1,0,2,7,9,6,6,8,11,3,2,4
Ed Neilson,,,,,,,,0,2,0,3,2,2,1,2,6,7,6,8,4,2,6,1,1,4
Frank Rizzo,,,,,,,,,0,4,4,4,3,1,0,1,8,5,9,4,4,2,1,1,4
Jenne Ayers,,,,,,,,,,1,4,3,1,1,2,0,9,7,5,5,5,1,2,1,4
Helen Gym,,,,,,,,,,,0,3,1,1,4,3,8,6,4,5,4,3,2,2,4
Thomas Wyatt,,,,,,,,,,,,0,2,2,1,2,8,2,7,3,6,1,3,5,4
Carla M Cain,,,,,,,,,,,,,0,1,3,1,8,6,5,2,2,0,3,1,4
Wilson Alexander,,,,,,,,,,,,,,2,0,1,5,4,2,3,5,0,2,2,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,1,6,4,3,2,1,1,1,1,4
Paul Steinke,,,,,,,,,,,,,,,,0,3,2,3,1,1,0,1,1,4
Christine Hope,,,,,,,,,,,,,,,,,1,14,16,11,8,5,5,3,4
Sharon Williams Losier,,,,,,,,,,,,,,,,,,0,10,7,5,5,2,1,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,0,3,5,4,1,3,4
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,1,6,6,3,0,4
Matthew Perks,,,,,,,,,,,,,,,,,,,,,0,4,2,4,4
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,0,1,0,4
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,1,4
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,47,42,34,29,27,26,24,18,17,15,14,14,11,11,7,7,38,34,23,23,22,19,9,6,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Derek S Green,Sherrie Cohen,Allan Domb,William K Greenlee,Ed Neilson,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Frank Rizzo,Jenne Ayers,Thomas Wyatt,Helen Gym,Paul Steinke,Carla M Cain,Wilson Alexander,Marnie Aument Loughrey,Sharon Williams Losier,Daniel R Sulman,Christine Hope,Joffie C Pittman,Christian Dicicco,Gary S Silver,Matthew Perks,Franklin A Bennett Iii,5
Derek S Green,2,23,24,21,20,4,11,4,3,4,5,4,3,3,3,1,19,22,8,14,9,7,7,2,5
Sherrie Cohen,,4,22,20,20,14,9,12,9,5,2,5,1,3,2,1,17,18,15,8,8,7,3,2,5
Allan Domb,,,2,17,16,8,9,6,6,2,6,4,5,3,3,1,16,17,12,9,7,9,6,1,5
William K Greenlee,,,,0,25,9,8,5,3,2,1,1,1,2,1,1,16,19,8,7,9,5,4,1,5
Ed Neilson,,,,,0,7,7,3,1,1,1,1,1,2,1,1,16,20,8,4,10,6,3,1,5
Blondell Reynolds Brown,,,,,,0,10,15,6,4,3,3,1,2,3,2,10,8,11,9,7,6,2,1,5
Isaiah Thomas,,,,,,,2,9,4,3,3,3,1,1,2,1,11,9,9,6,5,7,1,1,5
W Wilson Goode Jr,,,,,,,,0,6,4,1,4,0,0,4,0,8,5,11,6,3,6,2,2,5
Frank Rizzo,,,,,,,,,0,4,2,2,4,1,1,1,2,4,3,3,6,1,1,2,5
Jenne Ayers,,,,,,,,,,1,2,3,2,2,2,2,8,2,5,3,6,2,2,2,5
Thomas Wyatt,,,,,,,,,,,0,3,5,2,2,0,2,5,6,4,2,4,3,0,5
Helen Gym,,,,,,,,,,,,0,3,0,0,1,3,2,4,1,3,4,1,0,5
Paul Steinke,,,,,,,,,,,,,0,2,1,2,1,5,3,3,3,2,3,1,5
Carla M Cain,,,,,,,,,,,,,,0,1,2,4,2,3,1,4,1,1,1,5
Wilson Alexander,,,,,,,,,,,,,,,0,0,3,1,4,4,2,2,3,2,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,1,1,1,2,0,1,1,5
Sharon Williams Losier,,,,,,,,,,,,,,,,,3,12,12,6,11,5,6,0,5
Daniel R Sulman,,,,,,,,,,,,,,,,,,0,8,8,10,6,2,0,5
Christine Hope,,,,,,,,,,,,,,,,,,,1,8,5,6,3,1,5
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,1,3,3,4,2,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,0,1,0,3,5
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,0,1,1,5
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,,1,0,5
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,45,44,42,33,29,27,25,20,14,13,12,10,8,7,7,4,37,31,27,21,19,18,11,4,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Derek S Green,Sherrie Cohen,Allan Domb,William K Greenlee,Ed Neilson,Blondell Reynolds Brown,Isaiah Thomas,Frank Rizzo,Helen Gym,Carla M Cain,Jenne Ayers,W Wilson Goode Jr,Thomas Wyatt,Wilson Alexander,Paul Steinke,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Daniel R Sulman,Matthew Perks,Joffie C Pittman,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,6
Derek S Green,2,25,23,23,15,6,7,4,7,5,4,4,7,4,4,2,21,17,16,9,11,5,3,2,6
Sherrie Cohen,,0,22,20,14,4,2,7,8,6,6,6,5,2,2,2,12,15,17,10,10,7,2,2,6
Allan Domb,,,2,19,15,6,4,6,4,1,2,5,2,1,3,1,11,14,17,7,6,4,2,1,6
William K Greenlee,,,,0,16,8,5,4,5,3,1,6,1,0,1,1,12,14,15,4,6,7,1,1,6
Ed Neilson,,,,,0,3,4,3,1,0,0,4,1,0,2,0,8,5,11,5,3,4,3,0,6
Blondell Reynolds Brown,,,,,,0,3,6,3,3,1,4,2,1,0,1,10,10,3,3,3,3,3,2,6
Isaiah Thomas,,,,,,,1,0,2,1,0,3,2,0,2,1,8,5,3,1,3,4,1,1,6
Frank Rizzo,,,,,,,,0,2,2,2,2,2,1,0,0,5,6,3,2,1,4,5,2,6
Helen Gym,,,,,,,,,0,4,3,4,1,1,1,1,7,10,0,1,6,4,1,1,6
Carla M Cain,,,,,,,,,,0,4,1,2,0,1,1,6,8,4,0,2,3,2,2,6
Jenne Ayers,,,,,,,,,,,0,1,0,3,0,2,7,6,2,2,2,3,0,0,6
W Wilson Goode Jr,,,,,,,,,,,,0,1,0,0,0,5,6,3,2,4,4,1,2,6
Thomas Wyatt,,,,,,,,,,,,,0,1,3,0,3,4,2,4,3,3,2,2,6
Wilson Alexander,,,,,,,,,,,,,,2,0,1,5,1,1,1,2,1,0,0,6
Paul Steinke,,,,,,,,,,,,,,,0,1,1,2,1,3,3,1,1,0,6
Marnie Aument Loughrey,,,,,,,,,,,,,,,,1,2,3,0,2,2,1,0,0,6
Sharon Williams Losier,,,,,,,,,,,,,,,,,0,15,5,5,8,7,2,3,6
Christine Hope,,,,,,,,,,,,,,,,,,0,6,5,10,5,2,2,6
Daniel R Sulman,,,,,,,,,,,,,,,,,,,0,1,2,4,2,0,6
Matthew Perks,,,,,,,,,,,,,,,,,,,,3,3,2,1,0,6
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,,0,3,1,1,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,0,1,1,6
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,1,6
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,1,6
Total,46,39,36,30,23,16,15,14,13,11,11,11,10,8,6,5,32,31,23,17,16,14,8,5,6
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,7
,Derek S Green,Allan Domb,William K Greenlee,Sherrie Cohen,Isaiah Thomas,Blondell Reynolds Brown,Wilson Alexander,W Wilson Goode Jr,Jenne Ayers,Ed Neilson,Frank Rizzo,Helen Gym,Thomas Wyatt,Marnie Aument Loughrey,Paul Steinke,Carla M Cain,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Daniel R Sulman,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Matthew Perks,7
Derek S Green,2,16,19,11,11,6,8,6,8,7,3,4,3,3,0,0,21,12,14,10,7,6,4,6,7
Allan Domb,,3,16,15,5,4,1,2,2,8,3,1,1,2,1,0,10,8,8,11,7,2,1,1,7
William K Greenlee,,,0,14,7,7,5,4,3,8,5,2,3,3,1,0,13,8,8,9,6,6,5,2,7
Sherrie Cohen,,,,0,3,5,2,2,3,8,3,3,3,1,2,1,8,10,7,10,5,4,2,2,7
Isaiah Thomas,,,,,1,4,1,6,0,1,1,4,2,2,2,0,8,7,1,4,1,4,2,2,7
Blondell Reynolds Brown,,,,,,1,4,5,3,0,3,4,2,5,1,1,13,8,4,0,2,3,2,3,7
Wilson Alexander,,,,,,,0,3,6,3,3,1,6,1,1,0,11,6,6,1,2,2,5,5,7
W Wilson Goode Jr,,,,,,,,1,2,0,1,2,2,0,3,0,6,6,3,3,2,1,3,3,7
Jenne Ayers,,,,,,,,,1,0,3,1,3,0,1,0,10,4,7,2,4,1,0,5,7
Ed Neilson,,,,,,,,,,0,1,0,2,0,0,0,4,5,2,6,2,3,2,0,7
Frank Rizzo,,,,,,,,,,,0,3,0,3,2,0,5,1,4,3,3,2,3,1,7
Helen Gym,,,,,,,,,,,,0,2,2,2,0,4,5,1,1,1,3,2,1,7
Thomas Wyatt,,,,,,,,,,,,,0,1,1,0,6,6,1,1,2,3,2,2,7
Marnie Aument Loughrey,,,,,,,,,,,,,,0,0,0,6,4,1,0,1,2,2,0,7
Paul Steinke,,,,,,,,,,,,,,,0,0,2,1,2,2,2,1,0,2,7
Carla M Cain,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,7
Sharon Williams Losier,,,,,,,,,,,,,,,,,0,13,9,5,6,6,3,6,7
Christine Hope,,,,,,,,,,,,,,,,,,0,2,4,5,4,6,2,7
Joffie C Pittman,,,,,,,,,,,,,,,,,,,0,5,4,2,0,6,7
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,1,2,1,0,1,7
Gary S Silver,,,,,,,,,,,,,,,,,,,,,0,2,0,0,7
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,0,2,0,7
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,0,1,7
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,45,27,25,21,19,17,16,14,13,11,9,8,8,6,5,1,35,24,19,15,12,10,9,9,7
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,8
,Derek S Green,Sherrie Cohen,Allan Domb,William K Greenlee,Ed Neilson,Isaiah Thomas,Jenne Ayers,Frank Rizzo,Thomas Wyatt,Wilson Alexander,W Wilson Goode Jr,Blondell Reynolds Brown,Carla M Cain,Helen Gym,Paul Steinke,Marnie Aument Loughrey,Christine Hope,Sharon Williams Losier,Daniel R Sulman,Christian Dicicco,Joffie C Pittman,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,8
Derek S Green,0,8,10,10,8,5,4,1,3,4,2,2,1,1,1,1,10,9,8,6,4,6,4,1,8
Sherrie Cohen,,1,7,7,5,2,4,6,2,1,2,2,4,4,3,1,7,5,7,6,3,3,4,2,8
Allan Domb,,,0,7,5,3,2,2,4,2,2,2,0,1,2,1,6,4,7,5,6,3,2,2,8
William K Greenlee,,,,0,7,8,1,2,0,1,1,3,1,1,0,1,5,5,7,7,4,1,2,1,8
Ed Neilson,,,,,0,5,1,1,0,0,4,1,0,0,1,0,6,4,5,4,1,1,4,1,8
Isaiah Thomas,,,,,,0,1,2,1,2,2,2,1,0,0,0,3,3,2,7,4,1,2,2,8
Jenne Ayers,,,,,,,1,2,3,4,1,0,3,3,0,1,6,3,1,0,3,6,3,0,8
Frank Rizzo,,,,,,,,0,3,2,1,2,1,1,1,0,2,2,0,3,3,2,2,3,8
Thomas Wyatt,,,,,,,,,0,4,1,2,0,0,1,0,3,1,2,2,3,4,2,2,8
Wilson Alexander,,,,,,,,,,0,0,1,0,0,1,0,1,2,1,1,5,3,2,1,8
W Wilson Goode Jr,,,,,,,,,,,0,1,1,1,1,0,3,4,0,1,2,2,1,2,8
Blondell Reynolds Brown,,,,,,,,,,,,0,0,0,0,1,3,3,2,1,2,0,1,1,8
Carla M Cain,,,,,,,,,,,,,0,3,0,1,3,2,1,1,0,1,1,0,8
Helen Gym,,,,,,,,,,,,,,0,0,1,4,2,2,0,1,1,1,0,8
Paul Steinke,,,,,,,,,,,,,,,0,0,0,1,1,2,1,0,1,1,8
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2,1,2,0,0,0,1,0,8
Christine Hope,,,,,,,,,,,,,,,,,0,6,6,3,2,5,4,0,8
Sharon Williams Losier,,,,,,,,,,,,,,,,,,0,2,3,2,3,1,1,8
Daniel R Sulman,,,,,,,,,,,,,,,,,,,1,4,2,0,3,0,8
Christian Dicicco,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,8
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,,0,3,1,3,8
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,2,2,1,8
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,2,8
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,22,19,15,15,12,10,10,8,8,8,6,5,4,4,4,2,16,14,13,12,12,12,7,4,8
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Derek S Green,Allan Domb,Sherrie Cohen,Ed Neilson,William K Greenlee,Isaiah Thomas,Blondell Reynolds Brown,W Wilson Goode Jr,Thomas Wyatt,Wilson Alexander,Frank Rizzo,Helen Gym,Jenne Ayers,Paul Steinke,Carla M Cain,Marnie Aument Loughrey,Daniel R Sulman,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Christian Dicicco,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,9
Derek S Green,4,29,24,22,22,9,8,5,4,3,3,2,3,1,2,2,26,16,14,9,6,8,3,2,9
Allan Domb,,0,24,20,20,4,5,5,6,4,2,3,1,1,2,0,23,16,11,6,6,5,5,2,9
Sherrie Cohen,,,0,21,19,2,2,2,2,1,3,3,0,2,0,1,24,12,6,6,4,4,4,0,9
Ed Neilson,,,,1,20,2,2,0,0,0,1,2,0,0,0,1,21,11,6,4,2,3,1,0,9
William K Greenlee,,,,,0,3,3,1,2,0,1,1,0,0,0,1,19,13,8,6,3,2,1,1,9
Isaiah Thomas,,,,,,0,8,7,4,0,2,1,2,1,2,1,5,6,4,9,3,2,2,1,9
Blondell Reynolds Brown,,,,,,,0,6,2,1,1,1,1,1,1,1,2,6,6,5,1,2,0,2,9
W Wilson Goode Jr,,,,,,,,0,3,1,2,0,0,0,2,0,1,4,4,5,3,1,1,0,9
Thomas Wyatt,,,,,,,,,0,3,1,0,1,1,1,0,2,4,3,4,2,2,4,1,9
Wilson Alexander,,,,,,,,,,0,0,1,2,1,1,0,1,1,3,3,2,2,2,0,9
Frank Rizzo,,,,,,,,,,,0,1,0,0,0,0,1,2,2,2,3,2,1,0,9
Helen Gym,,,,,,,,,,,,0,0,0,1,0,3,3,0,2,2,0,0,0,9
Jenne Ayers,,,,,,,,,,,,,0,0,0,1,0,1,3,3,0,2,0,1,9
Paul Steinke,,,,,,,,,,,,,,0,0,0,1,1,0,0,1,0,2,0,9
Carla M Cain,,,,,,,,,,,,,,,0,0,2,3,0,2,1,1,0,0,9
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,0,2,0,2,1,0,0,1,9
Daniel R Sulman,,,,,,,,,,,,,,,,,1,12,6,5,2,4,3,0,9
Christine Hope,,,,,,,,,,,,,,,,,,0,8,9,5,3,1,3,9
Joffie C Pittman,,,,,,,,,,,,,,,,,,,0,4,2,3,0,1,9
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,0,5,3,1,2,9
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,0,0,3,0,9
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,0,1,0,9
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,44,36,32,25,24,15,13,9,8,7,6,4,4,4,3,2,31,21,17,17,9,9,7,3,9
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,10
,Derek S Green,Allan Domb,Sherrie Cohen,William K Greenlee,Ed Neilson,Frank Rizzo,Helen Gym,Isaiah Thomas,Thomas Wyatt,Blondell Reynolds Brown,Wilson Alexander,Paul Steinke,W Wilson Goode Jr,Jenne Ayers,Carla M Cain,Marnie Aument Loughrey,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Christine Hope,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,10
Derek S Green,0,10,7,9,7,4,4,7,3,5,2,2,3,0,1,1,13,7,5,11,10,2,4,1,10
Allan Domb,,4,9,8,8,3,2,3,3,2,1,3,2,0,3,1,6,2,7,10,7,5,2,1,10
Sherrie Cohen,,,0,6,4,3,1,0,1,0,1,2,2,1,1,2,3,0,5,6,5,2,1,1,10
