col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Anthony Clark,Carol A Jenkins,Will Mega,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,Daniel R Sulman,1
Anthony Clark,1,7,6,4,1,2,18,13,11,6,6,3,3,1,1
Carol A Jenkins,,2,0,0,3,0,3,8,3,5,4,4,3,0,1
Will Mega,,,0,2,1,1,9,4,8,6,1,0,0,2,1
Lisa M Deeley,,,,0,1,2,3,7,4,3,4,1,1,2,1
Tracey L Gordon,,,,,0,0,2,6,4,2,2,1,2,0,1
Omar Sabir,,,,,,1,4,4,1,1,2,0,1,1,1
Sharon Williams Losier,,,,,,,1,10,10,6,3,0,2,0,1
Christine Hope,,,,,,,,0,12,3,6,2,3,2,1
Joffie C Pittman,,,,,,,,,0,6,2,0,0,3,1
Matthew Perks,,,,,,,,,,1,3,3,1,1,1
Christian Dicicco,,,,,,,,,,,0,3,1,0,1
Franklin A Bennett Iii,,,,,,,,,,,,0,1,0,1
Gary S Silver,,,,,,,,,,,,,0,0,1
Daniel R Sulman,,,,,,,,,,,,,,0,1
Total,32,16,12,10,7,6,25,24,17,16,11,6,5,3,1
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,2
,Sharon Williams Losier,Christine Hope,Matthew Perks,Joffie C Pittman,Christian Dicicco,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Anthony Clark,Will Mega,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Omar Sabir,2
Sharon Williams Losier,0,9,5,8,4,3,1,1,20,7,5,7,3,5,2
Christine Hope,,0,5,6,4,4,1,1,8,1,8,6,6,2,2
Matthew Perks,,,1,7,2,2,2,1,10,7,3,0,4,1,2
Joffie C Pittman,,,,0,0,0,2,0,9,6,5,3,1,0,2
Christian Dicicco,,,,,0,2,0,1,4,0,2,2,1,2,2
Gary S Silver,,,,,,0,1,0,4,0,0,2,3,2,2
Daniel R Sulman,,,,,,,0,0,4,0,1,2,1,0,2
Franklin A Bennett Iii,,,,,,,,0,2,0,1,0,0,1,2
Anthony Clark,,,,,,,,,2,5,2,3,3,2,2
Will Mega,,,,,,,,,,0,5,0,0,0,2
Lisa M Deeley,,,,,,,,,,,0,3,1,0,2
Tracey L Gordon,,,,,,,,,,,,2,1,0,2
Carol A Jenkins,,,,,,,,,,,,,0,1,2
Omar Sabir,,,,,,,,,,,,,,1,2
Total,32,18,16,13,7,6,5,2,31,13,12,10,8,7,2
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Lisa M Deeley,Will Mega,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,3
Anthony Clark,11,14,10,8,8,11,46,27,28,16,16,9,5,3,3
Carol A Jenkins,,0,6,2,2,1,14,11,11,8,5,3,5,3,3
Tracey L Gordon,,,1,5,2,3,17,14,12,4,7,5,4,1,3
Omar Sabir,,,,4,3,2,18,17,9,6,1,7,1,0,3
Lisa M Deeley,,,,,2,0,12,12,12,3,3,0,1,1,3
Will Mega,,,,,,1,15,6,7,6,2,2,0,0,3
Sharon Williams Losier,,,,,,,0,33,34,15,7,10,4,1,3
Christine Hope,,,,,,,,5,20,4,6,10,3,0,3
Joffie C Pittman,,,,,,,,,0,15,4,2,2,3,3
Matthew Perks,,,,,,,,,,0,7,1,3,2,3
Gary S Silver,,,,,,,,,,,1,1,3,2,3
Christian Dicicco,,,,,,,,,,,,0,1,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,0,0,3
Daniel R Sulman,,,,,,,,,,,,,,0,3
Total,77,29,29,28,22,21,73,55,48,28,19,13,9,4,3
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Anthony Clark,Carol A Jenkins,Omar Sabir,Tracey L Gordon,Will Mega,Lisa M Deeley,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Christian Dicicco,Daniel R Sulman,4
Anthony Clark,11,5,6,3,5,7,25,16,18,11,6,8,4,3,4
Carol A Jenkins,,1,2,7,0,0,7,12,3,1,9,3,0,0,4
Omar Sabir,,,3,0,1,2,5,6,4,2,1,8,4,2,4
Tracey L Gordon,,,,1,2,1,8,9,5,3,8,1,1,0,4
Will Mega,,,,,1,1,7,2,9,6,2,2,1,1,4
Lisa M Deeley,,,,,,0,8,8,8,2,0,0,3,0,4
Sharon Williams Losier,,,,,,,4,16,19,7,4,5,3,1,4
Christine Hope,,,,,,,,3,12,3,10,6,3,0,4
Joffie C Pittman,,,,,,,,,2,9,1,2,2,0,4
Matthew Perks,,,,,,,,,,1,1,1,1,0,4
Gary S Silver,,,,,,,,,,,0,3,0,1,4
Franklin A Bennett Iii,,,,,,,,,,,,0,3,3,4
Christian Dicicco,,,,,,,,,,,,,1,1,4
Daniel R Sulman,,,,,,,,,,,,,,0,4
Total,57,20,17,17,15,11,44,37,33,18,14,12,9,3,4
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Omar Sabir,Will Mega,Tracey L Gordon,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,5
Anthony Clark,8,2,3,2,0,0,10,8,7,4,2,1,2,1,5
Lisa M Deeley,,0,2,1,1,0,6,4,4,2,2,2,1,1,5
Carol A Jenkins,,,0,0,1,0,6,4,3,3,0,1,2,0,5
Omar Sabir,,,,0,0,0,3,3,2,0,1,0,0,0,5
Will Mega,,,,,0,0,1,1,1,0,1,1,0,1,5
Tracey L Gordon,,,,,,0,0,0,0,0,0,0,1,0,5
Sharon Williams Losier,,,,,,,0,9,8,4,2,1,1,0,5
Christine Hope,,,,,,,,0,5,1,1,1,1,0,5
Joffie C Pittman,,,,,,,,,0,2,0,0,0,0,5
Matthew Perks,,,,,,,,,,1,0,0,1,0,5
Christian Dicicco,,,,,,,,,,,0,2,0,1,5
Daniel R Sulman,,,,,,,,,,,,1,1,1,5
Gary S Silver,,,,,,,,,,,,,0,0,5
Franklin A Bennett Iii,,,,,,,,,,,,,,0,5
Total,26,9,7,3,2,1,16,12,10,7,4,4,4,2,5
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Anthony Clark,Tracey L Gordon,Lisa M Deeley,Omar Sabir,Carol A Jenkins,Will Mega,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Franklin A Bennett Iii,Matthew Perks,Christian Dicicco,Gary S Silver,Daniel R Sulman,6
Anthony Clark,19,21,22,18,12,8,85,58,47,19,22,14,14,6,6
Tracey L Gordon,,5,3,4,5,6,24,21,12,12,12,7,9,1,6
Lisa M Deeley,,,0,4,7,0,29,32,17,5,4,4,4,2,6
Omar Sabir,,,,7,1,2,20,17,12,7,6,6,5,2,6
Carol A Jenkins,,,,,1,1,15,18,7,10,9,5,5,2,6
Will Mega,,,,,,0,12,3,6,2,7,3,2,0,6
Sharon Williams Losier,,,,,,,2,60,45,11,17,13,12,4,6
Christine Hope,,,,,,,,1,36,7,13,15,2,3,6
Joffie C Pittman,,,,,,,,,1,8,11,1,6,1,6
Franklin A Bennett Iii,,,,,,,,,,1,6,5,8,1,6
Matthew Perks,,,,,,,,,,,1,4,6,1,6
Christian Dicicco,,,,,,,,,,,,0,2,0,6
Gary S Silver,,,,,,,,,,,,,1,4,6
Daniel R Sulman,,,,,,,,,,,,,,0,6
Total,134,52,38,38,28,19,113,83,62,32,32,23,23,7,6
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,7
,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Will Mega,Omar Sabir,Carol A Jenkins,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Christian Dicicco,7
Anthony Clark,6,16,7,7,5,5,45,25,26,19,7,3,5,1,7
Lisa M Deeley,,0,1,2,3,2,20,20,15,4,2,4,1,4,7
Tracey L Gordon,,,0,1,2,1,9,4,5,6,3,2,2,0,7
Will Mega,,,,1,1,0,6,3,7,5,2,3,1,0,7
Omar Sabir,,,,,0,1,7,5,7,6,1,3,3,2,7
Carol A Jenkins,,,,,,0,5,6,3,4,3,1,1,2,7
Sharon Williams Losier,,,,,,,2,25,26,14,6,2,3,4,7
Christine Hope,,,,,,,,1,19,6,3,5,1,3,7
Joffie C Pittman,,,,,,,,,0,13,1,5,1,1,7
Matthew Perks,,,,,,,,,,0,4,2,0,1,7
Gary S Silver,,,,,,,,,,,0,1,1,1,7
Daniel R Sulman,,,,,,,,,,,,0,1,0,7
Franklin A Bennett Iii,,,,,,,,,,,,,1,0,7
Christian Dicicco,,,,,,,,,,,,,,0,7
Total,69,26,14,14,12,10,60,37,35,24,10,8,8,5,7
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,8
