col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,All
,Ed Neilson,Allan Domb,Frank Rizzo,William K Greenlee,Derek S Green,Paul Steinke,Helen Gym,Sherrie Cohen,Blondell Reynolds Brown,Thomas Wyatt,Jenne Ayers,W Wilson Goode Jr,Isaiah Thomas,Carla M Cain,Marnie Aument Loughrey,Wilson Alexander,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,All
Ed Neilson,164,564,433,517,273,322,310,274,285,196,127,205,132,76,87,35,997,387,217,173,169,73,All
Allan Domb,,55,322,272,233,336,250,208,129,213,147,78,93,112,65,50,494,292,209,206,124,65,All
Frank Rizzo,,,34,182,117,173,129,147,89,110,105,77,55,62,67,33,321,253,158,147,48,65,All
William K Greenlee,,,,4,186,121,151,179,224,73,58,187,92,22,46,19,399,229,93,96,134,46,All
Derek S Green,,,,,11,136,116,89,121,145,124,89,121,62,49,81,269,260,99,104,115,75,All
Paul Steinke,,,,,,8,176,151,55,204,76,44,97,52,53,39,304,175,144,103,34,52,All
Helen Gym,,,,,,,17,159,99,91,101,76,73,75,58,25,311,133,136,96,104,30,All
Sherrie Cohen,,,,,,,,6,158,85,104,106,41,89,49,24,290,204,151,108,40,28,All
Blondell Reynolds Brown,,,,,,,,,7,39,58,203,88,35,27,25,224,202,81,81,75,29,All
Thomas Wyatt,,,,,,,,,,4,78,22,87,49,40,45,189,161,115,99,31,40,All
Jenne Ayers,,,,,,,,,,,9,33,32,89,50,62,163,147,130,105,30,57,All
W Wilson Goode Jr,,,,,,,,,,,,1,108,14,12,17,150,167,48,53,65,26,All
Isaiah Thomas,,,,,,,,,,,,,9,24,12,19,128,114,58,54,70,23,All
Carla M Cain,,,,,,,,,,,,,,4,40,25,107,72,92,94,26,21,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,11,101,63,58,46,17,20,All
Wilson Alexander,,,,,,,,,,,,,,,,5,48,101,24,43,19,39,All
Lisa M Deeley,,,,,,,,,,,,,,,,,31,249,159,125,162,35,All
Anthony Clark,,,,,,,,,,,,,,,,,,35,99,99,45,77,All
Carol A Jenkins,,,,,,,,,,,,,,,,,,,10,82,12,14,All
Tracey L Gordon,,,,,,,,,,,,,,,,,,,,10,15,16,All
Omar Sabir,,,,,,,,,,,,,,,,,,,,,5,8,All
Will Mega,,,,,,,,,,,,,,,,,,,,,,5,All
Total,"1,739","1,071",746,689,626,601,580,530,467,439,383,351,321,249,185,170,"1,364",827,474,426,271,187,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,1
,Ed Neilson,William K Greenlee,Allan Domb,Frank Rizzo,Paul Steinke,Helen Gym,Blondell Reynolds Brown,Thomas Wyatt,Derek S Green,Isaiah Thomas,W Wilson Goode Jr,Jenne Ayers,Marnie Aument Loughrey,Sherrie Cohen,Carla M Cain,Wilson Alexander,Lisa M Deeley,Anthony Clark,Omar Sabir,Carol A Jenkins,Tracey L Gordon,Will Mega,1
Ed Neilson,6,33,32,17,18,15,14,12,10,7,8,4,5,6,3,2,56,17,12,9,5,2,1
William K Greenlee,,0,16,14,11,8,12,9,9,8,9,2,2,2,1,1,26,11,9,6,6,2,1
Allan Domb,,,1,15,15,11,5,10,5,3,2,2,5,4,4,2,22,12,6,8,4,3,1
Frank Rizzo,,,,1,12,3,1,9,2,3,4,2,4,2,3,2,14,13,1,6,5,3,1
Paul Steinke,,,,,0,4,1,9,4,6,1,2,4,3,2,2,12,10,3,5,4,3,1
Helen Gym,,,,,,0,1,1,3,0,0,2,2,2,1,1,12,5,4,2,1,0,1
