col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Justice Of The Supreme Court - Democrat,,,,,,District Council 6th District - Democrat,All
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Bobby Henon,All
Kevin M Dougherty,73,119,124,89,22,15,232,All
David Wecht,,11,60,38,7,6,114,All
Anne E Lazarus,,,8,50,10,13,130,All
Christine Donohue,,,,4,13,9,108,All
Dwayne D Woodruff,,,,,1,3,26,All
John Henry Foradora,,,,,,0,21,All
Bobby Henon,,,,,,,13,All
Total,355,166,163,127,31,26,315,All
,Justice Of The Supreme Court - Democrat,,,,,,District Council 6th District - Democrat,17
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Bobby Henon,17
Kevin M Dougherty,24,28,24,13,8,6,49,17
David Wecht,,0,15,5,2,2,27,17
Anne E Lazarus,,,1,5,3,2,26,17
Christine Donohue,,,,2,3,2,16,17
Dwayne D Woodruff,,,,,0,2,9,17
John Henry Foradora,,,,,,0,8,17
Bobby Henon,,,,,,,0,17
Total,84,37,30,19,10,9,65,17
,Justice Of The Supreme Court - Democrat,,,,,,District Council 6th District - Democrat,21
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Bobby Henon,21
Kevin M Dougherty,9,24,16,15,1,1,35,21
Anne E Lazarus,,4,13,8,2,1,25,21
Christine Donohue,,,0,3,1,0,20,21
David Wecht,,,,0,1,1,14,21
Dwayne D Woodruff,,,,,0,0,3,21
John Henry Foradora,,,,,,0,2,21
Bobby Henon,,,,,,,2,21
Total,52,34,21,19,3,2,50,21
,District Council 6th District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,22
,Bobby Henon,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,John Henry Foradora,Dwayne D Woodruff,22
Bobby Henon,3,38,25,24,21,4,2,22
Kevin M Dougherty,,12,20,16,20,3,1,22
David Wecht,,,1,16,12,1,1,22
Christine Donohue,,,,0,7,2,2,22
Anne E Lazarus,,,,,2,3,0,22
John Henry Foradora,,,,,,0,0,22
Dwayne D Woodruff,,,,,,,0,22
Total,58,57,33,29,26,5,3,22
,District Council 6th District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,24
,Bobby Henon,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,24
Bobby Henon,2,39,21,18,18,3,1,24
Kevin M Dougherty,,8,17,19,15,3,1,24
Anne E Lazarus,,,0,8,8,1,2,24
David Wecht,,,,1,4,2,0,24
Christine Donohue,,,,,0,2,1,24
Dwayne D Woodruff,,,,,,1,0,24
John Henry Foradora,,,,,,,0,24
Total,51,50,23,23,20,5,2,24
,Justice Of The Supreme Court - Democrat,,,,,,District Council 6th District - Democrat,25
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Bobby Henon,25
Kevin M Dougherty,9,26,21,20,4,1,39,25
David Wecht,,4,8,9,1,2,20,25
Anne E Lazarus,,,1,10,2,1,21,25
Christine Donohue,,,,0,3,2,21,25
Dwayne D Woodruff,,,,,0,0,4,25
John Henry Foradora,,,,,,0,3,25
Bobby Henon,,,,,,,3,25
Total,61,32,26,24,5,3,49,25
,Justice Of The Supreme Court - Democrat,,,,,,District Council 6th District - Democrat,26
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Bobby Henon,26
Kevin M Dougherty,11,18,11,9,5,3,32,26
Anne E Lazarus,,0,9,7,2,4,16,26
David Wecht,,,5,1,0,0,10,26
Christine Donohue,,,,2,2,2,9,26
Dwayne D Woodruff,,,,,0,1,5,26
John Henry Foradora,,,,,,0,3,26
Bobby Henon,,,,,,,3,26
Total,51,24,22,14,5,5,42,26
