col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Mayor - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,All
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,Todd Eagen,Michael Wojcik,All
Jim Kenney,"1,070",0,0,0,0,0,822,434,All
Lynne M Abraham,,230,0,0,0,0,170,128,All
Anthony Hardy Williams,,,189,0,0,0,116,82,All
Doug Oliver,,,,72,0,0,51,39,All
Nelson Diaz,,,,,74,0,50,32,All
T Milton Street Sr,,,,,,15,14,9,All
Todd Eagen,,,,,,,28,0,All
Michael Wojcik,,,,,,,,9,All
Total,"2,326",528,387,162,156,38,"1,251",733,All
,Mayor - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,Todd Eagen,Michael Wojcik,1
Jim Kenney,77,0,0,0,0,0,69,27,1
Lynne M Abraham,,16,0,0,0,0,9,5,1
Anthony Hardy Williams,,,10,0,0,0,12,1,1
Doug Oliver,,,,4,0,0,3,3,1
Nelson Diaz,,,,,5,0,5,0,1
T Milton Street Sr,,,,,,0,0,0,1
Todd Eagen,,,,,,,1,0,1
Michael Wojcik,,,,,,,,0,1
Total,173,30,23,10,10,0,99,36,1
,Mayor - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,Jim Kenney,Lynne M Abraham,Doug Oliver,Nelson Diaz,Anthony Hardy Williams,T Milton Street Sr,Todd Eagen,Michael Wojcik,2
Jim Kenney,72,0,0,0,0,0,75,18,2
Lynne M Abraham,,8,0,0,0,0,5,9,2
Doug Oliver,,,5,0,0,0,5,3,2
Nelson Diaz,,,,4,0,0,4,0,2
Anthony Hardy Williams,,,,,1,0,1,3,2
T Milton Street Sr,,,,,,2,0,1,2
Todd Eagen,,,,,,,0,0,2
Michael Wojcik,,,,,,,,3,2
Total,165,22,13,8,5,3,90,37,2
,Mayor - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,3
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,Todd Eagen,Michael Wojcik,3
Jim Kenney,50,0,0,0,0,0,38,17,3
Lynne M Abraham,,10,0,0,0,0,8,3,3
Anthony Hardy Williams,,,12,0,0,0,6,0,3
Doug Oliver,,,,5,0,0,4,5,3
Nelson Diaz,,,,,7,0,2,3,3
T Milton Street Sr,,,,,,0,1,1,3
Todd Eagen,,,,,,,0,0,3
Michael Wojcik,,,,,,,,0,3
Total,105,21,18,14,12,2,59,29,3
,Mayor - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,4
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,Todd Eagen,Michael Wojcik,4
Jim Kenney,36,0,0,0,0,0,25,20,4
Lynne M Abraham,,6,0,0,0,0,13,1,4
Anthony Hardy Williams,,,5,0,0,0,3,4,4
Doug Oliver,,,,3,0,0,1,0,4
Nelson Diaz,,,,,1,0,2,1,4
T Milton Street Sr,,,,,,0,0,0,4
Todd Eagen,,,,,,,0,0,4
Michael Wojcik,,,,,,,,1,4
Total,81,20,12,4,4,0,44,27,4
,Mayor - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,5
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,T Milton Street Sr,Todd Eagen,Michael Wojcik,5
Jim Kenney,58,0,0,0,0,0,49,27,5
Lynne M Abraham,,18,0,0,0,0,11,8,5
Anthony Hardy Williams,,,6,0,0,0,4,2,5
