col_1,col_2,col_3,division
,Sheriff - Democrat,District Council 8th District - Democrat,All
,Jewell Williams,Cindy Bass,All
Jewell Williams,48,328,All
Cindy Bass,,32,All
Total,376,360,All
,Sheriff - Democrat,District Council 8th District - Democrat,13
,Jewell Williams,Cindy Bass,13
Jewell Williams,19,116,13
Cindy Bass,,9,13
Total,135,125,13
,District Council 8th District - Democrat,Sheriff - Democrat,17
,Cindy Bass,Jewell Williams,17
Cindy Bass,10,76,17
Jewell Williams,,8,17
Total,86,84,17
,Sheriff - Democrat,District Council 8th District - Democrat,20
,Jewell Williams,Cindy Bass,20
Jewell Williams,12,94,20
Cindy Bass,,9,20
Total,106,103,20
,Sheriff - Democrat,District Council 8th District - Democrat,21
,Jewell Williams,Cindy Bass,21
Jewell Williams,9,42,21
Cindy Bass,,4,21
Total,51,46,21
