col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,All
,Anne E Lazarus,Kevin M Dougherty,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,All
Anne E Lazarus,126,"1,823","1,402",904,237,97,"1,630","1,192",371,304,268,241,All
Kevin M Dougherty,,167,"1,160",591,93,93,"1,395","1,097",421,280,157,230,All
Christine Donohue,,,32,418,64,62,"1,190",943,250,204,121,138,All
David Wecht,,,,34,159,45,616,357,223,134,216,106,All
John Henry Foradora,,,,,4,18,110,71,49,52,120,30,All
Dwayne D Woodruff,,,,,,8,85,40,43,39,23,35,All
Carol A Jenkins,,,,,,,18,"1,093",174,129,79,93,All
Lisa M Deeley,,,,,,,,1,55,70,57,69,All
Anthony Clark,,,,,,,,,11,93,59,52,All
Tracey L Gordon,,,,,,,,,,3,25,29,All
Will Mega,,,,,,,,,,,5,18,All
Omar Sabir,,,,,,,,,,,,8,All
Total,"2,779","2,493","1,776","1,213",310,184,"1,969","1,413",599,399,357,327,All
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,1
Kevin M Dougherty,13,139,98,35,12,6,113,91,39,35,18,11,1
Anne E Lazarus,,6,104,41,15,5,117,92,26,29,17,13,1
Christine Donohue,,,0,21,4,6,101,82,20,14,12,10,1
David Wecht,,,,0,6,2,27,22,14,11,9,8,1
John Henry Foradora,,,,,0,1,10,4,6,5,3,3,1
Dwayne D Woodruff,,,,,,1,5,2,1,3,3,3,1
Carol A Jenkins,,,,,,,0,95,12,12,7,2,1
Lisa M Deeley,,,,,,,,0,3,7,1,3,1
Anthony Clark,,,,,,,,,1,6,4,6,1
Omar Sabir,,,,,,,,,,0,5,2,1
Tracey L Gordon,,,,,,,,,,,0,3,1
Will Mega,,,,,,,,,,,,1,1
Total,200,182,132,57,21,12,146,114,51,40,22,21,1
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,2
,Anne E Lazarus,Kevin M Dougherty,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,2
Anne E Lazarus,11,148,121,68,9,18,138,89,27,27,23,10,2
Kevin M Dougherty,,10,97,45,11,4,116,81,28,21,10,14,2
Christine Donohue,,,1,33,5,4,106,82,16,20,14,10,2
David Wecht,,,,0,2,9,59,31,12,11,16,1,2
Dwayne D Woodruff,,,,,3,1,6,4,4,0,2,4,2
John Henry Foradora,,,,,,0,11,4,1,7,6,0,2
Carol A Jenkins,,,,,,,0,95,9,11,12,5,2
Lisa M Deeley,,,,,,,,0,3,6,1,1,2
Anthony Clark,,,,,,,,,1,8,5,3,2
Tracey L Gordon,,,,,,,,,,0,3,1,2
Will Mega,,,,,,,,,,,0,1,2
Omar Sabir,,,,,,,,,,,,0,2
Total,222,192,147,90,21,19,168,111,39,31,28,18,2
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,3
,Anne E Lazarus,Kevin M Dougherty,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,3
Anne E Lazarus,9,140,155,105,5,8,158,89,36,22,17,19,3
Kevin M Dougherty,,10,103,45,7,6,114,80,37,21,20,14,3
Christine Donohue,,,1,71,7,1,136,81,24,18,11,18,3
David Wecht,,,,3,2,6,77,29,18,11,6,15,3
Dwayne D Woodruff,,,,,1,2,6,3,6,2,5,0,3
John Henry Foradora,,,,,,0,5,3,3,0,5,3,3
Carol A Jenkins,,,,,,,3,85,18,7,6,8,3
Lisa M Deeley,,,,,,,,0,3,6,3,3,3
Anthony Clark,,,,,,,,,1,4,10,5,3
Omar Sabir,,,,,,,,,,1,5,4,3
Tracey L Gordon,,,,,,,,,,,0,0,3
Will Mega,,,,,,,,,,,,0,3
