col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,1
,Jim Kenney,Nelson Diaz,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,T Milton Street Sr,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,1
Jim Kenney,5,0,0,0,0,0,39,42,30,15,9,2,1
Nelson Diaz,,2,0,0,0,0,5,1,0,3,2,1,1
Anthony Hardy Williams,,,1,0,0,0,2,2,1,4,0,0,1
Doug Oliver,,,,0,0,0,5,3,1,5,1,0,1
Lynne M Abraham,,,,,0,0,2,1,1,2,1,1,1
T Milton Street Sr,,,,,,0,0,0,1,0,0,0,1
Anne E Lazarus,,,,,,,0,27,20,22,12,3,1
Kevin M Dougherty,,,,,,,,0,16,15,1,1,1
David Wecht,,,,,,,,,1,5,9,1,1
Christine Donohue,,,,,,,,,,0,2,2,1
John Henry Foradora,,,,,,,,,,,0,1,1
Dwayne D Woodruff,,,,,,,,,,,,0,1
Total,66,10,6,6,4,1,53,49,35,29,13,4,1
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,2
,Jim Kenney,Nelson Diaz,Anthony Hardy Williams,T Milton Street Sr,Doug Oliver,Lynne M Abraham,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,2
Jim Kenney,3,0,0,0,0,0,15,7,6,4,1,0,2
Nelson Diaz,,0,0,0,0,0,4,1,2,2,0,0,2
Anthony Hardy Williams,,,0,0,0,0,1,0,0,0,0,0,2
T Milton Street Sr,,,,1,0,0,0,0,0,0,0,0,2
Doug Oliver,,,,,0,0,0,0,0,0,0,0,2
Lynne M Abraham,,,,,,0,0,0,0,0,0,0,2
Kevin M Dougherty,,,,,,,0,6,7,5,1,0,2
David Wecht,,,,,,,,2,4,0,0,1,2
Anne E Lazarus,,,,,,,,,0,5,0,1,2
Christine Donohue,,,,,,,,,,0,1,0,2
Dwayne D Woodruff,,,,,,,,,,,0,0,2
John Henry Foradora,,,,,,,,,,,,0,2
Total,20,5,1,1,0,0,20,11,9,6,1,1,2
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,3
,Jim Kenney,Lynne M Abraham,Doug Oliver,Anthony Hardy Williams,Nelson Diaz,T Milton Street Sr,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,3
Jim Kenney,15,0,0,0,0,0,37,21,20,15,0,3,3
Lynne M Abraham,,2,0,0,0,0,5,2,2,4,2,1,3
Doug Oliver,,,1,0,0,0,4,5,1,1,2,0,3
Anthony Hardy Williams,,,,1,0,0,0,0,1,0,0,0,3
Nelson Diaz,,,,,1,0,0,0,0,0,0,0,3
T Milton Street Sr,,,,,,0,0,0,0,0,0,0,3
Kevin M Dougherty,,,,,,,0,24,18,13,2,2,3
Anne E Lazarus,,,,,,,,0,7,13,2,0,3
David Wecht,,,,,,,,,0,6,0,1,3
Christine Donohue,,,,,,,,,,0,1,1,3
Dwayne D Woodruff,,,,,,,,,,,0,1,3
John Henry Foradora,,,,,,,,,,,,0,3
Total,58,12,7,2,1,0,47,28,25,20,4,4,3
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,4
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,4
Jim Kenney,10,0,0,0,0,0,79,42,43,25,3,2,4
Lynne M Abraham,,0,0,0,0,0,9,7,6,4,0,0,4
Anthony Hardy Williams,,,1,0,0,0,3,5,3,3,1,0,4
Doug Oliver,,,,1,0,0,3,5,3,2,1,0,4
Nelson Diaz,,,,,0,0,1,2,1,2,1,1,4
T Milton Street Sr,,,,,,0,0,0,0,0,0,0,4
Kevin M Dougherty,,,,,,,3,47,48,24,4,0,4
Anne E Lazarus,,,,,,,,0,23,23,3,2,4
David Wecht,,,,,,,,,0,11,1,0,4
Christine Donohue,,,,,,,,,,1,1,3,4
John Henry Foradora,,,,,,,,,,,0,1,4
Dwayne D Woodruff,,,,,,,,,,,,0,4
Total,103,11,7,7,3,0,101,62,59,37,6,3,4
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,5
,Jim Kenney,Lynne M Abraham,Doug Oliver,Nelson Diaz,Anthony Hardy Williams,T Milton Street Sr,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,5
Jim Kenney,6,0,0,0,0,0,86,50,30,27,12,6,5
Lynne M Abraham,,2,0,0,0,0,3,2,3,1,1,0,5
Doug Oliver,,,0,0,0,0,4,3,4,4,0,0,5
Nelson Diaz,,,,0,0,0,3,0,3,1,1,2,5
Anthony Hardy Williams,,,,,0,0,2,1,2,1,1,0,5
T Milton Street Sr,,,,,,0,0,0,0,0,0,0,5
Kevin M Dougherty,,,,,,,2,48,25,23,8,4,5
David Wecht,,,,,,,,1,12,17,2,1,5
Anne E Lazarus,,,,,,,,,0,19,7,5,5
Christine Donohue,,,,,,,,,,0,3,1,5
John Henry Foradora,,,,,,,,,,,0,4,5
Dwayne D Woodruff,,,,,,,,,,,,0,5
Total,106,9,6,5,4,0,103,61,42,35,15,8,5
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,6
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,6
Jim Kenney,8,0,0,0,0,0,41,27,20,14,3,2,6
Lynne M Abraham,,1,0,0,0,0,5,3,2,3,0,0,6
Anthony Hardy Williams,,,0,0,0,0,1,1,2,2,0,0,6
Doug Oliver,,,,0,0,0,0,1,0,0,0,0,6
Nelson Diaz,,,,,0,0,0,0,0,0,0,0,6
T Milton Street Sr,,,,,,0,0,0,0,0,0,0,6
Kevin M Dougherty,,,,,,,0,21,15,14,1,2,6
Anne E Lazarus,,,,,,,,0,12,11,3,1,6
David Wecht,,,,,,,,,1,7,2,2,6
Christine Donohue,,,,,,,,,,0,0,0,6
Dwayne D Woodruff,,,,,,,,,,,0,0,6
John Henry Foradora,,,,,,,,,,,,0,6
Total,62,8,3,1,0,0,48,32,26,19,3,3,6
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,7
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,7
Jim Kenney,10,0,0,0,0,0,115,93,30,18,7,6,7
Anthony Hardy Williams,,0,0,0,0,0,7,6,4,7,1,0,7
Lynne M Abraham,,,1,0,0,0,4,3,2,0,0,1,7
Doug Oliver,,,,0,0,0,1,0,0,0,0,0,7
Nelson Diaz,,,,,0,0,1,0,0,0,0,0,7
T Milton Street Sr,,,,,,0,0,0,0,0,0,0,7
Kevin M Dougherty,,,,,,,3,86,29,16,6,5,7
David Wecht,,,,,,,,0,23,12,1,2,7
Anne E Lazarus,,,,,,,,,0,8,3,1,7
Christine Donohue,,,,,,,,,,0,1,3,7
John Henry Foradora,,,,,,,,,,,0,2,7
Dwayne D Woodruff,,,,,,,,,,,,0,7
Total,140,13,9,1,1,0,133,104,36,25,8,7,7
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,8
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,T Milton Street Sr,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,8
Jim Kenney,4,0,0,0,0,0,27,20,17,12,4,2,8
Lynne M Abraham,,0,0,0,0,0,5,10,5,3,2,0,8
Anthony Hardy Williams,,,2,0,0,0,2,0,4,3,0,0,8
Nelson Diaz,,,,3,0,0,1,0,0,0,1,0,8
Doug Oliver,,,,,1,0,2,2,0,2,0,1,8
T Milton Street Sr,,,,,,0,0,0,3,0,0,0,8
Kevin M Dougherty,,,,,,,0,14,13,12,2,2,8
Anne E Lazarus,,,,,,,,1,13,7,5,2,8
David Wecht,,,,,,,,,1,9,4,1,8
Christine Donohue,,,,,,,,,,0,0,1,8
John Henry Foradora,,,,,,,,,,,0,0,8
Dwayne D Woodruff,,,,,,,,,,,,0,8
