col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Will Mega,Lisa M Deeley,Omar Sabir,Sharon Williams Losier,Gary S Silver,Joffie C Pittman,Christine Hope,Matthew Perks,Franklin A Bennett Iii,Christian Dicicco,Daniel R Sulman,1
Anthony Clark,14,4,2,4,1,1,11,7,8,7,7,5,2,1,1
Carol A Jenkins,,3,0,0,1,0,2,3,2,4,3,2,2,0,1
Tracey L Gordon,,,1,2,2,0,4,3,2,3,0,2,1,0,1
Will Mega,,,,0,1,0,4,1,4,1,3,1,0,0,1
Lisa M Deeley,,,,,1,0,1,1,2,1,1,2,1,0,1
Omar Sabir,,,,,,1,2,2,0,1,0,0,0,0,1
Sharon Williams Losier,,,,,,,1,2,4,6,2,1,2,0,1
Gary S Silver,,,,,,,,1,3,2,2,5,0,1,1
Joffie C Pittman,,,,,,,,,0,2,2,3,0,1,1
Christine Hope,,,,,,,,,,0,2,0,3,0,1
Matthew Perks,,,,,,,,,,,0,2,1,0,1
Franklin A Bennett Iii,,,,,,,,,,,,0,0,0,1
Christian Dicicco,,,,,,,,,,,,,0,0,1
Daniel R Sulman,,,,,,,,,,,,,,0,1
Total,37,10,9,7,6,4,15,12,11,10,8,7,3,1,1
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,Joffie C Pittman,Sharon Williams Losier,Christine Hope,Matthew Perks,Franklin A Bennett Iii,Gary S Silver,Christian Dicicco,Daniel R Sulman,2
Anthony Clark,28,8,8,8,3,5,28,31,21,12,7,6,5,1,2
Omar Sabir,,3,0,2,0,0,5,3,5,5,3,1,3,0,2
Lisa M Deeley,,,0,0,1,0,11,8,8,1,0,1,0,0,2
Tracey L Gordon,,,,0,1,1,6,4,1,2,3,3,1,0,2
Will Mega,,,,,1,0,3,2,1,2,0,1,1,0,2
Carol A Jenkins,,,,,,0,1,3,4,2,2,1,0,1,2
Joffie C Pittman,,,,,,,2,18,12,4,3,4,2,0,2
Sharon Williams Losier,,,,,,,,2,13,7,1,4,1,0,2
Christine Hope,,,,,,,,,0,7,4,2,2,0,2
Matthew Perks,,,,,,,,,,0,2,2,2,1,2
Franklin A Bennett Iii,,,,,,,,,,,0,1,2,0,2
Gary S Silver,,,,,,,,,,,,0,1,0,2
Christian Dicicco,,,,,,,,,,,,,0,0,2
Daniel R Sulman,,,,,,,,,,,,,,0,2
Total,80,13,12,12,7,6,35,35,23,13,8,7,5,1,2
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Will Mega,Tracey L Gordon,Omar Sabir,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Franklin A Bennett Iii,Gary S Silver,Daniel R Sulman,Christian Dicicco,3
Anthony Clark,21,6,11,8,5,2,32,30,27,13,9,4,3,2,3
Carol A Jenkins,,1,1,1,4,2,7,7,8,3,5,5,2,3,3
Lisa M Deeley,,,0,0,0,1,14,15,12,1,2,0,0,0,3
Will Mega,,,,2,0,1,7,8,3,4,1,0,1,0,3
Tracey L Gordon,,,,,2,1,4,2,5,1,3,3,2,1,3
Omar Sabir,,,,,,0,7,3,3,0,2,2,2,2,3
Sharon Williams Losier,,,,,,,6,25,24,10,3,4,1,2,3
Joffie C Pittman,,,,,,,,1,19,10,4,1,2,0,3
Christine Hope,,,,,,,,,1,6,7,4,1,2,3
Matthew Perks,,,,,,,,,,0,0,1,1,0,3
Franklin A Bennett Iii,,,,,,,,,,,0,4,1,1,3
Gary S Silver,,,,,,,,,,,,0,1,1,3
Daniel R Sulman,,,,,,,,,,,,,0,1,3
Christian Dicicco,,,,,,,,,,,,,,0,3
Total,76,17,16,14,12,9,52,41,38,17,12,9,6,4,3
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Anthony Clark,Lisa M Deeley,Omar Sabir,Tracey L Gordon,Will Mega,Carol A Jenkins,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,Daniel R Sulman,4
Anthony Clark,8,13,13,4,4,1,28,19,18,13,7,7,4,2,4
Lisa M Deeley,,0,1,1,2,1,12,12,13,2,5,2,0,0,4
Omar Sabir,,,2,1,0,0,4,1,2,2,2,3,2,3,4
Tracey L Gordon,,,,2,0,1,4,2,5,2,1,1,2,0,4
Will Mega,,,,,2,0,5,3,1,1,0,0,1,1,4
Carol A Jenkins,,,,,,1,2,1,2,1,2,0,1,0,4
Sharon Williams Losier,,,,,,,4,16,15,6,3,3,2,1,4
Joffie C Pittman,,,,,,,,2,11,5,2,2,3,2,4
Christine Hope,,,,,,,,,0,2,5,4,1,0,4
Matthew Perks,,,,,,,,,,0,3,0,3,1,4
Christian Dicicco,,,,,,,,,,,0,2,2,0,4
Franklin A Bennett Iii,,,,,,,,,,,,0,1,1,4
Gary S Silver,,,,,,,,,,,,,0,1,4
Daniel R Sulman,,,,,,,,,,,,,,0,4
Total,62,21,19,10,10,5,39,27,25,15,10,7,7,4,4
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Anthony Clark,Will Mega,Lisa M Deeley,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,5
Anthony Clark,13,7,9,8,6,2,38,26,20,12,14,8,5,2,5
Will Mega,,4,4,1,3,0,11,6,3,7,1,1,2,1,5
Lisa M Deeley,,,0,1,1,1,12,9,8,3,3,3,2,1,5
Omar Sabir,,,,2,0,2,10,3,8,3,5,2,2,1,5
Tracey L Gordon,,,,,2,2,9,4,6,1,4,1,1,2,5
Carol A Jenkins,,,,,,0,5,2,4,3,3,1,0,1,5
Sharon Williams Losier,,,,,,,1,20,22,9,9,5,4,3,5
Joffie C Pittman,,,,,,,,2,13,8,3,1,3,2,5
Christine Hope,,,,,,,,,1,3,7,4,4,1,5
Matthew Perks,,,,,,,,,,1,4,3,2,0,5
Christian Dicicco,,,,,,,,,,,0,2,0,2,5
Gary S Silver,,,,,,,,,,,,1,1,0,5
Franklin A Bennett Iii,,,,,,,,,,,,,0,0,5
Daniel R Sulman,,,,,,,,,,,,,,0,5
Total,74,22,19,17,15,8,57,36,32,19,16,13,7,4,5
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,Carol A Jenkins,Lisa M Deeley,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Christian Dicicco,Daniel R Sulman,6
Anthony Clark,43,13,5,5,4,5,37,34,16,16,8,6,3,1,6
Omar Sabir,,0,3,2,1,0,10,8,5,7,3,6,3,2,6
Tracey L Gordon,,,0,1,2,0,6,5,7,2,4,3,3,0,6
Will Mega,,,,0,0,0,6,5,2,4,0,1,1,1,6
Carol A Jenkins,,,,,0,0,4,1,6,3,4,3,1,0,6
