col_1,col_2,col_3,division
,Register Of Wills - Democrat,District Council 6th District - Democrat,1
,Ronald R Donatucci,Bobby Henon,1
Ronald R Donatucci,45,0,1
Bobby Henon,,0,1
Total,45,0,1
,Register Of Wills - Democrat,District Council 6th District - Democrat,2
,Ronald R Donatucci,Bobby Henon,2
Ronald R Donatucci,60,0,2
Bobby Henon,,0,2
Total,60,0,2
,Register Of Wills - Democrat,District Council 6th District - Democrat,3
,Ronald R Donatucci,Bobby Henon,3
Ronald R Donatucci,22,0,3
Bobby Henon,,0,3
Total,22,0,3
,Register Of Wills - Democrat,District Council 6th District - Democrat,4
,Ronald R Donatucci,Bobby Henon,4
Ronald R Donatucci,40,0,4
Bobby Henon,,0,4
Total,40,0,4
,Register Of Wills - Democrat,District Council 6th District - Democrat,5
,Ronald R Donatucci,Bobby Henon,5
Ronald R Donatucci,41,0,5
Bobby Henon,,0,5
Total,41,0,5
,Register Of Wills - Democrat,District Council 6th District - Democrat,6
,Ronald R Donatucci,Bobby Henon,6
Ronald R Donatucci,40,0,6
Bobby Henon,,0,6
Total,40,0,6
,Register Of Wills - Democrat,District Council 6th District - Democrat,7
,Ronald R Donatucci,Bobby Henon,7
Ronald R Donatucci,7,28,7
Bobby Henon,,5,7
Total,35,33,7
,Register Of Wills - Democrat,District Council 6th District - Democrat,8
,Ronald R Donatucci,Bobby Henon,8
Ronald R Donatucci,10,35,8
Bobby Henon,,6,8
Total,45,41,8
,Register Of Wills - Democrat,District Council 6th District - Democrat,9
,Ronald R Donatucci,Bobby Henon,9
Ronald R Donatucci,8,53,9
Bobby Henon,,2,9
Total,61,55,9
,Register Of Wills - Democrat,District Council 6th District - Democrat,10
,Ronald R Donatucci,Bobby Henon,10
Ronald R Donatucci,9,36,10
Bobby Henon,,3,10
Total,45,39,10
,District Council 6th District - Democrat,Register Of Wills - Democrat,11
,Bobby Henon,Ronald R Donatucci,11
Bobby Henon,6,26,11
Ronald R Donatucci,,4,11
Total,32,30,11
,Register Of Wills - Democrat,District Council 6th District - Democrat,12
,Ronald R Donatucci,Bobby Henon,12
Ronald R Donatucci,2,39,12
Bobby Henon,,1,12
Total,41,40,12
,Register Of Wills - Democrat,District Council 6th District - Democrat,13
,Ronald R Donatucci,Bobby Henon,13
Ronald R Donatucci,6,54,13
Bobby Henon,,4,13
Total,60,58,13
,District Council 6th District - Democrat,Register Of Wills - Democrat,14
,Bobby Henon,Ronald R Donatucci,14
Bobby Henon,5,30,14
Ronald R Donatucci,,3,14
Total,35,33,14
,Register Of Wills - Democrat,District Council 6th District - Democrat,15
,Ronald R Donatucci,Bobby Henon,15
Ronald R Donatucci,9,30,15
Bobby Henon,,4,15
Total,39,34,15
,Register Of Wills - Democrat,District Council 6th District - Democrat,16
,Ronald R Donatucci,Bobby Henon,16
Ronald R Donatucci,7,24,16
Bobby Henon,,4,16
Total,31,28,16
,Register Of Wills - Democrat,District Council 6th District - Democrat,17
,Ronald R Donatucci,Bobby Henon,17
Ronald R Donatucci,7,48,17
Bobby Henon,,5,17
Total,55,53,17
,District Council 6th District - Democrat,Register Of Wills - Democrat,18
,Bobby Henon,Ronald R Donatucci,18
Bobby Henon,10,39,18
Ronald R Donatucci,,8,18
Total,49,47,18
,Register Of Wills - Democrat,District Council 6th District - Democrat,19
,Ronald R Donatucci,Bobby Henon,19
Ronald R Donatucci,11,31,19
Bobby Henon,,9,19
Total,42,40,19
,Register Of Wills - Democrat,District Council 6th District - Democrat,20
,Ronald R Donatucci,Bobby Henon,20
Ronald R Donatucci,12,30,20
Bobby Henon,,6,20
Total,42,36,20
,District Council 6th District - Democrat,Register Of Wills - Democrat,21
,Bobby Henon,Ronald R Donatucci,21
Bobby Henon,12,28,21
Ronald R Donatucci,,8,21
Total,40,36,21
,Register Of Wills - Democrat,District Council 6th District - Democrat,22
,Ronald R Donatucci,Bobby Henon,22
Ronald R Donatucci,8,27,22
Bobby Henon,,5,22
Total,35,32,22
,Register Of Wills - Democrat,District Council 6th District - Democrat,All
,Ronald R Donatucci,Bobby Henon,All
Ronald R Donatucci,367,558,All
Bobby Henon,,87,All
Total,925,645,All
