col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,District Council 5th District - Democrat,Mayor - Democrat,,,,,,All
,Darrell L Clarke,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,All
Darrell L Clarke,484,"7,440","4,898","1,178",765,526,447,All
Jim Kenney,,"4,388",0,0,0,0,0,All
Anthony Hardy Williams,,,"2,119",0,0,0,0,All
Lynne M Abraham,,,,856,0,0,0,All
Doug Oliver,,,,,391,0,0,All
Nelson Diaz,,,,,,503,0,All
T Milton Street Sr,,,,,,,202,All
Total,"15,738","11,828","7,017","2,034","1,156","1,029",649,All
