col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,All
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,All
Sharon Williams Losier,60,402,203,280,153,92,57,27,418,280,271,132,131,98,All
Christine Hope,,25,121,281,62,77,53,38,220,276,277,157,44,121,All
Joffie C Pittman,,,27,44,128,49,21,35,256,78,47,79,112,57,All
Christian Dicicco,,,,10,29,27,19,12,116,221,229,67,25,51,All
Matthew Perks,,,,,8,41,22,21,208,42,18,51,100,47,All
Gary S Silver,,,,,,9,28,24,128,38,26,72,30,67,All
Franklin A Bennett Iii,,,,,,,6,8,77,38,15,33,14,34,All
Daniel R Sulman,,,,,,,,3,46,30,18,21,14,24,All
Anthony Clark,,,,,,,,,144,83,40,91,100,109,All
Omar Sabir,,,,,,,,,,24,220,30,13,15,All
Lisa M Deeley,,,,,,,,,,,15,26,48,15,All
Tracey L Gordon,,,,,,,,,,,,19,26,40,All
Will Mega,,,,,,,,,,,,,20,7,All
Carol A Jenkins,,,,,,,,,,,,,,6,All
Total,892,667,423,410,303,222,126,90,884,424,395,294,253,228,All
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,1
,Sharon Williams Losier,Christine Hope,Christian Dicicco,Joffie C Pittman,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Anthony Clark,Will Mega,Carol A Jenkins,Omar Sabir,Lisa M Deeley,Tracey L Gordon,1
Sharon Williams Losier,5,16,10,6,5,2,1,0,13,6,5,9,8,4,1
Christine Hope,,2,7,5,3,2,3,0,6,3,6,8,6,5,1
Christian Dicicco,,,0,1,2,1,0,1,6,5,1,6,4,5,1
Joffie C Pittman,,,,0,3,0,1,2,7,5,5,3,3,1,1
Matthew Perks,,,,,0,2,1,1,7,3,3,2,1,2,1
Gary S Silver,,,,,,1,0,0,2,0,2,0,0,2,1
Daniel R Sulman,,,,,,,0,0,1,0,3,1,0,1,1
Franklin A Bennett Iii,,,,,,,,0,3,0,2,0,0,0,1
Anthony Clark,,,,,,,,,4,4,5,2,3,2,1
Will Mega,,,,,,,,,,0,0,1,3,2,1
Carol A Jenkins,,,,,,,,,,,0,2,0,2,1
Omar Sabir,,,,,,,,,,,,1,4,2,1
Lisa M Deeley,,,,,,,,,,,,,0,0,1
Tracey L Gordon,,,,,,,,,,,,,,0,1
Total,35,24,16,15,9,5,3,3,27,13,12,12,11,11,1
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Anthony Clark,Lisa M Deeley,Omar Sabir,Carol A Jenkins,Will Mega,Tracey L Gordon,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Gary S Silver,Matthew Perks,Christian Dicicco,Daniel R Sulman,Franklin A Bennett Iii,2
Anthony Clark,6,3,7,5,6,1,20,8,16,9,8,3,4,3,2
Lisa M Deeley,,1,7,3,2,1,15,12,5,3,0,7,1,1,2
Omar Sabir,,,2,0,1,1,9,7,4,4,4,7,1,0,2
Carol A Jenkins,,,,1,0,4,6,9,2,7,1,2,2,4,2
Will Mega,,,,,1,2,6,2,6,2,4,1,0,0,2
Tracey L Gordon,,,,,,2,2,6,1,4,1,0,1,2,2
Sharon Williams Losier,,,,,,,1,14,12,4,8,9,3,2,2
Christine Hope,,,,,,,,2,3,6,1,8,2,2,2
Joffie C Pittman,,,,,,,,,1,4,6,1,3,2,2
Gary S Silver,,,,,,,,,,0,3,3,1,1,2
Matthew Perks,,,,,,,,,,,2,1,1,1,2
Christian Dicicco,,,,,,,,,,,,0,0,0,2
Daniel R Sulman,,,,,,,,,,,,,0,2,2
Franklin A Bennett Iii,,,,,,,,,,,,,,0,2
Total,47,19,18,16,13,11,38,27,22,17,15,12,6,6,2
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Anthony Clark,Omar Sabir,Lisa M Deeley,Carol A Jenkins,Will Mega,Tracey L Gordon,Sharon Williams Losier,Christian Dicicco,Christine Hope,Joffie C Pittman,Gary S Silver,Franklin A Bennett Iii,Matthew Perks,Daniel R Sulman,3
Anthony Clark,8,4,1,4,1,2,11,5,8,7,6,4,4,1,3
Omar Sabir,,0,11,0,1,0,14,11,12,2,3,3,0,1,3
Lisa M Deeley,,,2,1,0,1,12,13,12,0,0,0,1,0,3
Carol A Jenkins,,,,0,1,1,4,3,5,2,2,0,3,0,3
Will Mega,,,,,0,1,3,2,1,4,1,1,3,3,3
Tracey L Gordon,,,,,,0,3,1,3,2,0,2,1,1,3
Sharon Williams Losier,,,,,,,7,12,15,5,2,2,4,0,3
