col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,All
,Alice Beck Dubow,Robert Colville,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,All
Alice Beck Dubow,116,0,702,208,219,200,140,159,All
Robert Colville,,17,97,30,20,29,40,20,All
Anthony Clark,,,150,99,172,92,108,76,All
Omar Sabir,,,,41,31,33,34,20,All
Lisa M Deeley,,,,,15,23,18,23,All
Tracey L Gordon,,,,,,22,20,51,All
Will Mega,,,,,,,34,6,All
Carol A Jenkins,,,,,,,,44,All
Total,"1,153",180,"1,042",310,301,287,260,254,All
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,1
,Alice Beck Dubow,Robert Colville,Anthony Clark,Carol A Jenkins,Omar Sabir,Tracey L Gordon,Will Mega,Lisa M Deeley,1
Alice Beck Dubow,9,0,33,16,14,16,10,10,1
Robert Colville,,1,4,2,5,1,3,2,1
Anthony Clark,,,3,5,6,7,8,1,1
Carol A Jenkins,,,,3,5,6,0,4,1
Omar Sabir,,,,,4,1,2,3,1
Tracey L Gordon,,,,,,1,1,3,1
Will Mega,,,,,,,3,3,1
Lisa M Deeley,,,,,,,,2,1
Total,67,12,42,25,25,21,19,16,1
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,2
,Alice Beck Dubow,Robert Colville,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,Omar Sabir,Will Mega,2
Alice Beck Dubow,8,0,23,6,9,7,7,4,2
Robert Colville,,0,4,2,0,1,0,0,2
Anthony Clark,,,6,4,2,5,3,1,2
Carol A Jenkins,,,,8,1,2,0,0,2
Tracey L Gordon,,,,,3,1,3,0,2
Lisa M Deeley,,,,,,1,1,1,2
Omar Sabir,,,,,,,1,2,2
Will Mega,,,,,,,,0,2
Total,46,5,36,18,12,11,11,6,2
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,3
,Alice Beck Dubow,Robert Colville,Anthony Clark,Omar Sabir,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Will Mega,3
Alice Beck Dubow,6,0,45,22,17,20,14,9,3
Robert Colville,,0,7,4,1,1,1,6,3
Anthony Clark,,,2,10,6,9,6,8,3
Omar Sabir,,,,1,2,3,4,2,3
Carol A Jenkins,,,,,3,5,4,0,3
Lisa M Deeley,,,,,,1,2,3,3
Tracey L Gordon,,,,,,,0,0,3
Will Mega,,,,,,,,0,3
Total,80,13,57,27,23,23,17,15,3
,City Commissioners - Democrat,,,,,,Judge Of The Superior Court - Democrat,,4
,Anthony Clark,Will Mega,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Alice Beck Dubow,Robert Colville,4
Anthony Clark,9,32,7,17,5,6,40,7,4
Will Mega,,22,0,1,2,2,14,4,4
Carol A Jenkins,,,8,1,5,0,13,0,4
Lisa M Deeley,,,,0,0,2,12,1,4
Tracey L Gordon,,,,,1,3,15,4,4
Omar Sabir,,,,,,1,13,0,4
Alice Beck Dubow,,,,,,,6,0,4
Robert Colville,,,,,,,,2,4
Total,91,66,23,22,22,14,72,13,4
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,5
,Alice Beck Dubow,Robert Colville,Anthony Clark,Carol A Jenkins,Omar Sabir,Tracey L Gordon,Lisa M Deeley,Will Mega,5
Alice Beck Dubow,5,0,29,10,8,8,8,3,5
Robert Colville,,0,4,0,1,0,0,1,5
Anthony Clark,,,4,4,3,5,5,2,5
Carol A Jenkins,,,,8,1,1,1,0,5
Omar Sabir,,,,,0,0,0,1,5
Tracey L Gordon,,,,,,0,2,1,5
Lisa M Deeley,,,,,,,0,0,5
Will Mega,,,,,,,,1,5
Total,47,6,39,18,9,9,8,6,5
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,6
,Alice Beck Dubow,Robert Colville,Anthony Clark,Omar Sabir,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Will Mega,6
Alice Beck Dubow,10,0,39,23,14,10,7,11,6
Robert Colville,,3,8,3,3,2,4,2,6
Anthony Clark,,,8,6,16,7,4,3,6
Omar Sabir,,,,6,1,2,3,5,6
Lisa M Deeley,,,,,2,1,2,3,6
Carol A Jenkins,,,,,,3,2,1,6
Tracey L Gordon,,,,,,,2,0,6
Will Mega,,,,,,,,1,6
Total,76,18,63,32,26,17,17,15,6
,City Commissioners - Democrat,,,,,,Judge Of The Superior Court - Democrat,,7
,Anthony Clark,Lisa M Deeley,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Will Mega,Alice Beck Dubow,Robert Colville,7
Anthony Clark,22,14,5,4,5,5,63,10,7
Lisa M Deeley,,1,4,1,1,0,18,2,7
Omar Sabir,,,2,1,1,0,9,3,7
Tracey L Gordon,,,,0,3,2,14,0,7
Carol A Jenkins,,,,,0,0,10,2,7
Will Mega,,,,,,2,6,3,7
Alice Beck Dubow,,,,,,,7,0,7
Robert Colville,,,,,,,,2,7
Total,96,22,14,14,12,11,88,16,7
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,8
,Alice Beck Dubow,Robert Colville,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,8
Alice Beck Dubow,2,0,40,16,14,11,6,4,8
Robert Colville,,0,4,1,1,3,2,3,8
Anthony Clark,,,5,13,7,7,6,1,8
Lisa M Deeley,,,,1,3,1,0,2,8
Carol A Jenkins,,,,,2,4,2,0,8
Tracey L Gordon,,,,,,1,0,1,8
Omar Sabir,,,,,,,1,0,8
Will Mega,,,,,,,,0,8
Total,57,10,52,21,20,18,10,8,8
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,9
,Alice Beck Dubow,Robert Colville,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Carol A Jenkins,Will Mega,9
Alice Beck Dubow,5,0,35,12,7,6,5,6,9
Robert Colville,,0,4,0,1,1,0,0,9
Anthony Clark,,,2,10,2,3,2,4,9
Lisa M Deeley,,,,0,0,0,1,0,9
Tracey L Gordon,,,,,2,3,2,2,9
Omar Sabir,,,,,,3,0,0,9
Carol A Jenkins,,,,,,,2,0,9
Will Mega,,,,,,,,0,9
Total,51,5,42,13,12,10,8,7,9
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,10
,Alice Beck Dubow,Robert Colville,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Lisa M Deeley,Will Mega,10
Alice Beck Dubow,5,0,28,10,8,8,6,4,10
Robert Colville,,2,3,2,0,0,0,2,10
Anthony Clark,,,4,4,5,2,4,5,10
Carol A Jenkins,,,,1,4,2,2,1,10
Tracey L Gordon,,,,,1,2,0,0,10
Omar Sabir,,,,,,1,2,0,10
Lisa M Deeley,,,,,,,1,0,10
Will Mega,,,,,,,,0,10
Total,46,7,39,16,13,11,10,6,10
,City Commissioners - Democrat,,,,,,Judge Of The Superior Court - Democrat,,11
