col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All
,Darrell L Clarke,Abbe Fletman,Kai Scott,Rainy Papademetriou,Stella Tsai,Brian T Ortelere,Chris Mallios,Ken Powell,Mia Roberts Perez,Anthony Kyriakakis,Betsy Wahl,Tracy B Roman,Leon Goodman,Lucretia Clemons,Jennifer Schultz,Jodi Lobel,Leon A King Ii,Stephanie M Sawyer,Vincent N Melchiorre,Scott Diclaudio,James F Berardinelli,Daine Grey Jr,Lynne M Summers,Chris Mccabe,Deborah Watson Stokes,Marissa Brumbach,Thomas Martin,Joshua Hill,Frances Fattah,Lyris Younge,Vince Giusini,Michael Fanning,Wayne M D Bennett,Vincent Furlong,Rania Major,Jon Marshall,Edward William Louden Jr,Shanese Johnson,William J Ciancaglini,Sherman Toppin,Sandjai Weaver,Tangie M Boston,Franklin A Bennett Iii,Starr Marshall Cash,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,10
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,10
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,165,122,118,103,94,85,82,81,78,76,76,58,56,56,48,48,43,38,33,32,32,31,31,30,29,26,26,25,17,16,16,16,15,14,12,12,11,9,8,7,7,6,6,1,10
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,Darrell L Clarke,Abbe Fletman,Stella Tsai,Brian T Ortelere,Kai Scott,Rainy Papademetriou,Chris Mallios,Mia Roberts Perez,Betsy Wahl,Ken Powell,Jodi Lobel,Anthony Kyriakakis,Leon Goodman,Lucretia Clemons,Jennifer Schultz,Stephanie M Sawyer,Tracy B Roman,Lynne M Summers,Scott Diclaudio,Vincent N Melchiorre,James F Berardinelli,Daine Grey Jr,Deborah Watson Stokes,Leon A King Ii,Marissa Brumbach,Chris Mccabe,Frances Fattah,Rania Major,Vincent Furlong,Jon Marshall,Joshua Hill,Lyris Younge,Edward William Louden Jr,Michael Fanning,Thomas Martin,Vince Giusini,Sandjai Weaver,Shanese Johnson,Wayne M D Bennett,William J Ciancaglini,Franklin A Bennett Iii,Sherman Toppin,Tangie M Boston,Starr Marshall Cash,11
Darrell L Clarke,2,34,29,26,23,20,19,22,18,18,20,19,15,17,18,13,11,12,12,9,7,7,8,8,8,8,6,6,3,4,5,4,3,4,4,2,3,3,3,3,2,2,2,1,11
Abbe Fletman,,0,35,23,34,30,31,24,25,19,16,20,20,18,12,8,5,5,6,8,8,6,8,5,6,3,3,2,4,2,4,2,2,2,3,3,3,2,3,0,1,0,1,0,11
Stella Tsai,,,0,23,26,26,24,25,19,16,9,21,16,20,10,8,4,3,2,6,3,3,4,6,9,2,1,4,0,1,2,3,1,2,3,1,2,1,3,0,0,0,1,0,11
Brian T Ortelere,,,,0,17,20,15,20,15,17,2,16,13,16,8,3,3,4,4,3,4,4,2,5,2,6,2,2,3,1,2,1,1,2,2,0,1,0,0,2,1,1,0,0,11
Kai Scott,,,,,0,25,29,21,17,19,13,19,18,18,6,5,0,1,3,7,5,2,5,5,6,1,2,2,1,1,1,3,1,2,2,3,0,0,3,0,1,0,0,0,11
Rainy Papademetriou,,,,,,0,24,19,17,17,7,19,16,18,6,3,0,1,1,6,5,4,2,6,6,0,0,2,3,1,1,3,1,2,2,0,0,0,3,0,1,0,0,0,11
Chris Mallios,,,,,,,0,18,19,15,9,17,16,15,4,5,0,1,1,6,5,1,5,2,4,1,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,11
Mia Roberts Perez,,,,,,,,0,19,19,9,16,18,17,5,8,6,5,3,2,4,4,4,3,5,2,2,3,1,0,4,1,0,3,0,1,1,1,1,0,1,2,0,0,11
Betsy Wahl,,,,,,,,,0,17,10,17,17,15,6,7,7,5,4,4,4,3,6,2,2,2,1,3,0,0,3,1,0,1,0,0,2,2,0,0,1,1,1,0,11
Ken Powell,,,,,,,,,,1,5,13,19,14,4,3,3,2,7,2,5,2,1,2,0,1,1,1,3,2,2,2,3,1,0,1,0,0,0,1,2,1,0,0,11
Jodi Lobel,,,,,,,,,,,1,5,6,7,11,6,5,7,5,7,5,4,9,3,7,3,1,3,0,1,3,2,0,2,0,1,2,2,1,1,0,0,2,1,11
Anthony Kyriakakis,,,,,,,,,,,,0,15,15,7,6,4,4,2,4,0,3,2,5,3,1,1,3,1,0,2,2,0,0,2,0,0,1,2,0,0,1,0,0,11
Leon Goodman,,,,,,,,,,,,,1,15,4,4,4,2,4,2,2,1,3,1,1,1,1,1,2,2,2,2,2,0,0,0,1,2,0,0,1,1,0,0,11
Lucretia Clemons,,,,,,,,,,,,,,0,4,3,2,1,0,3,2,0,3,2,7,2,2,4,0,0,0,3,0,2,1,0,1,0,1,1,0,0,2,1,11
Jennifer Schultz,,,,,,,,,,,,,,,0,8,6,9,5,3,3,5,4,5,4,3,3,4,4,3,1,2,1,0,2,0,2,2,1,1,0,1,1,0,11
Stephanie M Sawyer,,,,,,,,,,,,,,,,0,7,5,2,3,1,3,4,2,4,5,4,2,2,0,1,1,0,1,2,0,1,1,2,2,0,1,1,1,11
Tracy B Roman,,,,,,,,,,,,,,,,,2,7,4,1,1,3,3,1,3,2,4,3,2,1,2,2,1,0,0,0,2,2,0,1,0,1,1,0,11
Lynne M Summers,,,,,,,,,,,,,,,,,,0,4,2,1,4,2,2,2,1,3,2,2,3,1,1,1,0,1,0,1,1,0,1,0,1,0,0,11
Scott Diclaudio,,,,,,,,,,,,,,,,,,,0,4,3,3,3,3,0,1,1,1,2,3,3,2,4,1,1,1,1,1,0,2,2,1,0,0,11
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,0,3,1,4,1,4,1,1,1,0,0,2,1,0,1,2,1,0,1,2,2,0,0,1,1,11
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,2,3,0,2,1,1,1,3,0,1,0,0,2,0,0,0,0,1,1,1,1,0,0,11
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,0,1,1,3,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,11
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,0,2,4,3,1,1,0,0,1,0,0,1,0,0,2,1,0,1,0,0,2,1,11
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,2,1,2,1,3,2,1,1,0,1,0,0,0,1,0,0,0,11
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,4,0,0,0,3,0,2,1,0,1,0,2,1,0,0,2,1,11
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,1,0,0,1,1,0,1,1,0,2,0,0,1,1,11
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,1,0,1,0,2,0,0,0,2,0,1,1,1,11
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,3,0,1,0,0,1,0,0,0,1,2,1,0,11
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,11
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,0,1,0,1,0,0,0,1,0,0,0,11
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,2,0,0,1,1,0,0,11
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,1,0,0,0,11
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,1,0,0,0,11
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,1,1,11
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,0,0,0,0,0,11
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,11
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,11
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,11
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,11
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,11
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,11
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,11
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,71,56,41,37,37,35,33,31,29,29,27,26,24,23,22,15,15,14,13,12,11,10,10,10,10,9,7,6,6,5,5,5,4,4,4,4,3,3,3,3,2,2,2,1,11
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
,Darrell L Clarke,Abbe Fletman,Ken Powell,Kai Scott,Stella Tsai,Rainy Papademetriou,Betsy Wahl,Chris Mallios,Mia Roberts Perez,Brian T Ortelere,Leon Goodman,Anthony Kyriakakis,Jennifer Schultz,Lucretia Clemons,Tracy B Roman,Daine Grey Jr,James F Berardinelli,Joshua Hill,Leon A King Ii,Stephanie M Sawyer,Deborah Watson Stokes,Frances Fattah,Jodi Lobel,Lynne M Summers,Scott Diclaudio,Marissa Brumbach,Shanese Johnson,Thomas Martin,Chris Mccabe,Rania Major,Sherman Toppin,Vince Giusini,Vincent N Melchiorre,Wayne M D Bennett,Edward William Louden Jr,Jon Marshall,Lyris Younge,Michael Fanning,Vincent Furlong,Sandjai Weaver,Franklin A Bennett Iii,Tangie M Boston,William J Ciancaglini,Starr Marshall Cash,15
Darrell L Clarke,16,33,33,29,32,30,30,26,26,21,23,22,23,21,15,14,16,17,17,15,13,15,14,13,12,13,12,13,9,10,11,10,8,9,9,8,9,7,7,5,5,5,4,3,15
Abbe Fletman,,0,19,27,25,25,20,25,17,17,13,18,11,19,2,7,5,8,12,6,4,1,10,3,0,5,1,2,9,4,0,4,5,4,1,1,1,4,1,1,0,0,3,0,15
Ken Powell,,,1,22,20,24,22,18,22,21,17,17,8,13,9,8,6,10,10,7,5,6,7,5,9,2,4,8,5,3,6,5,6,4,5,4,5,2,1,2,2,2,1,1,15
Kai Scott,,,,1,20,26,22,26,23,16,12,23,5,18,3,8,5,6,10,8,7,4,9,2,1,2,5,2,6,6,4,2,6,2,0,1,2,0,2,1,0,0,0,0,15
Stella Tsai,,,,,0,26,25,19,22,19,13,18,12,20,6,6,4,6,9,12,9,6,9,6,2,8,5,3,7,7,2,5,3,4,2,0,2,4,2,2,2,3,3,1,15
Rainy Papademetriou,,,,,,0,26,21,24,17,15,22,7,17,5,8,7,9,10,7,5,6,7,4,2,4,4,2,8,4,4,4,7,4,1,1,3,3,2,1,3,1,0,0,15
Betsy Wahl,,,,,,,0,19,23,19,15,17,12,20,7,5,3,6,6,10,10,7,9,7,4,7,5,4,5,3,3,4,6,3,4,2,3,3,3,2,1,2,0,0,15
Chris Mallios,,,,,,,,1,18,12,10,19,5,15,3,6,7,9,9,4,4,3,8,2,1,1,0,3,4,2,0,3,2,2,1,2,0,0,0,2,0,0,1,0,15
Mia Roberts Perez,,,,,,,,,0,15,11,18,5,14,5,8,5,6,6,10,9,8,8,2,5,5,6,0,4,4,5,2,5,3,1,1,4,2,3,1,2,4,1,0,15
Brian T Ortelere,,,,,,,,,,0,14,15,8,14,5,4,4,5,6,2,0,0,6,3,6,1,1,3,3,3,3,1,4,3,3,2,2,2,0,1,2,1,3,1,15
Leon Goodman,,,,,,,,,,,2,10,8,10,8,4,5,6,4,2,5,4,2,3,6,4,3,5,5,3,5,3,4,5,4,5,3,1,1,1,2,1,1,1,15
Anthony Kyriakakis,,,,,,,,,,,,0,5,13,1,4,6,5,8,5,2,2,6,3,2,3,2,1,5,4,3,1,3,0,0,1,2,1,3,1,3,0,1,0,15
Jennifer Schultz,,,,,,,,,,,,,0,9,6,4,7,5,5,8,9,3,7,8,4,8,3,4,3,5,4,3,2,2,2,3,3,3,2,5,2,2,2,1,15
Lucretia Clemons,,,,,,,,,,,,,,0,1,1,3,3,7,4,6,2,6,4,0,5,2,2,3,5,1,4,3,4,0,0,1,2,0,1,0,1,0,0,15
Tracy B Roman,,,,,,,,,,,,,,,1,7,4,3,4,6,4,4,2,7,6,5,4,6,0,2,5,5,1,4,4,5,4,1,2,2,1,1,1,1,15
Daine Grey Jr,,,,,,,,,,,,,,,,0,6,6,6,6,6,4,5,1,5,2,5,3,2,1,3,3,3,3,4,4,2,2,2,2,1,1,3,0,15
James F Berardinelli,,,,,,,,,,,,,,,,,0,8,5,3,4,2,4,5,5,5,0,4,2,2,5,5,3,4,1,5,1,3,3,2,3,1,2,0,15
Joshua Hill,,,,,,,,,,,,,,,,,,0,8,3,3,4,3,3,4,2,2,6,5,1,3,4,3,6,3,3,1,3,0,2,2,1,3,0,15
Leon A King Ii,,,,,,,,,,,,,,,,,,,0,4,1,4,5,0,2,1,2,4,3,3,3,4,0,3,3,5,3,2,0,1,0,0,2,0,15
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,0,10,6,4,5,2,7,5,1,4,4,4,2,1,0,3,1,4,3,4,2,0,3,2,0,15
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,0,6,5,5,1,7,6,3,3,4,3,3,3,2,1,1,2,3,3,3,1,4,1,0,15
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,3,7,4,1,5,3,2,1,1,3,3,2,2,3,2,1,3,1,1,15
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,0,2,1,4,3,2,1,5,0,0,2,1,2,1,1,2,1,2,0,2,2,0,15
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,0,1,8,3,5,4,1,4,2,4,2,0,1,1,3,3,1,3,1,1,1,15
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,4,0,1,5,5,2,5,5,4,4,1,3,1,2,1,1,0,15
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,3,2,2,2,2,2,0,0,1,3,3,1,2,3,1,0,15
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,3,2,1,2,3,3,2,3,2,3,2,2,2,1,2,15
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,5,2,5,5,4,1,2,2,2,1,0,1,1,15
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,4,1,1,0,0,4,2,0,2,0,2,0,15
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,1,1,0,1,1,2,1,1,3,0,1,15
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,1,2,3,1,1,0,3,1,0,0,15
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,2,2,2,2,1,0,0,0,0,1,15
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,0,1,0,2,0,0,0,15
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,3,0,0,2,1,1,0,15
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,3,1,0,0,2,1,15
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,1,0,0,1,1,15
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,1,15
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,2,0,15
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,0,15
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,15
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,15
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,15
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15
Total,96,43,41,40,40,39,38,33,33,31,30,28,26,25,19,18,18,18,18,18,17,17,17,14,14,13,13,13,12,12,12,11,11,11,9,9,9,8,8,6,5,5,5,3,15
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
,Darrell L Clarke,Abbe Fletman,Stella Tsai,Betsy Wahl,Ken Powell,Kai Scott,Brian T Ortelere,Rainy Papademetriou,Tracy B Roman,Anthony Kyriakakis,Mia Roberts Perez,Chris Mallios,Leon Goodman,Leon A King Ii,Lucretia Clemons,Jodi Lobel,Vincent N Melchiorre,James F Berardinelli,Jennifer Schultz,Lynne M Summers,Chris Mccabe,Marissa Brumbach,Deborah Watson Stokes,Stephanie M Sawyer,Thomas Martin,Daine Grey Jr,Vince Giusini,Scott Diclaudio,Jon Marshall,Lyris Younge,Michael Fanning,Vincent Furlong,Wayne M D Bennett,Edward William Louden Jr,Joshua Hill,William J Ciancaglini,Shanese Johnson,Frances Fattah,Franklin A Bennett Iii,Rania Major,Sandjai Weaver,Starr Marshall Cash,Sherman Toppin,Tangie M Boston,16
Darrell L Clarke,13,93,72,67,72,68,68,74,68,62,59,49,59,50,43,35,29,21,24,22,22,17,14,16,19,16,13,13,12,11,8,8,3,9,8,7,5,6,2,3,4,2,2,0,16
Abbe Fletman,,4,93,78,75,94,83,80,64,73,75,79,73,57,56,36,27,19,21,16,17,16,17,17,18,17,5,6,6,7,8,7,7,6,9,5,5,2,3,3,2,4,3,0,16
Stella Tsai,,,0,67,69,78,71,63,52,69,70,64,60,56,50,23,19,19,14,9,13,14,15,13,9,6,9,6,1,0,5,3,4,2,3,5,3,1,1,1,2,2,0,0,16
Betsy Wahl,,,,3,52,57,50,40,44,49,59,60,47,40,32,34,19,14,21,18,15,21,20,19,11,7,6,9,5,5,6,2,5,4,5,5,5,5,4,4,4,5,2,0,16
Ken Powell,,,,,3,72,71,50,69,67,56,54,69,56,41,14,12,14,9,4,6,5,2,4,7,10,9,9,7,6,6,2,3,5,2,4,1,2,3,1,0,1,1,0,16
Kai Scott,,,,,,0,74,60,51,69,62,71,54,51,49,21,23,13,8,2,12,5,9,8,16,9,2,5,2,3,6,0,2,3,3,2,0,1,2,1,1,1,1,0,16
Brian T Ortelere,,,,,,,1,60,56,63,55,52,60,49,44,16,19,17,7,5,16,5,7,4,18,8,6,4,4,2,3,1,5,4,2,4,1,1,3,1,0,0,1,0,16
Rainy Papademetriou,,,,,,,,0,44,55,46,42,43,41,46,17,21,14,10,13,17,8,6,7,15,10,9,5,5,3,3,4,4,2,3,5,4,3,1,2,1,1,0,0,16
Tracy B Roman,,,,,,,,,0,46,49,36,58,43,35,17,8,8,14,15,4,10,11,11,3,8,8,9,9,11,4,3,3,7,3,3,5,3,0,4,2,1,3,0,16
Anthony Kyriakakis,,,,,,,,,,2,61,53,54,52,37,16,15,19,8,6,7,4,5,5,8,5,9,5,3,2,4,3,4,2,5,3,1,1,3,1,2,1,0,0,16
Mia Roberts Perez,,,,,,,,,,,0,50,51,44,40,21,17,14,17,11,8,14,13,17,8,9,7,4,0,5,3,3,5,1,3,1,7,1,2,3,3,3,3,0,16
Chris Mallios,,,,,,,,,,,,0,41,42,30,19,16,15,6,4,5,9,10,10,8,10,2,6,3,4,7,0,4,2,2,1,0,1,2,1,1,1,0,0,16
Leon Goodman,,,,,,,,,,,,,1,49,35,15,9,9,7,6,5,5,5,4,8,4,6,3,10,3,1,4,5,5,5,3,1,2,4,0,1,2,1,0,16
Leon A King Ii,,,,,,,,,,,,,,0,29,11,3,7,5,6,2,4,5,4,0,3,4,3,2,0,0,0,2,0,2,3,0,3,3,0,0,1,0,0,16
Lucretia Clemons,,,,,,,,,,,,,,,0,7,15,6,7,8,11,10,11,9,16,3,4,2,1,1,3,0,5,1,1,3,4,2,1,1,1,2,1,0,16
Jodi Lobel,,,,,,,,,,,,,,,,1,11,10,21,12,8,13,11,11,3,6,1,5,4,4,2,5,2,4,5,0,5,3,1,2,3,1,2,0,16
Vincent N Melchiorre,,,,,,,,,,,,,,,,,0,14,5,6,18,8,5,4,13,5,9,7,1,3,6,3,2,3,4,4,0,3,1,0,1,1,1,0,16
James F Berardinelli,,,,,,,,,,,,,,,,,,1,7,6,9,6,6,4,5,8,14,10,2,2,3,4,3,3,3,5,1,4,1,1,1,0,1,0,16
Jennifer Schultz,,,,,,,,,,,,,,,,,,,0,14,1,12,13,12,1,4,4,4,2,3,0,4,2,4,3,2,5,3,2,1,3,3,3,0,16
Lynne M Summers,,,,,,,,,,,,,,,,,,,,1,4,12,14,15,2,4,5,4,6,4,1,2,4,4,3,4,5,6,1,3,3,3,2,0,16
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,0,7,2,3,13,2,4,4,0,1,0,2,1,1,2,5,0,3,0,1,0,0,0,0,16
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,0,14,12,1,1,5,1,0,1,2,2,2,0,4,0,3,2,1,2,2,3,1,0,16
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,0,16,1,3,3,2,0,1,1,1,2,2,1,3,3,1,2,2,3,3,3,0,16
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,2,3,1,4,2,2,1,1,1,2,5,1,2,1,4,3,1,0,16
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,0,0,0,0,2,1,3,1,0,1,0,0,0,0,1,0,16
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,7,2,2,4,2,4,3,3,1,1,1,0,2,1,0,2,0,16
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,1,1,2,3,5,1,1,5,2,2,1,1,0,0,1,0,16
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,3,2,2,5,0,4,1,3,0,1,0,1,1,0,16
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,2,6,1,1,0,2,1,0,0,1,0,0,16
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,3,0,1,3,1,0,1,1,1,1,0,16
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,1,0,0,16
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,0,0,1,0,0,0,16
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,2,0,1,2,2,0,16
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,0,0,0,0,1,0,16
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,1,1,0,16
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,1,0,1,0,0,16
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,2,0,16
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,16
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,16
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,16
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,16
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,16
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16
Total,160,155,111,109,107,106,103,102,93,92,92,90,90,72,66,50,39,36,35,30,28,28,26,25,24,23,22,19,13,12,12,12,11,10,10,9,8,7,5,5,5,5,4,0,16
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
,Darrell L Clarke,Abbe Fletman,Rainy Papademetriou,Mia Roberts Perez,Brian T Ortelere,Anthony Kyriakakis,Chris Mallios,Stella Tsai,Kai Scott,Ken Powell,Leon Goodman,Lucretia Clemons,Betsy Wahl,Jennifer Schultz,Deborah Watson Stokes,Scott Diclaudio,James F Berardinelli,Tracy B Roman,Marissa Brumbach,Jodi Lobel,Vincent N Melchiorre,Daine Grey Jr,Stephanie M Sawyer,Chris Mccabe,Lynne M Summers,Edward William Louden Jr,Jon Marshall,Leon A King Ii,Michael Fanning,Rania Major,Vince Giusini,Wayne M D Bennett,Joshua Hill,Frances Fattah,Lyris Younge,Sandjai Weaver,William J Ciancaglini,Franklin A Bennett Iii,Sherman Toppin,Thomas Martin,Vincent Furlong,Shanese Johnson,Tangie M Boston,Starr Marshall Cash,17
Darrell L Clarke,6,20,19,24,19,16,14,19,18,20,18,16,19,16,11,13,8,12,9,8,5,7,8,6,7,5,8,6,6,7,4,8,5,5,4,5,1,3,4,3,3,3,2,0,17
Abbe Fletman,,1,24,24,22,22,24,23,26,19,20,21,17,7,5,2,4,2,5,4,2,6,7,2,1,4,3,3,2,1,2,2,1,2,1,1,0,0,1,1,0,0,0,0,17
Rainy Papademetriou,,,1,25,22,23,19,23,24,21,18,18,18,6,6,4,9,3,4,4,5,7,6,3,3,2,3,2,2,3,4,1,2,2,3,0,4,0,0,2,2,0,0,0,17
Mia Roberts Perez,,,,0,21,20,17,24,24,22,17,20,22,11,7,4,5,5,6,5,5,6,8,5,4,4,1,5,3,5,2,3,2,2,4,3,2,0,0,2,2,2,0,0,17
