col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Sheriff - Republican,Justice Of The Supreme Court - Republican,,,,,,All
,Christopher Sawyer,Anne Covey,Correale Stevens,Mike George,Judy Olson,Rebecca Warren,Cheryl Allen,All
Christopher Sawyer,666,"7,408","4,733","4,098","3,225","3,140","2,478",All
Anne Covey,,604,"2,859","3,053","2,563","2,184","1,503",All
Correale Stevens,,,374,"1,492",780,"1,502","1,038",All
Mike George,,,,250,"2,012",868,943,All
Judy Olson,,,,,80,908,817,All
Rebecca Warren,,,,,,130,"1,094",All
Cheryl Allen,,,,,,,115,All
Total,"11,526","8,919","5,713","5,057","3,895","3,800","3,055",All
