col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,1
Anthony Clark,7,5,3,1,3,1,11,7,8,4,6,3,2,1,1
Lisa M Deeley,,1,3,6,0,1,11,13,5,8,2,2,2,2,1
Tracey L Gordon,,,0,0,1,0,6,6,5,4,1,1,0,0,1
Carol A Jenkins,,,,0,0,0,4,7,1,5,1,1,0,3,1
Will Mega,,,,,0,0,2,1,3,2,1,1,1,0,1
Omar Sabir,,,,,,0,1,2,1,1,1,0,0,0,1
Sharon Williams Losier,,,,,,,0,11,8,4,2,2,1,1,1
Christine Hope,,,,,,,,0,7,7,2,3,1,3,1
Joffie C Pittman,,,,,,,,,2,3,1,0,1,0,1
Christian Dicicco,,,,,,,,,,1,3,2,1,2,1
Matthew Perks,,,,,,,,,,,1,2,0,0,1
Gary S Silver,,,,,,,,,,,,0,0,0,1
Daniel R Sulman,,,,,,,,,,,,,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,0,1
Total,30,22,9,8,4,2,22,21,15,14,8,5,3,3,1
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Matthew Perks,Christian Dicicco,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,2
Anthony Clark,4,6,2,5,4,3,7,11,10,10,6,2,2,3,2
Lisa M Deeley,,1,6,0,1,0,9,7,6,3,6,1,3,0,2
Carol A Jenkins,,,0,1,1,0,6,4,5,4,5,2,3,0,2
Tracey L Gordon,,,,0,2,1,5,5,4,3,3,3,0,2,2
Will Mega,,,,,0,0,2,4,4,5,1,3,1,0,2
Omar Sabir,,,,,,0,1,3,2,3,2,1,0,1,2
Christine Hope,,,,,,,1,8,8,4,6,1,0,1,2
Joffie C Pittman,,,,,,,,0,8,7,4,3,2,0,2
Sharon Williams Losier,,,,,,,,,0,6,3,2,0,1,2
Matthew Perks,,,,,,,,,,0,2,1,2,2,2
Christian Dicicco,,,,,,,,,,,0,3,2,1,2
Gary S Silver,,,,,,,,,,,,0,1,1,2
Daniel R Sulman,,,,,,,,,,,,,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,0,2
Total,27,15,11,10,8,5,17,17,17,15,12,6,5,3,2
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,Will Mega,Omar Sabir,Christine Hope,Sharon Williams Losier,Christian Dicicco,Matthew Perks,Joffie C Pittman,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,3
Anthony Clark,2,5,5,4,6,1,17,18,9,10,12,4,4,4,3
Carol A Jenkins,,0,3,4,2,2,10,8,4,6,5,6,4,2,3
Tracey L Gordon,,,0,2,1,0,10,8,6,2,2,2,2,1,3
Lisa M Deeley,,,,0,0,0,7,6,1,7,2,1,4,0,3
Will Mega,,,,,0,0,5,5,2,4,5,2,1,1,3
Omar Sabir,,,,,,0,2,1,1,0,1,1,1,0,3
Christine Hope,,,,,,,2,13,9,8,8,2,5,3,3
Sharon Williams Losier,,,,,,,,1,6,8,7,3,2,0,3
Christian Dicicco,,,,,,,,,3,1,2,1,2,2,3
Matthew Perks,,,,,,,,,,1,5,3,4,1,3
Joffie C Pittman,,,,,,,,,,,0,2,1,2,3
Gary S Silver,,,,,,,,,,,,1,2,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,0,0,3
Daniel R Sulman,,,,,,,,,,,,,,0,3
Total,35,18,13,10,10,3,31,29,17,17,15,10,8,5,3
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Will Mega,Christine Hope,Sharon Williams Losier,Daniel R Sulman,Christian Dicicco,Gary S Silver,Joffie C Pittman,Franklin A Bennett Iii,Matthew Perks,4
Anthony Clark,3,20,3,6,1,3,21,24,16,6,6,7,6,4,4
Lisa M Deeley,,2,3,3,1,0,21,18,15,8,5,5,1,3,4
Tracey L Gordon,,,2,4,0,0,5,4,3,4,5,2,4,3,4
Carol A Jenkins,,,,0,0,1,7,5,3,9,6,2,6,1,4
Omar Sabir,,,,,1,1,5,2,4,1,0,0,1,0,4
Will Mega,,,,,,1,3,3,1,0,0,3,1,2,4
Christine Hope,,,,,,,1,20,14,6,3,6,4,4,4
Sharon Williams Losier,,,,,,,,0,14,3,6,4,1,1,4
Daniel R Sulman,,,,,,,,,0,5,3,1,4,4,4
Christian Dicicco,,,,,,,,,,0,6,2,3,2,4
Gary S Silver,,,,,,,,,,,0,2,2,0,4
Joffie C Pittman,,,,,,,,,,,,0,1,3,4
Franklin A Bennett Iii,,,,,,,,,,,,,0,2,4
Matthew Perks,,,,,,,,,,,,,,0,4
Total,43,34,17,15,7,7,41,34,24,16,12,12,10,9,4
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,Omar Sabir,Christine Hope,Matthew Perks,Christian Dicicco,Sharon Williams Losier,Joffie C Pittman,Franklin A Bennett Iii,Daniel R Sulman,Gary S Silver,5
Anthony Clark,1,5,1,6,1,0,5,9,5,4,8,3,0,2,5
Lisa M Deeley,,2,5,2,2,1,11,8,10,4,2,4,2,3,5
Tracey L Gordon,,,0,1,3,0,7,4,5,4,2,3,1,1,5
Will Mega,,,,0,0,0,0,6,3,3,3,0,2,1,5
Carol A Jenkins,,,,,0,0,5,2,1,2,2,3,2,1,5
Omar Sabir,,,,,,0,1,0,0,1,1,0,0,0,5
Christine Hope,,,,,,,0,4,8,5,4,5,2,0,5
Matthew Perks,,,,,,,,0,6,4,5,4,1,4,5
Christian Dicicco,,,,,,,,,0,2,1,1,2,3,5
Sharon Williams Losier,,,,,,,,,,1,6,0,1,0,5
Joffie C Pittman,,,,,,,,,,,0,3,0,0,5
Franklin A Bennett Iii,,,,,,,,,,,,0,0,1,5
Daniel R Sulman,,,,,,,,,,,,,0,0,5
Gary S Silver,,,,,,,,,,,,,,0,5
Total,20,19,10,10,8,1,18,16,14,12,11,8,4,4,5
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,6
,Christine Hope,Sharon Williams Losier,Christian Dicicco,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Joffie C Pittman,Daniel R Sulman,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,Omar Sabir,Will Mega,6
Christine Hope,1,13,11,9,2,3,1,2,12,10,7,9,5,2,6
Sharon Williams Losier,,2,11,5,0,2,2,2,12,4,7,5,6,5,6
Christian Dicicco,,,1,5,0,1,2,0,10,6,6,4,3,1,6
Matthew Perks,,,,0,2,3,0,1,7,4,4,5,4,1,6
Gary S Silver,,,,,1,0,0,1,3,1,2,1,0,0,6
