col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,All
,Ronald R Donatucci,Anthony Clark,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Will Mega,Lisa M Deeley,All
Ronald R Donatucci,142,"1,249",614,414,324,326,226,All
Anthony Clark,,193,363,158,147,122,66,All
Omar Sabir,,,105,66,35,63,53,All
Tracey L Gordon,,,,45,122,45,43,All
Carol A Jenkins,,,,,34,14,44,All
Will Mega,,,,,,62,40,All
Lisa M Deeley,,,,,,,14,All
Total,"2,078","1,496",758,544,431,430,275,All
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,1
,Ronald R Donatucci,Anthony Clark,Omar Sabir,Will Mega,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,1
Ronald R Donatucci,5,62,30,16,21,22,19,1
Anthony Clark,,4,15,7,13,7,5,1
Omar Sabir,,,5,4,1,4,5,1
Will Mega,,,,9,0,1,3,1
Carol A Jenkins,,,,,3,3,4,1
Tracey L Gordon,,,,,,2,3,1
Lisa M Deeley,,,,,,,0,1
Total,108,69,38,28,26,26,22,1
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,2
,Ronald R Donatucci,Anthony Clark,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Will Mega,Lisa M Deeley,2
Ronald R Donatucci,12,46,29,22,12,8,10,2
Anthony Clark,,5,13,8,2,3,3,2
Omar Sabir,,,10,3,4,1,1,2
Tracey L Gordon,,,,6,3,6,3,2
Carol A Jenkins,,,,,1,0,2,2
Will Mega,,,,,,1,0,2
Lisa M Deeley,,,,,,,0,2
Total,90,52,40,30,13,11,10,2
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,3
,Ronald R Donatucci,Anthony Clark,Omar Sabir,Will Mega,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,3
Ronald R Donatucci,3,52,23,23,21,16,15,3
Anthony Clark,,3,13,13,8,3,6,3
Omar Sabir,,,5,3,2,1,1,3
Will Mega,,,,3,2,0,0,3
Tracey L Gordon,,,,,1,6,4,3
Carol A Jenkins,,,,,,2,4,3
Lisa M Deeley,,,,,,,1,3
Total,91,57,29,27,25,19,16,3
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,4
,Ronald R Donatucci,Tracey L Gordon,Carol A Jenkins,Anthony Clark,Will Mega,Omar Sabir,Lisa M Deeley,4
Ronald R Donatucci,7,43,32,46,21,17,13,4
Tracey L Gordon,,1,44,15,3,4,3,4
Carol A Jenkins,,,3,10,1,2,1,4
Anthony Clark,,,,8,3,6,3,4
Will Mega,,,,,9,4,2,4
Omar Sabir,,,,,,2,5,4
Lisa M Deeley,,,,,,,2,4
Total,110,75,65,58,31,25,17,4
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,5
,Ronald R Donatucci,Will Mega,Anthony Clark,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,5
Ronald R Donatucci,15,35,42,26,24,19,19,5
Will Mega,,15,5,4,4,2,0,5
Anthony Clark,,,4,10,8,4,5,5
Omar Sabir,,,,2,4,4,2,5
Tracey L Gordon,,,,,2,2,4,5
Carol A Jenkins,,,,,,0,10,5
Lisa M Deeley,,,,,,,0,5
Total,119,51,48,30,29,23,21,5
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,6
