col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,District Council 4th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Curtis J Jones Jr,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,All
Curtis J Jones Jr,"4,551","8,380","6,657","6,227","3,893","2,792","1,988","1,659","1,535",All
Sharon Williams Losier,,465,"4,391","4,032","2,004","1,469",924,384,653,All
Joffie C Pittman,,,285,"2,858","2,381",796,436,"1,181",401,All
Christine Hope,,,,433,"1,067","1,459",875,598,805,All
Matthew Perks,,,,,208,536,507,921,352,All
Christian Dicicco,,,,,,231,518,298,376,All
Gary S Silver,,,,,,,141,275,399,All
Daniel R Sulman,,,,,,,,42,163,All
Franklin A Bennett Iii,,,,,,,,,41,All
Total,"19,022","9,648","7,857","7,457","4,684","3,434","2,476","2,144","1,781",All
