col_1,col_2,col_3,division
,Sheriff - Republican,District Council 9th District - Republican,1
,Christopher Sawyer,Kevin Strickland,1
Christopher Sawyer,5,0,1
Kevin Strickland,,0,1
Total,5,0,1
,Sheriff - Republican,District Council 9th District - Republican,2
,Christopher Sawyer,Kevin Strickland,2
Christopher Sawyer,2,0,2
Kevin Strickland,,0,2
Total,2,0,2
,Sheriff - Republican,District Council 9th District - Republican,3
,Christopher Sawyer,Kevin Strickland,3
Christopher Sawyer,3,0,3
Kevin Strickland,,0,3
Total,3,0,3
,Sheriff - Republican,District Council 9th District - Republican,4
,Christopher Sawyer,Kevin Strickland,4
Christopher Sawyer,1,0,4
Kevin Strickland,,0,4
Total,1,0,4
,Sheriff - Republican,District Council 9th District - Republican,6
,Christopher Sawyer,Kevin Strickland,6
Christopher Sawyer,4,0,6
Kevin Strickland,,0,6
Total,4,0,6
,Sheriff - Republican,District Council 9th District - Republican,7
,Christopher Sawyer,Kevin Strickland,7
Christopher Sawyer,4,0,7
Kevin Strickland,,0,7
Total,4,0,7
,Sheriff - Republican,District Council 9th District - Republican,8
,Christopher Sawyer,Kevin Strickland,8
Christopher Sawyer,3,0,8
Kevin Strickland,,0,8
Total,3,0,8
,Sheriff - Republican,District Council 9th District - Republican,9
,Christopher Sawyer,Kevin Strickland,9
Christopher Sawyer,3,0,9
Kevin Strickland,,0,9
Total,3,0,9
,Sheriff - Republican,District Council 9th District - Republican,11
,Christopher Sawyer,Kevin Strickland,11
Christopher Sawyer,1,0,11
Kevin Strickland,,0,11
Total,1,0,11
,Sheriff - Republican,District Council 9th District - Republican,14
,Christopher Sawyer,Kevin Strickland,14
Christopher Sawyer,3,0,14
Kevin Strickland,,0,14
Total,3,0,14
,Sheriff - Republican,District Council 9th District - Republican,15
,Christopher Sawyer,Kevin Strickland,15
Christopher Sawyer,1,3,15
Kevin Strickland,,1,15
Total,4,4,15
,Sheriff - Republican,District Council 9th District - Republican,16
,Christopher Sawyer,Kevin Strickland,16
Christopher Sawyer,2,1,16
Kevin Strickland,,1,16
Total,3,2,16
,Sheriff - Republican,District Council 9th District - Republican,17
,Christopher Sawyer,Kevin Strickland,17
Christopher Sawyer,4,0,17
Kevin Strickland,,0,17
Total,4,0,17
,Sheriff - Republican,District Council 9th District - Republican,18
,Christopher Sawyer,Kevin Strickland,18
Christopher Sawyer,1,6,18
Kevin Strickland,,0,18
Total,7,6,18
,Sheriff - Republican,District Council 9th District - Republican,19
,Christopher Sawyer,Kevin Strickland,19
Christopher Sawyer,1,5,19
Kevin Strickland,,0,19
Total,6,5,19
,Sheriff - Republican,District Council 9th District - Republican,21
,Christopher Sawyer,Kevin Strickland,21
Christopher Sawyer,1,0,21
Kevin Strickland,,0,21
Total,1,0,21
,Sheriff - Republican,District Council 9th District - Republican,22
,Christopher Sawyer,Kevin Strickland,22
Christopher Sawyer,1,0,22
Kevin Strickland,,0,22
Total,1,0,22
,Sheriff - Republican,District Council 9th District - Republican,24
,Christopher Sawyer,Kevin Strickland,24
Christopher Sawyer,0,8,24
Kevin Strickland,,0,24
Total,8,8,24
,Sheriff - Republican,District Council 9th District - Republican,25
,Christopher Sawyer,Kevin Strickland,25
Christopher Sawyer,1,1,25
Kevin Strickland,,0,25
Total,2,1,25
,Sheriff - Republican,District Council 9th District - Republican,All
,Christopher Sawyer,Kevin Strickland,All
Christopher Sawyer,41,24,All
Kevin Strickland,,2,All
Total,65,26,All
