col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,1
,Alice Beck Dubow,Robert Colville,Omar Sabir,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Will Mega,Tracey L Gordon,1
Alice Beck Dubow,12,0,30,15,21,5,7,7,1
Robert Colville,,4,2,4,0,2,1,0,1
Omar Sabir,,,2,5,17,2,2,3,1
Anthony Clark,,,,9,2,2,2,1,1
Lisa M Deeley,,,,,1,2,1,0,1
Carol A Jenkins,,,,,,1,0,1,1
Will Mega,,,,,,,0,0,1
Tracey L Gordon,,,,,,,,0,1
Total,64,10,36,30,24,9,9,7,1
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,2
,Alice Beck Dubow,Robert Colville,Omar Sabir,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,2
Alice Beck Dubow,8,0,35,35,26,19,15,9,2
Robert Colville,,0,6,5,5,0,4,1,2
Omar Sabir,,,6,8,23,3,4,2,2
Anthony Clark,,,,3,1,6,7,5,2
Lisa M Deeley,,,,,2,2,0,2,2
Tracey L Gordon,,,,,,6,4,5,2
Will Mega,,,,,,,3,1,2
Carol A Jenkins,,,,,,,,1,2
Total,90,13,50,46,34,29,22,16,2
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,3
,Alice Beck Dubow,Robert Colville,Omar Sabir,Anthony Clark,Tracey L Gordon,Lisa M Deeley,Carol A Jenkins,Will Mega,3
Alice Beck Dubow,5,0,21,24,9,15,9,4,3
Robert Colville,,6,21,3,21,2,1,0,3
Omar Sabir,,,8,6,23,11,0,1,3
Anthony Clark,,,,7,3,1,4,1,3
Tracey L Gordon,,,,,1,1,4,0,3
Lisa M Deeley,,,,,,1,0,1,3
Carol A Jenkins,,,,,,,0,1,3
Will Mega,,,,,,,,1,3
Total,56,32,53,34,34,18,11,6,3
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,4
,Alice Beck Dubow,Robert Colville,Omar Sabir,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Will Mega,Tracey L Gordon,4
Alice Beck Dubow,13,0,31,20,23,5,5,6,4
Robert Colville,,0,1,4,1,2,1,0,4
Omar Sabir,,,10,4,17,1,1,0,4
Anthony Clark,,,,6,2,1,0,4,4
Lisa M Deeley,,,,,1,2,3,0,4
Carol A Jenkins,,,,,,1,0,1,4
Will Mega,,,,,,,2,0,4
Tracey L Gordon,,,,,,,,0,4
Total,70,6,42,30,25,8,8,6,4
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,5
,Alice Beck Dubow,Robert Colville,Omar Sabir,Anthony Clark,Will Mega,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,5
Alice Beck Dubow,16,0,29,25,14,15,10,3,5
Robert Colville,,1,3,2,4,2,2,0,5
Omar Sabir,,,5,8,5,11,3,0,5
Anthony Clark,,,,3,4,1,4,1,5
Will Mega,,,,,1,1,1,1,5
Lisa M Deeley,,,,,,0,1,0,5
Tracey L Gordon,,,,,,,0,2,5
Carol A Jenkins,,,,,,,,1,5
Total,78,10,39,33,20,18,14,5,5
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,6
,Alice Beck Dubow,Robert Colville,Anthony Clark,Will Mega,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,6
Alice Beck Dubow,8,0,43,30,23,14,15,10,6
Robert Colville,,1,11,5,4,3,1,0,6
Anthony Clark,,,7,8,7,3,6,4,6
Will Mega,,,,10,17,13,2,2,6
Omar Sabir,,,,,8,5,1,1,6
Lisa M Deeley,,,,,,1,1,1,6
Tracey L Gordon,,,,,,,1,3,6
Carol A Jenkins,,,,,,,,2,6
Total,95,16,63,60,44,25,17,13,6
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,7
,Alice Beck Dubow,Robert Colville,Omar Sabir,Anthony Clark,Will Mega,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,7
Alice Beck Dubow,9,0,32,41,23,25,13,9,7
Robert Colville,,0,5,2,4,4,2,0,7
Omar Sabir,,,13,8,5,14,1,2,7
Anthony Clark,,,,5,8,6,3,2,7
Will Mega,,,,,3,9,5,0,7
Lisa M Deeley,,,,,,1,2,1,7
Tracey L Gordon,,,,,,,0,3,7
Carol A Jenkins,,,,,,,,2,7
Total,99,9,55,50,34,33,16,12,7
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,8
,Alice Beck Dubow,Robert Colville,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,Carol A Jenkins,Lisa M Deeley,8
Alice Beck Dubow,17,0,50,47,31,21,23,14,8
Robert Colville,,7,7,5,2,1,0,0,8
Anthony Clark,,,15,15,8,6,4,2,8
Omar Sabir,,,,8,9,7,6,5,8
Tracey L Gordon,,,,,4,4,8,2,8
Will Mega,,,,,,2,2,6,8
Carol A Jenkins,,,,,,,4,1,8
Lisa M Deeley,,,,,,,,1,8
Total,132,18,74,64,39,31,28,19,8
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,9
,Alice Beck Dubow,Robert Colville,Omar Sabir,Anthony Clark,Lisa M Deeley,Will Mega,Tracey L Gordon,Carol A Jenkins,9
Alice Beck Dubow,13,0,35,31,26,22,10,3,9
Robert Colville,,1,1,4,1,2,1,1,9
Omar Sabir,,,4,5,19,6,4,0,9
Anthony Clark,,,,4,1,11,3,0,9
Lisa M Deeley,,,,,0,6,1,0,9
Will Mega,,,,,,2,0,1,9
Tracey L Gordon,,,,,,,3,1,9
Carol A Jenkins,,,,,,,,1,9
Total,89,9,42,41,29,27,16,6,9
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,10
,Alice Beck Dubow,Robert Colville,Omar Sabir,Lisa M Deeley,Anthony Clark,Will Mega,Tracey L Gordon,Carol A Jenkins,10
Alice Beck Dubow,14,0,46,47,36,15,12,9,10
Robert Colville,,6,3,1,6,7,4,1,10
Omar Sabir,,,4,33,4,7,3,1,10
Lisa M Deeley,,,,1,2,4,3,2,10
Anthony Clark,,,,,3,6,7,6,10
Will Mega,,,,,,0,5,0,10
Tracey L Gordon,,,,,,,1,3,10
Carol A Jenkins,,,,,,,,0,10
Total,111,19,56,50,48,25,23,12,10
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,11
,Alice Beck Dubow,Robert Colville,Anthony Clark,Omar Sabir,Will Mega,Tracey L Gordon,Lisa M Deeley,Carol A Jenkins,11
Alice Beck Dubow,9,0,56,25,25,20,20,13,11
Robert Colville,,3,8,2,3,2,0,0,11
Anthony Clark,,,6,9,6,8,3,3,11
Omar Sabir,,,,9,5,4,7,2,11
Will Mega,,,,,10,3,3,3,11
Tracey L Gordon,,,,,,2,2,5,11
Lisa M Deeley,,,,,,,0,2,11
Carol A Jenkins,,,,,,,,2,11
Total,112,14,70,39,39,28,20,17,11
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,12
,Alice Beck Dubow,Robert Colville,Omar Sabir,Anthony Clark,Lisa M Deeley,Will Mega,Tracey L Gordon,Carol A Jenkins,12
Alice Beck Dubow,29,0,79,54,60,23,25,19,12
Robert Colville,,3,5,5,3,2,2,0,12
Omar Sabir,,,11,16,44,12,8,3,12
Anthony Clark,,,,11,4,7,10,4,12
Lisa M Deeley,,,,,0,3,4,7,12
Will Mega,,,,,,5,1,1,12
Tracey L Gordon,,,,,,,2,1,12
Carol A Jenkins,,,,,,,,0,12
Total,185,14,108,74,69,36,29,20,12
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,13
,Alice Beck Dubow,Robert Colville,Anthony Clark,Omar Sabir,Will Mega,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,13
Alice Beck Dubow,9,0,47,49,32,31,20,16,13
Robert Colville,,0,6,2,3,2,3,2,13
Anthony Clark,,,7,7,12,3,7,8,13
Omar Sabir,,,,7,8,21,6,3,13
Will Mega,,,,,5,7,1,3,13
Lisa M Deeley,,,,,,1,2,0,13
Tracey L Gordon,,,,,,,1,6,13
Carol A Jenkins,,,,,,,,5,13
Total,127,11,65,60,45,36,27,26,13
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,14
,Alice Beck Dubow,Robert Colville,Omar Sabir,Will Mega,Anthony Clark,Tracey L Gordon,Lisa M Deeley,Carol A Jenkins,14
Alice Beck Dubow,11,0,103,48,49,33,19,19,14
Robert Colville,,2,5,6,7,1,1,1,14
Omar Sabir,,,20,30,22,10,15,9,14
Will Mega,,,,7,15,7,4,0,14
Anthony Clark,,,,,3,5,2,3,14
Tracey L Gordon,,,,,,2,0,6,14
Lisa M Deeley,,,,,,,0,2,14
Carol A Jenkins,,,,,,,,3,14
Total,182,15,143,74,66,37,27,24,14
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,15
,Alice Beck Dubow,Robert Colville,Anthony Clark,Omar Sabir,Will Mega,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,15
Alice Beck Dubow,9,0,39,42,33,23,16,18,15
Robert Colville,,1,3,3,1,3,3,2,15
Anthony Clark,,,9,6,11,2,4,8,15
Omar Sabir,,,,2,6,12,6,2,15
Will Mega,,,,,4,8,2,1,15
Lisa M Deeley,,,,,,2,2,3,15
Tracey L Gordon,,,,,,,6,5,15
Carol A Jenkins,,,,,,,,3,15
Total,117,10,55,49,43,32,27,24,15
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,16
