col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 7th District - Democrat,,Mayor - Democrat,,,,,,All
,Maria Quinones Sanchez,Manny Morales,Jim Kenney,Anthony Hardy Williams,Nelson Diaz,Lynne M Abraham,Doug Oliver,T Milton Street Sr,All
Maria Quinones Sanchez,5,0,38,8,15,9,1,2,All
Manny Morales,,8,19,19,4,2,2,1,All
Jim Kenney,,,15,0,0,0,0,0,All
Anthony Hardy Williams,,,,13,0,0,0,0,All
Nelson Diaz,,,,,3,0,0,0,All
Lynne M Abraham,,,,,,3,0,0,All
Doug Oliver,,,,,,,0,0,All
T Milton Street Sr,,,,,,,,0,All
Total,78,55,72,40,22,14,3,3,All
,Mayor - Democrat,,,,,,District Council 7th District - Democrat,,14
,Jim Kenney,Anthony Hardy Williams,Nelson Diaz,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Maria Quinones Sanchez,Manny Morales,14
Jim Kenney,7,0,0,0,0,0,15,6,14
Anthony Hardy Williams,,2,0,0,0,0,0,6,14
Nelson Diaz,,,2,0,0,0,1,0,14
Lynne M Abraham,,,,1,0,0,0,0,14
Doug Oliver,,,,,0,0,0,0,14
T Milton Street Sr,,,,,,0,0,0,14
Maria Quinones Sanchez,,,,,,,2,0,14
Manny Morales,,,,,,,,1,14
Total,28,8,3,1,0,0,18,13,14
,Mayor - Democrat,,,,,,District Council 7th District - Democrat,,15
,Anthony Hardy Williams,Jim Kenney,Nelson Diaz,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Manny Morales,Maria Quinones Sanchez,15
Anthony Hardy Williams,7,0,0,0,0,0,8,1,15
Jim Kenney,,3,0,0,0,0,4,6,15
Nelson Diaz,,,1,0,0,0,3,7,15
Lynne M Abraham,,,,0,0,0,0,1,15
Doug Oliver,,,,,0,0,0,0,15
T Milton Street Sr,,,,,,0,0,0,15
Manny Morales,,,,,,,1,0,15
Maria Quinones Sanchez,,,,,,,,1,15
Total,16,13,11,1,0,0,16,16,15
,District Council 7th District - Democrat,,Mayor - Democrat,,,,,,19
,Maria Quinones Sanchez,Manny Morales,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Nelson Diaz,T Milton Street Sr,Doug Oliver,19
Maria Quinones Sanchez,2,0,11,7,2,5,2,0,19
Manny Morales,,5,4,2,4,1,1,1,19
Jim Kenney,,,4,0,0,0,0,0,19
Lynne M Abraham,,,,1,0,0,0,0,19
Anthony Hardy Williams,,,,,1,0,0,0,19
Nelson Diaz,,,,,,0,0,0,19
T Milton Street Sr,,,,,,,0,0,19
Doug Oliver,,,,,,,,0,19
Total,29,18,19,10,7,6,3,1,19
,District Council 7th District - Democrat,,Mayor - Democrat,,,,,,20
,Maria Quinones Sanchez,Manny Morales,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,20
Maria Quinones Sanchez,0,0,6,5,1,1,2,0,20
Manny Morales,,1,5,1,1,0,0,0,20
Jim Kenney,,,1,0,0,0,0,0,20
Anthony Hardy Williams,,,,3,0,0,0,0,20
Doug Oliver,,,,,0,0,0,0,20
Lynne M Abraham,,,,,,1,0,0,20
Nelson Diaz,,,,,,,0,0,20
T Milton Street Sr,,,,,,,,0,20
Total,15,8,12,9,2,2,2,0,20
