col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Anthony Clark,Will Mega,Omar Sabir,Matthew Perks,Joffie C Pittman,Daniel R Sulman,Christine Hope,Christian Dicicco,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,1
Carol A Jenkins,7,81,14,13,6,4,87,89,85,32,28,23,17,8,1
Lisa M Deeley,,1,5,3,4,2,62,68,66,23,18,16,10,2,1
Tracey L Gordon,,,1,7,2,3,20,14,11,12,9,14,4,0,1
Anthony Clark,,,,1,2,5,16,8,5,14,17,13,11,5,1
Will Mega,,,,,2,3,11,10,9,6,4,2,4,1,1
Omar Sabir,,,,,,0,10,7,10,7,6,6,3,2,1
Matthew Perks,,,,,,,5,93,93,16,12,13,8,3,1
Joffie C Pittman,,,,,,,,2,103,11,7,8,3,2,1
Daniel R Sulman,,,,,,,,,1,10,3,3,9,0,1
Christine Hope,,,,,,,,,,2,22,24,8,4,1
Christian Dicicco,,,,,,,,,,,4,15,12,7,1
Sharon Williams Losier,,,,,,,,,,,,2,5,3,1
Gary S Silver,,,,,,,,,,,,,2,3,1
Franklin A Bennett Iii,,,,,,,,,,,,,,0,1
Total,147,101,38,37,20,19,133,124,120,55,50,48,32,11,1
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,2
,Matthew Perks,Joffie C Pittman,Daniel R Sulman,Christine Hope,Sharon Williams Losier,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,2
Matthew Perks,7,61,61,3,6,1,3,2,47,33,13,9,2,4,2
Joffie C Pittman,,0,58,10,10,2,2,0,45,34,13,9,2,5,2
Daniel R Sulman,,,3,2,3,2,2,3,41,31,14,7,2,4,2
Christine Hope,,,,1,19,11,3,3,16,10,10,10,5,2,2
Sharon Williams Losier,,,,,2,7,2,4,14,9,11,9,4,2,2
Christian Dicicco,,,,,,6,4,0,11,6,6,3,3,1,2
Franklin A Bennett Iii,,,,,,,0,0,5,5,3,0,1,0,2
Gary S Silver,,,,,,,,0,3,2,3,2,2,0,2
Carol A Jenkins,,,,,,,,,2,39,9,7,3,2,2
Lisa M Deeley,,,,,,,,,,3,7,2,2,1,2
Anthony Clark,,,,,,,,,,,4,5,1,2,2
Tracey L Gordon,,,,,,,,,,,,0,2,1,2
Omar Sabir,,,,,,,,,,,,,0,0,2
Will Mega,,,,,,,,,,,,,,1,2
Total,83,74,73,30,28,25,8,8,76,55,32,18,8,7,2
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,Matthew Perks,Joffie C Pittman,Daniel R Sulman,Christian Dicicco,Christine Hope,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,3
Carol A Jenkins,6,83,5,7,0,4,90,90,81,17,13,7,5,3,3
Lisa M Deeley,,0,4,4,1,0,76,77,75,12,10,5,1,1,3
Anthony Clark,,,4,2,5,0,9,7,6,7,7,5,2,3,3
Tracey L Gordon,,,,1,0,0,7,5,6,3,4,2,2,1,3
Will Mega,,,,,0,0,5,5,2,3,3,2,0,0,3
Omar Sabir,,,,,,0,3,2,3,2,0,1,1,0,3
Matthew Perks,,,,,,,3,91,85,10,6,3,1,1,3
Joffie C Pittman,,,,,,,,1,85,6,8,7,3,0,3
Daniel R Sulman,,,,,,,,,0,7,4,1,1,1,3
Christian Dicicco,,,,,,,,,,2,7,5,3,2,3
Christine Hope,,,,,,,,,,,1,6,2,1,3
Sharon Williams Losier,,,,,,,,,,,,2,2,0,3
Gary S Silver,,,,,,,,,,,,,3,1,3
Franklin A Bennett Iii,,,,,,,,,,,,,,0,3
Total,125,97,24,16,8,4,112,108,95,29,22,16,10,5,3
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,Matthew Perks,Joffie C Pittman,Daniel R Sulman,Christian Dicicco,Sharon Williams Losier,Christine Hope,Gary S Silver,Franklin A Bennett Iii,4
Carol A Jenkins,1,64,11,14,7,2,71,67,67,25,15,18,6,2,4
Lisa M Deeley,,2,4,8,3,0,52,56,54,13,11,16,4,2,4
Anthony Clark,,,4,6,1,5,13,16,10,14,14,12,5,1,4
Tracey L Gordon,,,,0,3,0,10,9,11,7,12,11,5,0,4
Omar Sabir,,,,,0,0,3,3,4,3,4,5,3,0,4
Will Mega,,,,,,0,7,5,2,3,5,2,2,1,4
Matthew Perks,,,,,,,5,72,69,8,10,8,0,2,4
Joffie C Pittman,,,,,,,,1,76,5,12,5,2,0,4
Daniel R Sulman,,,,,,,,,1,6,2,1,3,1,4
Christian Dicicco,,,,,,,,,,5,15,13,6,0,4
Sharon Williams Losier,,,,,,,,,,,0,19,5,1,4
Christine Hope,,,,,,,,,,,,1,4,1,4
Gary S Silver,,,,,,,,,,,,,0,1,4
Franklin A Bennett Iii,,,,,,,,,,,,,,0,4
Total,114,82,37,34,14,10,99,96,86,42,37,36,14,3,4
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Christian Dicicco,Christine Hope,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,5
Carol A Jenkins,1,51,7,14,0,6,59,59,52,12,19,17,9,3,5
Lisa M Deeley,,0,4,7,6,1,49,45,43,13,19,15,4,1,5
Anthony Clark,,,3,7,5,4,16,12,9,13,7,17,5,5,5
Tracey L Gordon,,,,0,2,1,13,14,15,11,13,10,7,3,5
Omar Sabir,,,,,0,1,7,6,3,5,4,7,3,1,5
Will Mega,,,,,,1,6,7,6,5,3,2,1,0,5
Joffie C Pittman,,,,,,,0,67,62,5,7,13,2,2,5
Matthew Perks,,,,,,,,4,60,7,11,9,4,3,5
Daniel R Sulman,,,,,,,,,3,7,7,4,7,0,5
Christian Dicicco,,,,,,,,,,5,17,15,6,2,5
Christine Hope,,,,,,,,,,,1,18,3,1,5
Sharon Williams Losier,,,,,,,,,,,,1,3,3,5
Gary S Silver,,,,,,,,,,,,,0,3,5
Franklin A Bennett Iii,,,,,,,,,,,,,,0,5
Total,90,74,38,35,14,14,89,89,79,39,39,38,19,7,5
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,6
,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Christian Dicicco,Christine Hope,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,6
Joffie C Pittman,2,57,64,9,11,15,3,0,66,49,11,12,6,2,6
Matthew Perks,,4,52,8,5,3,5,4,48,38,13,10,4,4,6
Daniel R Sulman,,,0,7,3,2,3,0,52,43,9,9,4,1,6
Christian Dicicco,,,,7,11,10,2,1,13,11,13,9,4,2,6
