col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Christian Dicicco,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,All
Kevin M Dougherty,214,594,363,295,70,51,415,312,295,317,218,164,105,74,All
Anne E Lazarus,,40,370,277,88,54,381,276,275,270,229,200,91,60,All
Christine Donohue,,,23,164,54,44,289,254,195,176,153,91,56,47,All
David Wecht,,,,33,34,16,197,226,224,110,134,78,40,32,All
John Henry Foradora,,,,,2,16,71,44,41,55,39,32,33,18,All
Dwayne D Woodruff,,,,,,4,46,31,35,27,31,26,14,13,All
Christine Hope,,,,,,,5,311,182,179,88,62,54,39,All
Sharon Williams Losier,,,,,,,,5,195,116,79,31,36,26,All
Joffie C Pittman,,,,,,,,,2,54,150,134,21,20,All
Christian Dicicco,,,,,,,,,,11,78,39,49,36,All
Matthew Perks,,,,,,,,,,,11,113,31,23,All
Daniel R Sulman,,,,,,,,,,,,1,24,13,All
Gary S Silver,,,,,,,,,,,,,0,18,All
Franklin A Bennett Iii,,,,,,,,,,,,,,0,All
Total,"1,206",913,623,551,146,103,582,512,474,418,346,243,142,97,All
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Matthew Perks,Christian Dicicco,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,1
Kevin M Dougherty,10,59,39,34,4,3,39,30,30,18,25,15,10,8,1
Anne E Lazarus,,11,38,24,5,5,38,31,24,26,20,21,5,4,1
Christine Donohue,,,2,18,5,4,30,25,24,16,17,10,4,5,1
David Wecht,,,,4,1,3,21,24,27,14,4,8,2,4,1
John Henry Foradora,,,,,0,1,5,1,3,0,4,1,3,1,1
Dwayne D Woodruff,,,,,,0,2,4,1,3,1,2,1,3,1
Christine Hope,,,,,,,1,21,27,6,17,7,5,4,1
