col_1,col_2,col_3,col_4,division
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,All
,Cindy Bass,Alice Beck Dubow,Robert Colville,All
Cindy Bass,583,"2,083",211,All
Alice Beck Dubow,,482,0,All
Robert Colville,,,72,All
Total,"2,877","2,565",283,All
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,1
,Cindy Bass,Alice Beck Dubow,Robert Colville,1
Cindy Bass,31,61,5,1
Alice Beck Dubow,,9,0,1
Robert Colville,,,1,1
Total,97,70,6,1
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,2
,Cindy Bass,Alice Beck Dubow,Robert Colville,2
Cindy Bass,58,88,14,2
Alice Beck Dubow,,20,0,2
Robert Colville,,,1,2
Total,160,108,15,2
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,3
,Cindy Bass,Alice Beck Dubow,Robert Colville,3
Cindy Bass,31,80,13,3
Alice Beck Dubow,,11,0,3
Robert Colville,,,2,3
Total,124,91,15,3
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,4
,Cindy Bass,Alice Beck Dubow,Robert Colville,4
Cindy Bass,56,127,13,4
Alice Beck Dubow,,28,0,4
Robert Colville,,,6,4
Total,196,155,19,4
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,5
,Cindy Bass,Alice Beck Dubow,Robert Colville,5
Cindy Bass,31,75,12,5
Alice Beck Dubow,,31,0,5
Robert Colville,,,5,5
Total,118,106,17,5
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,6
,Cindy Bass,Alice Beck Dubow,Robert Colville,6
Cindy Bass,19,55,3,6
Alice Beck Dubow,,10,0,6
Robert Colville,,,2,6
Total,77,65,5,6
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,7
,Cindy Bass,Alice Beck Dubow,Robert Colville,7
Cindy Bass,15,68,6,7
Alice Beck Dubow,,14,0,7
Robert Colville,,,2,7
Total,89,82,8,7
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,8
,Cindy Bass,Alice Beck Dubow,Robert Colville,8
Cindy Bass,18,75,12,8
Alice Beck Dubow,,11,0,8
Robert Colville,,,2,8
Total,105,86,14,8
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,9
,Cindy Bass,Alice Beck Dubow,Robert Colville,9
Cindy Bass,18,53,7,9
Alice Beck Dubow,,10,0,9
Robert Colville,,,4,9
Total,78,63,11,9
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,10
,Cindy Bass,Alice Beck Dubow,Robert Colville,10
Cindy Bass,43,118,10,10
Alice Beck Dubow,,34,0,10
Robert Colville,,,4,10
Total,171,152,14,10
,Judge Of The Superior Court - Democrat,,District Council 8th District - Democrat,11
,Alice Beck Dubow,Robert Colville,Cindy Bass,11
Alice Beck Dubow,17,0,90,11
Robert Colville,,2,4,11
Cindy Bass,,,13,11
Total,107,6,107,11
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,12
,Cindy Bass,Alice Beck Dubow,Robert Colville,12
Cindy Bass,15,95,10,12
Alice Beck Dubow,,12,0,12
Robert Colville,,,3,12
Total,120,107,13,12
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,13
,Cindy Bass,Alice Beck Dubow,Robert Colville,13
Cindy Bass,27,110,8,13
Alice Beck Dubow,,17,0,13
Robert Colville,,,2,13
Total,145,127,10,13
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,14
,Cindy Bass,Alice Beck Dubow,Robert Colville,14
Cindy Bass,18,58,6,14
Alice Beck Dubow,,9,0,14
Robert Colville,,,1,14
Total,82,67,7,14
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,15
,Cindy Bass,Alice Beck Dubow,Robert Colville,15
Cindy Bass,11,59,9,15
Alice Beck Dubow,,11,0,15
Robert Colville,,,0,15
Total,79,70,9,15
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,16
,Cindy Bass,Alice Beck Dubow,Robert Colville,16
Cindy Bass,19,58,7,16
Alice Beck Dubow,,13,0,16
Robert Colville,,,3,16
Total,84,71,10,16
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,17
,Cindy Bass,Alice Beck Dubow,Robert Colville,17
Cindy Bass,33,124,11,17
Alice Beck Dubow,,42,0,17
Robert Colville,,,9,17
Total,168,166,20,17
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,18
,Cindy Bass,Alice Beck Dubow,Robert Colville,18
Cindy Bass,22,85,4,18
Alice Beck Dubow,,19,0,18
Robert Colville,,,3,18
Total,111,104,7,18
,Judge Of The Superior Court - Democrat,,District Council 8th District - Democrat,19
,Alice Beck Dubow,Robert Colville,Cindy Bass,19
Alice Beck Dubow,44,0,145,19
Robert Colville,,2,9,19
Cindy Bass,,,24,19
Total,189,11,178,19
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,20
,Cindy Bass,Alice Beck Dubow,Robert Colville,20
Cindy Bass,6,13,0,20
Alice Beck Dubow,,4,0,20
Robert Colville,,,0,20
Total,19,17,0,20
,Judge Of The Superior Court - Democrat,,District Council 8th District - Democrat,21
,Alice Beck Dubow,Robert Colville,Cindy Bass,21
Alice Beck Dubow,28,0,85,21
Robert Colville,,2,10,21
Cindy Bass,,,14,21
Total,113,12,109,21
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,22
,Cindy Bass,Alice Beck Dubow,Robert Colville,22
Cindy Bass,12,124,11,22
Alice Beck Dubow,,21,0,22
Robert Colville,,,5,22
Total,147,145,16,22
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,23
,Cindy Bass,Alice Beck Dubow,Robert Colville,23
Cindy Bass,21,67,9,23
Alice Beck Dubow,,26,0,23
Robert Colville,,,0,23
Total,97,93,9,23
,District Council 8th District - Democrat,Judge Of The Superior Court - Democrat,,24
,Cindy Bass,Alice Beck Dubow,Robert Colville,24
Cindy Bass,13,74,7,24
Alice Beck Dubow,,15,0,24
Robert Colville,,,5,24
Total,94,89,12,24
,Judge Of The Superior Court - Democrat,,District Council 8th District - Democrat,25
,Alice Beck Dubow,Robert Colville,Cindy Bass,25
Alice Beck Dubow,26,0,96,25
Robert Colville,,6,11,25
Cindy Bass,,,15,25
Total,122,17,122,25
