col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,1
,Alice Beck Dubow,Robert Colville,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,1
Alice Beck Dubow,9,0,23,16,8,5,5,4,1
Robert Colville,,0,2,3,1,2,2,2,1
Anthony Clark,,,3,4,4,1,3,0,1
Lisa M Deeley,,,,0,4,2,2,4,1
Carol A Jenkins,,,,,0,1,0,0,1
Tracey L Gordon,,,,,,1,2,1,1
Will Mega,,,,,,,1,0,1
Omar Sabir,,,,,,,,0,1
Total,48,7,28,19,10,9,8,6,1
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,2
,Alice Beck Dubow,Robert Colville,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,2
Alice Beck Dubow,11,0,17,15,11,8,2,1,2
Robert Colville,,3,0,1,1,1,0,0,2
Carol A Jenkins,,,0,6,5,4,0,0,2
Lisa M Deeley,,,,0,1,1,0,2,2
Anthony Clark,,,,,1,2,2,0,2
Tracey L Gordon,,,,,,0,0,0,2
Will Mega,,,,,,,1,0,2
Omar Sabir,,,,,,,,0,2
Total,43,6,17,17,13,9,3,2,2
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,3
,Alice Beck Dubow,Robert Colville,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,3
Alice Beck Dubow,10,0,24,21,15,15,4,0,3
Robert Colville,,0,5,1,2,0,2,1,3
Lisa M Deeley,,,4,6,7,5,2,1,3
Anthony Clark,,,,0,2,3,1,0,3
Tracey L Gordon,,,,,0,3,1,0,3
Carol A Jenkins,,,,,,0,1,0,3
Will Mega,,,,,,,0,0,3
Omar Sabir,,,,,,,,0,3
Total,62,7,33,22,18,16,6,1,3
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,4
,Alice Beck Dubow,Robert Colville,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,4
Alice Beck Dubow,10,0,23,17,7,6,5,3,4
Robert Colville,,3,1,1,0,0,1,0,4
Lisa M Deeley,,,1,8,3,4,0,3,4
Anthony Clark,,,,0,2,2,3,0,4
Carol A Jenkins,,,,,0,0,1,0,4
Tracey L Gordon,,,,,,0,0,0,4
Will Mega,,,,,,,0,0,4
Omar Sabir,,,,,,,,0,4
Total,47,5,26,19,7,6,6,3,4
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,5
,Alice Beck Dubow,Robert Colville,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,5
Alice Beck Dubow,8,0,27,15,10,5,6,3,5
Robert Colville,,1,4,0,2,2,0,0,5
Anthony Clark,,,2,5,9,3,2,0,5
Lisa M Deeley,,,,1,0,1,0,1,5
Tracey L Gordon,,,,,0,0,1,0,5
Carol A Jenkins,,,,,,1,0,0,5
Will Mega,,,,,,,1,1,5
Omar Sabir,,,,,,,,0,5
Total,55,5,33,16,12,8,7,3,5
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,6
,Alice Beck Dubow,Robert Colville,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,6
Alice Beck Dubow,15,0,42,41,4,6,2,1,6
Robert Colville,,2,4,4,3,0,1,0,6
Lisa M Deeley,,,4,28,5,6,2,0,6
Anthony Clark,,,,4,1,0,0,1,6
Carol A Jenkins,,,,,0,0,0,0,6
Tracey L Gordon,,,,,,0,0,0,6
Will Mega,,,,,,,0,0,6
Omar Sabir,,,,,,,,1,6
Total,77,10,55,53,7,7,3,2,6
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,7
,Alice Beck Dubow,Robert Colville,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,7
Alice Beck Dubow,5,0,12,11,10,8,5,4,7
Robert Colville,,0,4,2,1,1,1,1,7
Lisa M Deeley,,,4,2,5,2,1,3,7
Anthony Clark,,,,2,1,3,2,0,7
Tracey L Gordon,,,,,1,1,1,0,7
Carol A Jenkins,,,,,,1,1,0,7
Will Mega,,,,,,,0,1,7
Omar Sabir,,,,,,,,0,7
Total,36,6,20,15,12,10,6,5,7
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,8
,Alice Beck Dubow,Robert Colville,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Will Mega,8
Alice Beck Dubow,13,0,48,20,18,18,10,9,8
Robert Colville,,0,4,4,5,3,1,3,8
Anthony Clark,,,5,11,8,9,3,4,8
Lisa M Deeley,,,,2,6,2,6,1,8
Tracey L Gordon,,,,,4,4,3,1,8
Carol A Jenkins,,,,,,0,1,3,8
Omar Sabir,,,,,,,1,0,8
Will Mega,,,,,,,,0,8
Total,86,12,57,29,28,22,15,12,8
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,9
,Alice Beck Dubow,Robert Colville,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,9
Alice Beck Dubow,14,0,32,33,10,11,4,3,9
Robert Colville,,2,7,0,3,2,2,1,9
Lisa M Deeley,,,1,16,10,4,0,3,9
Anthony Clark,,,,2,2,5,2,0,9
Carol A Jenkins,,,,,0,2,0,0,9
Tracey L Gordon,,,,,,0,2,1,9
Will Mega,,,,,,,0,0,9
Omar Sabir,,,,,,,,0,9
Total,68,11,41,36,14,14,6,4,9
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,10
,Alice Beck Dubow,Robert Colville,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,10
Alice Beck Dubow,21,0,27,28,14,17,6,4,10
Robert Colville,,1,4,4,2,1,2,0,10
Anthony Clark,,,4,8,6,5,2,2,10
Lisa M Deeley,,,,2,4,6,3,0,10
Carol A Jenkins,,,,,2,2,3,1,10
Tracey L Gordon,,,,,,0,0,1,10
Omar Sabir,,,,,,,0,0,10
Will Mega,,,,,,,,0,10
Total,81,9,36,35,19,18,9,4,10
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,11
,Alice Beck Dubow,Robert Colville,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,11
Alice Beck Dubow,8,0,29,28,9,8,4,1,11
Robert Colville,,2,1,2,1,1,1,0,11
Lisa M Deeley,,,2,15,0,5,1,0,11
Anthony Clark,,,,1,7,2,1,0,11
Carol A Jenkins,,,,,2,1,1,0,11
Tracey L Gordon,,,,,,0,1,1,11
Will Mega,,,,,,,0,0,11
Omar Sabir,,,,,,,,0,11
Total,56,5,32,31,13,10,5,1,11
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,12
,Alice Beck Dubow,Robert Colville,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,12
Alice Beck Dubow,8,0,28,14,13,13,7,2,12
Robert Colville,,2,3,3,1,1,3,1,12
Anthony Clark,,,0,2,4,5,5,1,12
Lisa M Deeley,,,,2,2,3,1,1,12
Tracey L Gordon,,,,,3,6,2,0,12
Carol A Jenkins,,,,,,1,0,0,12
Will Mega,,,,,,,0,0,12
Omar Sabir,,,,,,,,1,12
Total,57,11,32,19,18,15,10,4,12
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,13
,Alice Beck Dubow,Robert Colville,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,13
Alice Beck Dubow,7,0,28,29,17,11,2,2,13
Robert Colville,,1,6,2,2,0,2,1,13
Lisa M Deeley,,,2,9,6,4,2,1,13
Anthony Clark,,,,1,7,3,2,2,13
Tracey L Gordon,,,,,0,1,0,0,13
Carol A Jenkins,,,,,,0,0,0,13
Will Mega,,,,,,,0,0,13
Omar Sabir,,,,,,,,0,13
Total,65,9,37,33,19,11,4,3,13
,Judge Of The Superior Court - Democrat,,City Commissioners - Democrat,,,,,,14
,Alice Beck Dubow,Robert Colville,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,14
Alice Beck Dubow,12,0,40,26,17,8,2,0,14
Robert Colville,,2,4,3,0,3,1,0,14
Anthony Clark,,,1,19,6,4,0,0,14
