col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,1
,Daniel Tinney,Dennis M O Brien,David Oh,Terry Tracy,Al Taubenberger,Matt Wolfe,James Williams,Anne Covey,Mike George,Correale Stevens,Rebecca Warren,Cheryl Allen,Judy Olson,1
Daniel Tinney,0,8,7,6,6,6,4,6,6,5,5,5,4,1
Dennis M O Brien,,0,7,5,3,4,2,5,4,3,5,5,2,1
David Oh,,,0,5,2,4,2,4,4,4,5,5,2,1
Terry Tracy,,,,0,2,4,3,4,5,2,3,3,3,1
Al Taubenberger,,,,,0,3,4,5,4,3,1,1,2,1
Matt Wolfe,,,,,,0,1,4,3,3,3,2,2,1
James Williams,,,,,,,0,4,4,2,1,1,2,1
Anne Covey,,,,,,,,0,4,3,2,2,1,1
Mike George,,,,,,,,,0,4,1,1,3,1
Correale Stevens,,,,,,,,,,0,2,1,1,1
Rebecca Warren,,,,,,,,,,,1,4,1,1
Cheryl Allen,,,,,,,,,,,,0,2,1
Judy Olson,,,,,,,,,,,,,0,1
Total,11,9,8,7,6,6,5,8,7,6,6,5,4,1
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,2
,Daniel Tinney,David Oh,Dennis M O Brien,Terry Tracy,Matt Wolfe,James Williams,Al Taubenberger,Anne Covey,Correale Stevens,Rebecca Warren,Judy Olson,Mike George,Cheryl Allen,2
Daniel Tinney,0,5,8,7,6,4,1,6,3,4,1,3,1,2
David Oh,,1,6,4,5,3,1,2,5,3,2,2,3,2
Dennis M O Brien,,,0,7,5,5,2,4,3,5,3,2,2,2
Terry Tracy,,,,1,6,5,2,5,4,5,3,2,1,2
Matt Wolfe,,,,,0,2,1,2,4,4,2,2,2,2
James Williams,,,,,,0,1,3,2,2,2,1,1,2
Al Taubenberger,,,,,,,0,1,1,2,3,1,1,2
Anne Covey,,,,,,,,0,1,2,1,1,0,2
Correale Stevens,,,,,,,,,0,3,2,2,2,2
Rebecca Warren,,,,,,,,,,0,2,1,1,2
Judy Olson,,,,,,,,,,,0,2,2,2
Mike George,,,,,,,,,,,,0,1,2
Cheryl Allen,,,,,,,,,,,,,0,2
Total,11,10,10,10,9,5,3,6,6,6,5,4,3,2
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,3
,Daniel Tinney,Dennis M O Brien,James Williams,Matt Wolfe,Terry Tracy,Al Taubenberger,David Oh,Judy Olson,Anne Covey,Mike George,Rebecca Warren,Cheryl Allen,Correale Stevens,3
Daniel Tinney,0,4,2,3,2,1,2,2,2,2,2,1,1,3
Dennis M O Brien,,0,2,3,2,2,1,2,2,2,3,0,1,3
James Williams,,,0,2,4,1,3,2,3,1,2,1,1,3
Matt Wolfe,,,,0,2,2,1,3,2,1,2,1,0,3
Terry Tracy,,,,,0,1,3,2,3,1,2,1,1,3
Al Taubenberger,,,,,,1,0,1,1,0,1,0,0,3
David Oh,,,,,,,0,1,2,1,1,1,1,3
Judy Olson,,,,,,,,0,2,2,2,2,0,3
Anne Covey,,,,,,,,,0,1,2,1,0,3
Mike George,,,,,,,,,,0,2,1,0,3
Rebecca Warren,,,,,,,,,,,0,0,0,3
Cheryl Allen,,,,,,,,,,,,0,0,3
Correale Stevens,,,,,,,,,,,,,0,3
Total,5,5,4,4,4,3,3,4,3,3,3,2,2,3
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,4
,David Oh,James Williams,Dennis M O Brien,Daniel Tinney,Matt Wolfe,Terry Tracy,Al Taubenberger,Anne Covey,Judy Olson,Correale Stevens,Mike George,Rebecca Warren,Cheryl Allen,4
David Oh,0,4,4,3,3,3,2,3,3,4,1,2,0,4
James Williams,,0,3,2,2,2,2,4,4,2,3,2,0,4
Dennis M O Brien,,,0,2,2,2,2,2,2,3,0,2,0,4
Daniel Tinney,,,,0,3,2,0,2,3,2,1,1,0,4
Matt Wolfe,,,,,0,2,0,2,3,2,1,1,0,4
Terry Tracy,,,,,,0,1,3,2,2,1,1,0,4
Al Taubenberger,,,,,,,0,1,0,1,0,1,0,4
Anne Covey,,,,,,,,0,4,2,3,1,0,4
Judy Olson,,,,,,,,,0,2,3,1,0,4
Correale Stevens,,,,,,,,,,0,0,2,0,4
Mike George,,,,,,,,,,,0,0,0,4
Rebecca Warren,,,,,,,,,,,,0,0,4
Cheryl Allen,,,,,,,,,,,,,0,4
Total,6,6,4,3,3,3,2,5,5,4,3,2,0,4
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,5
,Terry Tracy,David Oh,Daniel Tinney,Matt Wolfe,Dennis M O Brien,Al Taubenberger,James Williams,Anne Covey,Correale Stevens,Rebecca Warren,Mike George,Cheryl Allen,Judy Olson,5
Terry Tracy,0,18,15,14,13,12,12,16,14,10,4,8,5,5
David Oh,,0,11,11,12,9,11,15,14,7,5,10,5,5
Daniel Tinney,,,0,16,11,11,13,13,8,7,11,5,6,5
Matt Wolfe,,,,1,10,13,9,11,10,8,8,5,7,5
Dennis M O Brien,,,,,0,8,8,13,7,6,7,4,7,5
Al Taubenberger,,,,,,0,6,12,8,5,4,5,7,5
James Williams,,,,,,,0,11,12,7,6,5,1,5
Anne Covey,,,,,,,,0,10,5,6,5,8,5
Correale Stevens,,,,,,,,,0,7,4,7,2,5
Rebecca Warren,,,,,,,,,,0,3,5,1,5
Mike George,,,,,,,,,,,0,1,4,5
Cheryl Allen,,,,,,,,,,,,0,1,5
Judy Olson,,,,,,,,,,,,,0,5
Total,28,24,23,23,18,17,17,22,17,12,11,10,8,5
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,6
,David Oh,Daniel Tinney,Dennis M O Brien,Matt Wolfe,Terry Tracy,James Williams,Al Taubenberger,Anne Covey,Correale Stevens,Cheryl Allen,Judy Olson,Rebecca Warren,Mike George,6
David Oh,0,5,4,3,3,2,2,3,4,1,3,2,2,6
Daniel Tinney,,0,3,2,3,2,2,3,4,2,2,2,2,6
Dennis M O Brien,,,0,2,3,2,1,3,3,1,2,3,1,6
Matt Wolfe,,,,0,2,2,1,4,2,2,2,2,1,6
Terry Tracy,,,,,0,1,0,3,2,0,2,1,1,6
James Williams,,,,,,0,1,2,3,1,0,2,0,6
Al Taubenberger,,,,,,,0,1,1,0,0,1,1,6
Anne Covey,,,,,,,,0,2,1,2,2,0,6
Correale Stevens,,,,,,,,,0,2,1,3,1,6
Cheryl Allen,,,,,,,,,,0,2,2,0,6
Judy Olson,,,,,,,,,,,0,1,1,6
Rebecca Warren,,,,,,,,,,,,0,0,6
Mike George,,,,,,,,,,,,,0,6
Total,8,7,6,6,4,3,2,6,6,4,4,4,2,6
,Justice Of The Supreme Court - Republican,,,,,,Council At Large - Republican,,,,,,,7
,Anne Covey,Correale Stevens,Cheryl Allen,Mike George,Rebecca Warren,Judy Olson,Daniel Tinney,Dennis M O Brien,Terry Tracy,David Oh,James Williams,Matt Wolfe,Al Taubenberger,7
Anne Covey,0,1,2,1,2,1,3,2,3,2,2,2,1,7
Correale Stevens,,1,0,1,1,0,1,1,1,0,1,0,1,7
Cheryl Allen,,,0,0,1,0,1,1,2,2,1,1,0,7
Mike George,,,,0,0,1,1,2,0,0,0,1,0,7
Rebecca Warren,,,,,0,0,2,1,2,1,1,1,1,7
Judy Olson,,,,,,0,1,1,0,0,0,1,0,7
Daniel Tinney,,,,,,,0,2,2,1,1,2,1,7
Dennis M O Brien,,,,,,,,0,1,1,0,2,0,7
Terry Tracy,,,,,,,,,0,2,2,1,1,7
David Oh,,,,,,,,,,0,1,1,0,7
James Williams,,,,,,,,,,,0,0,1,7
Matt Wolfe,,,,,,,,,,,,0,0,7
Al Taubenberger,,,,,,,,,,,,,0,7
Total,4,3,2,2,2,1,3,3,3,2,2,2,1,7
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,8
,Daniel Tinney,David Oh,James Williams,Terry Tracy,Al Taubenberger,Matt Wolfe,Dennis M O Brien,Mike George,Cheryl Allen,Correale Stevens,Judy Olson,Anne Covey,Rebecca Warren,8
Daniel Tinney,0,2,3,3,2,3,1,4,3,2,3,2,0,8
David Oh,,1,2,2,1,1,1,2,2,1,1,1,0,8
James Williams,,,1,4,2,2,1,2,2,3,2,1,0,8
Terry Tracy,,,,0,2,2,1,2,2,3,2,1,0,8
Al Taubenberger,,,,,0,2,0,1,1,2,1,1,0,8
Matt Wolfe,,,,,,0,0,2,2,2,1,2,0,8
Dennis M O Brien,,,,,,,0,1,1,0,1,0,0,8
Mike George,,,,,,,,0,2,1,2,2,0,8
Cheryl Allen,,,,,,,,,0,1,2,1,0,8
Correale Stevens,,,,,,,,,,0,1,1,0,8
Judy Olson,,,,,,,,,,,0,0,0,8
Anne Covey,,,,,,,,,,,,0,0,8
Rebecca Warren,,,,,,,,,,,,,0,8
Total,5,5,5,4,3,3,1,4,3,3,3,2,0,8
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,9
,Daniel Tinney,Al Taubenberger,Terry Tracy,Matt Wolfe,James Williams,David Oh,Dennis M O Brien,Anne Covey,Correale Stevens,Mike George,Cheryl Allen,Judy Olson,Rebecca Warren,9
Daniel Tinney,0,6,6,5,4,2,2,4,3,3,1,1,0,9
Al Taubenberger,,0,4,5,2,1,1,2,3,3,0,0,0,9
Terry Tracy,,,0,4,4,1,1,3,3,3,1,1,0,9
Matt Wolfe,,,,0,2,1,1,1,3,3,0,0,0,9
James Williams,,,,,0,1,1,2,2,2,1,1,0,9
David Oh,,,,,,0,2,1,1,0,1,1,0,9
Dennis M O Brien,,,,,,,0,1,0,0,1,1,0,9
Anne Covey,,,,,,,,0,0,1,1,1,0,9
Correale Stevens,,,,,,,,,0,2,0,0,0,9
Mike George,,,,,,,,,,0,0,0,0,9
Cheryl Allen,,,,,,,,,,,0,1,0,9
Judy Olson,,,,,,,,,,,,0,0,9
Rebecca Warren,,,,,,,,,,,,,0,9
Total,8,6,6,5,4,3,2,4,4,3,1,1,0,9
,Justice Of The Supreme Court - Republican,,,,,,Council At Large - Republican,,,,,,,10
,Anne Covey,Correale Stevens,Judy Olson,Cheryl Allen,Mike George,Rebecca Warren,Terry Tracy,David Oh,Matt Wolfe,Al Taubenberger,Daniel Tinney,James Williams,Dennis M O Brien,10
Anne Covey,0,6,1,1,1,0,8,7,5,4,2,3,1,10
Correale Stevens,,1,2,1,0,2,7,4,3,3,3,4,1,10
Judy Olson,,,0,2,0,1,3,2,2,2,2,0,1,10
Cheryl Allen,,,,0,0,0,2,1,1,1,1,0,1,10
