col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,division
Leon Goodman,,,,,,,,,1,4,4,8,6,2,5,4,2,3,1,5,9,2,3,3,4,2,2,3,3,2,1,2,2,3,2,2,1,1,1,0,2,0,0,1,1,All
Stephanie M Sawyer,,,,,,,,,,0,8,8,8,12,9,5,5,8,7,5,3,5,5,7,5,6,3,3,2,0,2,0,0,1,2,3,3,4,0,3,1,2,0,1,0,All
Abbe Fletman,,,,,,,,,,,0,5,11,10,6,5,7,10,8,7,0,4,4,2,3,3,4,2,4,3,2,2,1,1,1,1,2,0,1,0,1,2,1,0,1,All
Jennifer Schultz,,,,,,,,,,,,0,5,4,6,4,3,2,1,7,3,8,2,7,5,5,5,4,3,3,6,2,2,5,1,3,3,2,3,0,1,0,2,1,1,All
Daine Grey Jr,,,,,,,,,,,,,0,7,10,5,5,7,6,4,4,2,3,1,3,3,3,3,2,3,1,2,2,2,1,0,3,1,0,1,1,1,0,0,0,All
Kai Scott,,,,,,,,,,,,,,0,8,6,7,9,9,4,1,3,3,4,5,2,3,2,1,0,1,1,2,1,2,0,2,2,1,1,0,2,1,1,0,All
Thomas Martin,,,,,,,,,,,,,,,0,4,4,8,5,2,3,7,2,2,2,2,6,3,3,2,2,2,4,1,1,2,1,1,1,1,3,2,2,0,0,All
Rainy Papademetriou,,,,,,,,,,,,,,,,1,3,5,5,3,4,2,4,3,4,3,1,2,2,3,1,3,1,1,3,0,1,1,0,1,0,2,0,2,1,All
Chris Mallios,,,,,,,,,,,,,,,,,0,6,7,3,2,3,1,2,3,2,2,2,0,0,0,1,1,2,1,3,1,1,0,1,2,0,1,0,1,All
Michael Fanning,,,,,,,,,,,,,,,,,,0,9,2,0,2,2,1,1,0,2,2,1,0,0,1,1,1,0,1,0,1,0,0,2,2,1,0,0,All
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,0,2,1,1,2,1,3,2,1,2,1,1,2,3,2,0,1,0,0,0,1,0,0,4,0,2,1,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,0,1,4,2,4,6,5,4,3,2,1,3,1,2,3,2,2,3,2,1,1,1,1,1,1,2,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,0,3,2,1,2,4,1,2,1,2,2,1,1,1,1,1,1,2,0,1,1,1,0,1,1,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,0,4,5,3,4,6,2,3,3,3,2,3,1,0,4,1,2,2,0,2,1,3,0,1,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,0,5,4,5,2,4,5,3,0,4,0,0,2,1,2,2,0,1,1,1,0,1,0,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3,2,1,0,1,1,1,1,1,4,2,2,0,2,1,0,0,1,1,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,6,0,1,2,3,2,1,1,2,3,2,2,3,2,0,1,2,0,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,1,0,2,0,1,0,1,2,1,2,0,1,2,1,0,1,1,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,1,2,1,3,0,0,2,0,0,1,1,4,0,2,0,0,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,1,1,1,0,3,0,2,2,2,0,1,2,0,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,3,1,1,2,0,0,0,0,0,1,1,0,0,0,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,1,2,1,0,0,0,1,0,0,1,1,0,0,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,0,1,0,2,0,0,1,1,2,1,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,1,0,1,0,0,1,0,1,0,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,1,1,0,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,0,0,0,1,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,1,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,2,0,1,0,1,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,All
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,0,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,78,55,43,35,33,30,26,24,23,22,21,21,20,20,19,17,16,15,15,14,14,14,13,12,12,11,10,9,9,8,7,7,7,6,5,5,5,4,4,4,4,4,3,3,2,All
,District Council 7th District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
,Maria Quinones Sanchez,Manny Morales,Tracy B Roman,Scott Diclaudio,Ken Powell,Lyris Younge,Abbe Fletman,Deborah Watson Stokes,Jennifer Schultz,Mia Roberts Perez,Stephanie M Sawyer,Daine Grey Jr,Jon Marshall,Anthony Kyriakakis,Chris Mallios,Lucretia Clemons,Marissa Brumbach,Michael Fanning,Brian T Ortelere,James F Berardinelli,Kai Scott,Leon Goodman,Rainy Papademetriou,Shanese Johnson,Thomas Martin,Vincent Furlong,Vincent N Melchiorre,Betsy Wahl,Frances Fattah,Joshua Hill,Lynne M Summers,Sandjai Weaver,Sherman Toppin,Vince Giusini,Chris Mccabe,Edward William Louden Jr,Franklin A Bennett Iii,Jodi Lobel,Leon A King Ii,Rania Major,Starr Marshall Cash,Stella Tsai,Tangie M Boston,Wayne M D Bennett,William J Ciancaglini,14
Maria Quinones Sanchez,3,0,9,4,5,2,4,4,4,4,6,3,1,1,3,3,2,3,1,1,3,1,1,3,2,1,3,2,2,1,2,1,2,0,1,0,1,1,0,1,0,1,0,0,0,14
Manny Morales,,5,5,3,1,3,1,2,1,0,0,1,3,2,1,1,2,1,1,0,0,2,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,14
Tracy B Roman,,,0,4,4,4,4,4,3,2,2,1,3,1,4,2,3,3,1,1,1,2,0,0,1,2,3,0,0,2,2,1,2,1,1,1,1,0,0,0,1,1,0,0,0,14
Scott Diclaudio,,,,0,5,3,4,3,2,2,3,2,4,2,1,0,1,3,1,1,2,3,1,0,2,3,1,0,1,2,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,14
Ken Powell,,,,,0,3,3,2,2,3,4,1,3,2,1,1,1,3,1,1,3,2,2,1,2,2,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,14
Lyris Younge,,,,,,0,2,2,2,2,1,0,4,2,2,2,2,1,1,2,1,1,1,0,1,1,1,0,0,0,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,14
Abbe Fletman,,,,,,,0,3,2,1,1,1,2,2,0,1,2,2,0,2,0,1,1,0,0,3,0,0,0,2,2,0,2,1,1,0,1,0,1,0,1,1,0,0,0,14
Deborah Watson Stokes,,,,,,,,0,4,2,3,1,1,1,1,3,3,2,2,1,1,2,0,1,1,2,0,1,2,2,1,1,2,1,1,0,1,0,0,1,1,1,0,0,0,14
Jennifer Schultz,,,,,,,,,0,1,2,2,0,0,1,2,2,1,3,2,1,1,0,0,1,1,0,0,1,1,1,1,2,1,1,0,1,0,0,0,0,1,0,0,0,14
Mia Roberts Perez,,,,,,,,,,1,4,0,1,1,1,2,1,1,0,0,2,0,1,2,1,1,1,2,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,14
Stephanie M Sawyer,,,,,,,,,,,0,1,1,1,1,2,1,2,1,0,3,1,1,3,2,1,1,2,2,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,14
Daine Grey Jr,,,,,,,,,,,,0,0,0,0,0,0,1,2,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Jon Marshall,,,,,,,,,,,,,0,3,1,0,1,2,0,1,1,2,1,0,1,2,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,14
Anthony Kyriakakis,,,,,,,,,,,,,,0,0,1,2,1,0,1,1,1,2,1,0,2,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,14
Chris Mallios,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,0,0,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14
Lucretia Clemons,,,,,,,,,,,,,,,,0,3,0,1,1,1,0,1,2,0,0,0,2,1,0,1,2,1,1,1,0,1,1,0,1,0,0,0,0,0,14
Marissa Brumbach,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,2,1,1,1,0,1,1,0,0,1,0,0,0,0,14
Michael Fanning,,,,,,,,,,,,,,,,,,0,1,0,2,2,0,0,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14
Brian T Ortelere,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14
James F Berardinelli,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,14
Kai Scott,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,14
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,14
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,14
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,14
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,14
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,14
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,0,0,14
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,14
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,14
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,14
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,14
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,14
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,14
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,14
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,14
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14
Total,18,13,14,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,14
,District Council 7th District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
,Manny Morales,Maria Quinones Sanchez,Ken Powell,Lyris Younge,Tracy B Roman,Jon Marshall,Scott Diclaudio,Edward William Louden Jr,Kai Scott,Leon Goodman,Rainy Papademetriou,Mia Roberts Perez,Stephanie M Sawyer,Thomas Martin,Betsy Wahl,Daine Grey Jr,Jennifer Schultz,Anthony Kyriakakis,Chris Mallios,Lucretia Clemons,Lynne M Summers,Stella Tsai,Vincent Furlong,Vincent N Melchiorre,Abbe Fletman,James F Berardinelli,Joshua Hill,Leon A King Ii,Marissa Brumbach,Vince Giusini,Wayne M D Bennett,Michael Fanning,Sherman Toppin,Starr Marshall Cash,William J Ciancaglini,Brian T Ortelere,Deborah Watson Stokes,Frances Fattah,Jodi Lobel,Rania Major,Shanese Johnson,Tangie M Boston,Chris Mccabe,Franklin A Bennett Iii,Sandjai Weaver,15
Manny Morales,4,0,5,7,5,6,7,6,2,6,4,1,1,2,1,2,2,2,0,1,3,1,3,1,0,3,1,0,0,2,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,15
Maria Quinones Sanchez,,5,5,3,5,3,2,2,5,2,3,5,5,4,4,3,3,2,3,3,1,3,1,3,2,0,2,3,3,1,0,2,1,2,1,0,1,0,1,1,1,1,0,0,0,15
Ken Powell,,,1,6,5,6,5,4,2,5,1,3,2,2,2,4,0,2,2,2,0,1,1,2,1,0,1,1,3,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,15
Lyris Younge,,,,0,6,6,7,6,3,6,4,2,1,2,2,3,2,1,1,1,1,1,2,3,1,2,1,1,1,2,2,2,2,0,1,1,1,0,1,0,0,1,0,0,0,15
Tracy B Roman,,,,,0,5,7,4,3,5,3,3,4,4,3,3,2,2,1,2,3,3,2,2,1,1,2,2,1,1,2,1,2,1,1,0,1,1,1,1,0,1,0,0,0,15
Jon Marshall,,,,,,0,6,5,1,7,2,2,2,2,2,3,2,1,0,0,0,0,2,0,0,2,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
Scott Diclaudio,,,,,,,0,5,3,5,3,2,2,2,2,3,2,1,1,1,2,1,2,1,1,2,1,0,0,1,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,15
Edward William Louden Jr,,,,,,,,0,1,5,4,1,1,2,0,3,1,1,1,2,1,3,1,1,0,2,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,15
Kai Scott,,,,,,,,,0,0,2,5,4,2,3,1,2,2,3,2,2,1,1,2,3,0,1,1,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,15
Leon Goodman,,,,,,,,,,0,2,1,2,3,1,3,2,1,0,1,1,1,2,0,0,2,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,15
Rainy Papademetriou,,,,,,,,,,,0,2,1,1,1,1,2,2,0,2,1,2,1,2,0,2,0,1,1,2,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,15
Mia Roberts Perez,,,,,,,,,,,,0,5,2,2,2,1,3,1,2,1,1,1,2,1,0,0,2,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,15
Stephanie M Sawyer,,,,,,,,,,,,,0,3,2,2,2,2,1,2,2,2,1,1,1,0,1,2,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,15
Thomas Martin,,,,,,,,,,,,,,0,2,3,2,1,1,2,2,2,2,0,0,1,3,1,2,1,2,0,1,2,0,0,0,0,0,1,1,0,0,0,0,15
Betsy Wahl,,,,,,,,,,,,,,,0,0,3,1,0,2,2,1,1,1,0,0,2,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,15
Daine Grey Jr,,,,,,,,,,,,,,,,0,0,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,15
Jennifer Schultz,,,,,,,,,,,,,,,,,0,0,0,1,2,1,2,0,0,1,2,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,15
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,0,0,2,2,1,2,2,0,1,0,1,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15
Chris Mallios,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,15
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,0,2,3,0,1,0,0,2,0,2,1,0,1,0,2,0,0,0,1,0,1,1,0,0,0,0,15
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,0,2,2,1,0,1,2,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,15
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2,1,1,0,0,0,1,2,1,0,1,1,1,1,1,1,0,0,0,15
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,15
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,2,0,2,1,0,2,0,1,0,1,0,0,1,0,0,0,15
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,1,2,0,0,0,0,0,1,1,0,0,0,0,15
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,15
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,15
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,1,0,0,1,0,0,0,15
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,15
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,1,0,0,0,15
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,15
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,15
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,15
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,15
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,15
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,15
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,15
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15
Total,16,16,11,10,10,9,9,8,8,8,7,6,6,6,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,0,0,0,15
,District Council 7th District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
,Maria Quinones Sanchez,Manny Morales,Tracy B Roman,Scott Diclaudio,Ken Powell,Abbe Fletman,Jennifer Schultz,Thomas Martin,Daine Grey Jr,Jon Marshall,Lyris Younge,Mia Roberts Perez,Michael Fanning,Stephanie M Sawyer,Kai Scott,Lynne M Summers,Joshua Hill,Leon Goodman,Vincent N Melchiorre,Chris Mallios,Deborah Watson Stokes,Rainy Papademetriou,Betsy Wahl,Stella Tsai,Anthony Kyriakakis,Brian T Ortelere,Chris Mccabe,Franklin A Bennett Iii,Lucretia Clemons,Rania Major,Sandjai Weaver,Sherman Toppin,Vincent Furlong,Wayne M D Bennett,William J Ciancaglini,Edward William Louden Jr,James F Berardinelli,Marissa Brumbach,Starr Marshall Cash,Tangie M Boston,Vince Giusini,Frances Fattah,Jodi Lobel,Leon A King Ii,Shanese Johnson,19
Maria Quinones Sanchez,10,0,8,6,7,6,6,4,4,4,6,7,3,5,3,4,3,4,3,2,4,1,3,3,2,1,0,1,2,1,2,2,1,1,1,1,1,1,0,1,1,0,0,0,0,19
Manny Morales,,9,4,5,3,3,2,4,3,3,1,0,4,2,3,2,2,1,2,2,0,3,0,0,0,1,2,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,19
Tracy B Roman,,,0,6,6,5,4,5,3,4,5,5,5,5,3,4,2,2,3,3,2,3,2,1,0,1,1,0,0,2,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,19
Scott Diclaudio,,,,0,7,5,3,5,5,6,3,2,4,4,3,2,1,1,3,1,0,3,0,0,1,0,0,0,0,0,1,2,1,0,2,1,1,1,0,0,1,0,0,0,0,19
Ken Powell,,,,,0,6,2,5,4,5,4,2,5,4,4,1,1,2,4,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,19
