col_1,col_2,division
,Sheriff - Republican,1
,Christopher Sawyer,1
Christopher Sawyer,27,1
Total,27,1
,Sheriff - Republican,2
,Christopher Sawyer,2
Christopher Sawyer,7,2
Total,7,2
,Sheriff - Republican,3
,Christopher Sawyer,3
Christopher Sawyer,26,3
Total,26,3
,Sheriff - Republican,4
,Christopher Sawyer,4
Christopher Sawyer,16,4
Total,16,4
,Sheriff - Republican,5
,Christopher Sawyer,5
Christopher Sawyer,14,5
Total,14,5
,Sheriff - Republican,6
,Christopher Sawyer,6
Christopher Sawyer,10,6
Total,10,6
,Sheriff - Republican,7
,Christopher Sawyer,7
Christopher Sawyer,8,7
Total,8,7
,Sheriff - Republican,8
,Christopher Sawyer,8
Christopher Sawyer,8,8
Total,8,8
,Sheriff - Republican,9
,Christopher Sawyer,9
Christopher Sawyer,18,9
Total,18,9
,Sheriff - Republican,10
,Christopher Sawyer,10
Christopher Sawyer,16,10
Total,16,10
,Sheriff - Republican,11
,Christopher Sawyer,11
Christopher Sawyer,9,11
Total,9,11
,Sheriff - Republican,12
,Christopher Sawyer,12
Christopher Sawyer,8,12
Total,8,12
,Sheriff - Republican,13
,Christopher Sawyer,13
Christopher Sawyer,2,13
Total,2,13
,Sheriff - Republican,14
,Christopher Sawyer,14
Christopher Sawyer,5,14
Total,5,14
,Sheriff - Republican,15
,Christopher Sawyer,15
Christopher Sawyer,7,15
Total,7,15
,Sheriff - Republican,16
,Christopher Sawyer,16
Christopher Sawyer,7,16
Total,7,16
,Sheriff - Republican,17
,Christopher Sawyer,17
Christopher Sawyer,6,17
Total,6,17
,Sheriff - Republican,18
,Christopher Sawyer,18
Christopher Sawyer,38,18
Total,38,18
,Sheriff - Republican,19
,Christopher Sawyer,19
Christopher Sawyer,18,19
Total,18,19
,Sheriff - Republican,20
,Christopher Sawyer,20
Christopher Sawyer,3,20
Total,3,20
,Sheriff - Republican,21
,Christopher Sawyer,21
Christopher Sawyer,13,21
Total,13,21
,Sheriff - Republican,22
,Christopher Sawyer,22
Christopher Sawyer,10,22
Total,10,22
,Sheriff - Republican,23
,Christopher Sawyer,23
Christopher Sawyer,2,23
Total,2,23
,Sheriff - Republican,24
,Christopher Sawyer,24
Christopher Sawyer,8,24
Total,8,24
,Sheriff - Republican,25
,Christopher Sawyer,25
Christopher Sawyer,4,25
Total,4,25
,Sheriff - Republican,26
,Christopher Sawyer,26
Christopher Sawyer,12,26
Total,12,26
,Sheriff - Republican,27
,Christopher Sawyer,27
Christopher Sawyer,17,27
Total,17,27
,Sheriff - Republican,28
,Christopher Sawyer,28
Christopher Sawyer,1,28
Total,1,28
,Sheriff - Republican,All
,Christopher Sawyer,All
Christopher Sawyer,320,All
Total,320,All
