col_1,col_2,col_3,division
,Judge Of The Court Of Common Pleas - Republican,Judge Of The Superior Court - Republican,1
,Vincent Furlong,Emil Giordano,1
Vincent Furlong,4,36,1
Emil Giordano,,2,1
Total,40,38,1
,Judge Of The Court Of Common Pleas - Republican,Judge Of The Superior Court - Republican,2
,Vincent Furlong,Emil Giordano,2
Vincent Furlong,4,24,2
Emil Giordano,,3,2
Total,28,27,2
,Judge Of The Superior Court - Republican,Judge Of The Court Of Common Pleas - Republican,3
,Emil Giordano,Vincent Furlong,3
Emil Giordano,8,43,3
Vincent Furlong,,6,3
Total,51,49,3
,Judge Of The Court Of Common Pleas - Republican,Judge Of The Superior Court - Republican,4
,Vincent Furlong,Emil Giordano,4
Vincent Furlong,8,50,4
Emil Giordano,,4,4
Total,58,54,4
,Judge Of The Court Of Common Pleas - Republican,Judge Of The Superior Court - Republican,5
,Vincent Furlong,Emil Giordano,5
Vincent Furlong,3,24,5
Emil Giordano,,2,5
Total,27,26,5
,Judge Of The Superior Court - Republican,Judge Of The Court Of Common Pleas - Republican,6
,Emil Giordano,Vincent Furlong,6
Emil Giordano,5,19,6
Vincent Furlong,,2,6
Total,24,21,6
,Judge Of The Superior Court - Republican,Judge Of The Court Of Common Pleas - Republican,7
,Emil Giordano,Vincent Furlong,7
Emil Giordano,1,11,7
Vincent Furlong,,1,7
Total,12,12,7
,Judge Of The Superior Court - Republican,Judge Of The Court Of Common Pleas - Republican,8
,Emil Giordano,Vincent Furlong,8
Emil Giordano,7,30,8
Vincent Furlong,,4,8
Total,37,34,8
,Judge Of The Superior Court - Republican,Judge Of The Court Of Common Pleas - Republican,9
,Emil Giordano,Vincent Furlong,9
Emil Giordano,2,36,9
Vincent Furlong,,1,9
Total,38,37,9
,Judge Of The Court Of Common Pleas - Republican,Judge Of The Superior Court - Republican,10
,Vincent Furlong,Emil Giordano,10
Vincent Furlong,10,39,10
Emil Giordano,,5,10
Total,49,44,10
,Judge Of The Superior Court - Republican,Judge Of The Court Of Common Pleas - Republican,11
,Emil Giordano,Vincent Furlong,11
Emil Giordano,9,37,11
Vincent Furlong,,7,11
Total,46,44,11
,Judge Of The Court Of Common Pleas - Republican,Judge Of The Superior Court - Republican,12
,Vincent Furlong,Emil Giordano,12
Vincent Furlong,7,16,12
Emil Giordano,,1,12
Total,23,17,12
,Judge Of The Superior Court - Republican,Judge Of The Court Of Common Pleas - Republican,13
,Emil Giordano,Vincent Furlong,13
Emil Giordano,4,30,13
Vincent Furlong,,3,13
Total,34,33,13
,Judge Of The Court Of Common Pleas - Republican,Judge Of The Superior Court - Republican,14
,Vincent Furlong,Emil Giordano,14
Vincent Furlong,5,41,14
Emil Giordano,,1,14
Total,46,42,14
,Judge Of The Court Of Common Pleas - Republican,Judge Of The Superior Court - Republican,15
,Vincent Furlong,Emil Giordano,15
Vincent Furlong,4,31,15
Emil Giordano,,1,15
Total,35,32,15
,Judge Of The Superior Court - Republican,Judge Of The Court Of Common Pleas - Republican,16
,Emil Giordano,Vincent Furlong,16
Emil Giordano,3,30,16
Vincent Furlong,,3,16
Total,33,33,16
,Judge Of The Superior Court - Republican,Judge Of The Court Of Common Pleas - Republican,17
,Emil Giordano,Vincent Furlong,17
Emil Giordano,2,20,17
Vincent Furlong,,0,17
Total,22,20,17
,Judge Of The Court Of Common Pleas - Republican,Judge Of The Superior Court - Republican,18
,Vincent Furlong,Emil Giordano,18
Vincent Furlong,2,29,18
Emil Giordano,,1,18
Total,31,30,18
,Judge Of The Court Of Common Pleas - Republican,Judge Of The Superior Court - Republican,19
,Vincent Furlong,Emil Giordano,19
Vincent Furlong,5,34,19
Emil Giordano,,1,19
Total,39,35,19
,Judge Of The Superior Court - Republican,Judge Of The Court Of Common Pleas - Republican,20
,Emil Giordano,Vincent Furlong,20
Emil Giordano,4,23,20
Vincent Furlong,,1,20
Total,27,24,20
,Judge Of The Court Of Common Pleas - Republican,Judge Of The Superior Court - Republican,21
,Vincent Furlong,Emil Giordano,21
Vincent Furlong,3,20,21
Emil Giordano,,0,21
Total,23,20,21
,Judge Of The Court Of Common Pleas - Republican,Judge Of The Superior Court - Republican,22
,Vincent Furlong,Emil Giordano,22
Vincent Furlong,2,14,22
Emil Giordano,,0,22
Total,16,14,22
,Judge Of The Superior Court - Republican,Judge Of The Court Of Common Pleas - Republican,23
,Emil Giordano,Vincent Furlong,23
Emil Giordano,5,37,23
Vincent Furlong,,5,23
Total,42,42,23
,Judge Of The Superior Court - Republican,Judge Of The Court Of Common Pleas - Republican,24
,Emil Giordano,Vincent Furlong,24
Emil Giordano,2,20,24
Vincent Furlong,,2,24
Total,22,22,24
,Judge Of The Court Of Common Pleas - Republican,Judge Of The Superior Court - Republican,25
,Vincent Furlong,Emil Giordano,25
Vincent Furlong,2,13,25
Emil Giordano,,1,25
Total,15,14,25
,Judge Of The Court Of Common Pleas - Republican,Judge Of The Superior Court - Republican,All
,Vincent Furlong,Emil Giordano,All
Vincent Furlong,94,707,All
Emil Giordano,,74,All
Total,801,781,All
